match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,captain,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalOffside
11391305,home,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178,751,M,1586875,EUR,1116028800,M,72,72,True,21.0,19.0,1.0,1.0,3.0,3.0,16.0,18.0,,1.0,,,18.0,28.0,6.8,3.0,0.0134142,2,,2.0,3.0,3.0,,,,,,1.0,,,1.0,1.0,2.0,1.0,,,1.0,0.1034,,,,,,,,1.0,,
11391305,home,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,True,3.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,13.0,5.0,6.7,2.0,5e-06,0,,,2.0,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
11391305,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,home,Stade de Reims,Thérence Koudou,,,koudou-therence,T. Koudou,D,7,178,224,M,1392080,EUR,1102896000,D,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,home,Stade de Reims,Yaya Fofana,Yaya Fofana,,yaya-fofana,Y. Fofana,M,8,180,448,M,1401006,EUR,1086998400,M,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,home,Stade de Reims,Adama Bojang,,,adama-bojang,A. Bojang,F,27,191,1453,M,1471504,EUR,1085702400,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,away,Nice,Marcin Bułka,,,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,1,1,False,26.0,18.0,13.0,5.0,17.0,22.0,1.0,4.0,,8.0,2.0,3.0,90.0,34.0,7.3,8.0,0.00048561,0,0.2812,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,marcinbulka1,,,,,1.0,
11391305,away,Nice,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,42.0,36.0,3.0,1.0,19.0,21.0,18.0,22.0,2.0,2.0,,,90.0,63.0,7.4,10.0,0.682954,0,,,1.0,2.0,,,,,1.0,,,,2.0,,1.0,2.0,,1.0,,,2.0,,,,,1.0,,,,
11391305,away,Nice,Jean-Clair Todibo,,,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,6,6,False,54.0,51.0,3.0,1.0,40.0,40.0,11.0,14.0,1.0,3.0,,,90.0,65.0,7.1,4.0,0.00793795,0,,2.0,4.0,9.0,1.0,,2.0,1.0,,1.0,3.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,
11391305,away,Nice,Dante,,,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,69.0,66.0,7.0,6.0,54.0,55.0,12.0,15.0,1.0,6.0,,,90.0,86.0,7.7,6.0,0.00765725,1,,,1.0,4.0,,,,,,1.0,4.0,4.0,2.0,1.0,,,True,1.0,,0.0772,,,,,,,,1.0,,
11391305,away,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,48.0,36.0,5.0,2.0,22.0,30.0,14.0,19.0,2.0,9.0,,,90.0,72.0,7.7,17.0,0.0162001,1,,2.0,2.0,9.0,1.0,,1.0,1.0,,1.0,5.0,3.0,1.0,2.0,,1.0,,1.0,1.0,0.0344,,,,,,,,,,
11391305,away,Nice,Hicham Boudaoui,,,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,27.0,22.0,1.0,1.0,11.0,12.0,11.0,15.0,,6.0,,,78.0,45.0,7.4,9.0,0.119871,4,,1.0,5.0,8.0,,1.0,3.0,2.0,1.0,,2.0,,2.0,2.0,2.0,3.0,,,1.0,0.1216,2.0,1.0,0.0146,hicham_boudaoui,,,,2.0,,
11391305,away,Nice,Pablo Rosario,,,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,M,8,8,False,42.0,38.0,1.0,,23.0,24.0,15.0,18.0,2.0,5.0,,,90.0,55.0,7.1,7.0,0.0326263,1,,2.0,4.0,5.0,,2.0,1.0,,,3.0,3.0,3.0,,,1.0,,,,1.0,0.0433,,,,,,,,,,
11391305,away,Nice,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,45.0,36.0,3.0,,18.0,21.0,18.0,25.0,,7.0,,,90.0,65.0,7.2,14.0,0.0811921,3,,2.0,3.0,9.0,,1.0,1.0,,,3.0,4.0,3.0,2.0,1.0,,3.0,,1.0,,0.1781,,1.0,0.0243,k_thuram,,,,2.0,,
11391305,away,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,25,25,False,17.0,11.0,,,3.0,4.0,9.0,16.0,,3.0,,,61.0,32.0,6.7,15.0,0.100752,1,,1.0,8.0,2.0,,2.0,3.0,,,,1.0,1.0,2.0,3.0,,,,3.0,1.0,0.0767,3.0,,,,,1.0,,,,
11391305,away,Nice,Terem Moffi,,,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,9,9,False,15.0,11.0,1.0,1.0,3.0,4.0,8.0,11.0,,2.0,,,89.0,26.0,6.7,7.0,0.0351253,2,,,8.0,2.0,1.0,2.0,,,,,1.0,,1.0,2.0,4.0,1.0,,,2.0,0.6796,1.0,,,,1.0,,1.0,,,1.0
11391305,away,Nice,Jérémie Boga,,,jeremie-boga,J. Boga,F,13,172,4912,M,367056,EUR,852249600,F,7,7,False,25.0,23.0,2.0,1.0,11.0,11.0,14.0,19.0,,5.0,,,78.0,45.0,7.1,12.0,0.376814,3,,,5.0,3.0,1.0,1.0,3.0,,,2.0,2.0,1.0,3.0,,,1.0,,5.0,1.0,0.6966,4.0,1.0,0.1574,jeremieboga,1.0,2.0,1.0,1.0,,
11391305,away,Nice,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,29,29,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,2.0,,,29.0,17.0,6.6,6.0,0.0370178,2,,1.0,5.0,3.0,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,1.0,,,,0.16,1.0,,,,,,,2.0,,
11391305,away,Nice,Gaëtan Laborde,,,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,True,3.0,2.0,,,,,3.0,5.0,,,,,12.0,9.0,6.5,4.0,0.13189,0,,,2.0,,,1.0,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,,,1.0,,,,
11391305,away,Nice,Alexis Claude-Maurice,,,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,F,18,18,True,8.0,8.0,,,2.0,2.0,6.0,7.0,,3.0,,,12.0,11.0,6.8,1.0,0.0030618,0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11391305,away,Nice,Aliou Balde,,,aliou-balde,A. Balde,F,14,163,3537,M,1002357,EUR,1039651200,F,27,27,True,,,,,,,,,,,,,1.0,2.0,,2.0,,0,,,3.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11391305,away,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,away,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,away,Nice,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,away,Nice,Morgan Sanson,,,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391305,away,Nice,Tom Louchet,,,tom-louchet,T. Louchet,M,20,176,395,M,1127313,EUR,1052006400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
