match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId
10438065,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,25.0,20.0,14.0,9.0,16.0,17.0,4.0,8.0,1.0,2.0,11.0,1.0,6.0,8.0,90.0,42.0,7.9,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438065,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,30.0,24.0,2.0,2.0,17.0,20.0,7.0,10.0,,,1.0,,,,45.0,33.0,6.4,6.0,0,84,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438065,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,64.0,55.0,7.0,1.0,42.0,43.0,13.0,21.0,7.0,12.0,4.0,1.0,,,90.0,83.0,7.2,10.0,1,33,5.0,6.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
10438065,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,False,59.0,46.0,9.0,,28.0,32.0,18.0,29.0,1.0,4.0,5.0,2.0,,,90.0,74.0,6.1,18.0,0,3,6.0,5.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10438065,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,17.0,12.0,1.0,,5.0,5.0,7.0,13.0,,1.0,,,,,45.0,40.0,6.1,10.0,1,20,9.0,2.0,1.0,2.0,5.0,,1.0,1.0,,2.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
10438065,home,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,167,50,M,583834,EUR,822873600,M,14,14,False,21.0,17.0,2.0,1.0,7.0,7.0,10.0,15.0,,2.0,3.0,,,,62.0,37.0,6.6,11.0,3,8,3.0,,,,,3.0,,1.0,,2.0,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,
10438065,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,False,37.0,32.0,4.0,3.0,11.0,12.0,21.0,25.0,,2.0,3.0,1.0,,,80.0,44.0,6.6,7.0,0,95,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10438065,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,39.0,32.0,4.0,1.0,15.0,16.0,19.0,29.0,,,2.0,,,,90.0,54.0,7.0,13.0,1,16,1.0,1.0,,1.0,,,1.0,,,2.0,,,6.0,,,,4.0,,,True,2.0,1.0,,,,,,,,
10438065,home,Rio Ave,Pedro Amaral,amaral-pedro,P. Amaral,D,178,86,M,834247,EUR,872467200,M,24,24,False,40.0,30.0,7.0,5.0,18.0,22.0,14.0,23.0,,3.0,8.0,1.0,,,90.0,63.0,6.5,15.0,0,24,6.0,,,1.0,2.0,,,2.0,1.0,,,,5.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,
10438065,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,19,19,False,20.0,13.0,1.0,1.0,5.0,6.0,9.0,16.0,1.0,4.0,2.0,1.0,,,90.0,40.0,8.6,11.0,5,9,4.0,2.0,,1.0,2.0,2.0,1.0,,,2.0,,,2.0,,,1.0,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,,,,
10438065,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,False,11.0,9.0,,,2.0,2.0,7.0,9.0,,,4.0,,,,62.0,17.0,6.5,6.0,0,11,3.0,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,
10438065,home,Rio Ave,João Ferreira,joao-ferreira,J. Ferreira,D,185,384,M,976401,EUR,985219200,D,13,13,True,18.0,12.0,1.0,,6.0,7.0,7.0,12.0,1.0,1.0,,,,,45.0,26.0,6.2,8.0,0,13,3.0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
10438065,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,True,13.0,12.0,2.0,2.0,8.0,8.0,5.0,7.0,,2.0,4.0,1.0,,,45.0,30.0,7.4,6.0,3,7,3.0,1.0,,,1.0,2.0,1.0,,,2.0,,,2.0,,,1.0,2.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,
10438065,home,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,177,123,M,902051,EUR,954115200,M,15,15,True,8.0,7.0,,,3.0,4.0,4.0,4.0,1.0,2.0,1.0,,,,28.0,13.0,6.5,3.0,1,8,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
