match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goals,stat_goalAssist
11453149,home,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,35.0,27.0,17.0,10.0,24.0,26.0,3.0,9.0,7.0,3.0,3.0,90.0,44.0,7.1,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,38.0,32.0,6.0,3.0,24.0,26.0,8.0,12.0,4.0,,,90.0,49.0,6.4,10.0,0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,42.0,30.0,13.0,3.0,24.0,29.0,6.0,13.0,7.0,,,90.0,54.0,6.5,13.0,1,2.0,1.0,5.0,,,,,True,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Lisandro López,lisandro-lopez,L. López,D,17,187.0,201,M,174377,EUR,620611200,D,4,4,False,44.0,38.0,6.0,3.0,32.0,37.0,6.0,7.0,4.0,,,65.0,48.0,6.7,6.0,0,2.0,1.0,3.0,,,,,,1.0,,,,,1.0,,,Lisandro,López,1.0,1.0,,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,48.0,42.0,2.0,1.0,29.0,30.0,15.0,21.0,5.0,,,90.0,69.0,7.0,9.0,0,3.0,4.0,1.0,2.0,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,
11453149,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,19.0,13.0,2.0,1.0,8.0,9.0,6.0,12.0,3.0,,,82.0,26.0,6.6,8.0,1,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,
11453149,home,Al-Khaleej,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,88,88,False,47.0,39.0,5.0,2.0,28.0,29.0,11.0,18.0,6.0,,,88.0,58.0,6.4,13.0,0,4.0,5.0,,3.0,3.0,,2.0,,,1.0,3.0,2.0,,,,,Naif Masoud,,,,,,2.0,,,,,,,,,,,,
11453149,home,Al-Khaleej,Ivo Rodrigues,ivo-rodrigues,I. Rodrigues,M,7,182.0,204,M,190171,EUR,796521600,M,8,8,False,40.0,34.0,5.0,3.0,20.0,21.0,15.0,20.0,9.0,,,90.0,63.0,7.8,12.0,2,8.0,8.0,2.0,3.0,2.0,1.0,2.0,,1.0,3.0,3.0,2.0,1.0,2.0,,3.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,
11453149,home,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,F,7,7,False,17.0,12.0,,,7.0,9.0,9.0,13.0,1.0,,,90.0,33.0,7.3,9.0,2,4.0,4.0,,,,3.0,,,,1.0,3.0,1.0,1.0,,,3.0,,,1.0,,5.0,4.0,,,,1.0,,,,,,,,,
11453149,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,False,9.0,7.0,2.0,1.0,5.0,5.0,2.0,4.0,,,,82.0,11.0,6.2,3.0,1,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,mohamed_shereif19,1.0,2.0,,,,,,
11453149,home,Al-Khaleej,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000,F,27,27,False,10.0,6.0,1.0,,1.0,3.0,5.0,10.0,4.0,,,65.0,21.0,6.6,10.0,0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,
11453149,home,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,True,17.0,12.0,2.0,,10.0,12.0,2.0,5.0,3.0,,,25.0,21.0,6.5,6.0,0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,Abdullah Alshenqiti,,,2.0,,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,F,10,10,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,,25.0,13.0,6.6,3.0,1,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11453149,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,3.0,2.0,2.0,1.0,,,2.0,5.0,,,,8.0,6.0,6.5,4.0,0,,1.0,,,1.0,,,,,,,,,,,,Arif Al-Haydar,,,1.0,2.0,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,True,2.0,2.0,,,,,2.0,2.0,,,,8.0,4.0,6.9,,2,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11453149,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,,,8.0,4.0,6.5,1.0,0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453149,home,Al-Khaleej,Mohammed Adams,mohammed-adams,M. Adams,M,,167.0,35,M,881582,EUR,843436800,M,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
