match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_wasFouled,stat_wonContest,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock
12624878,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,34.0,24.0,14.0,4.0,0.0,23.0,28.0,1.0,6.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,90.0,43.0,7.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800.0,D,4,4,False,67.0,61.0,7.0,6.0,0.0,39.0,41.0,22.0,26.0,4.0,2.0,,,,,,90.0,77.0,7.5,8.0,0,,,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,61.0,60.0,2.0,2.0,0.0,55.0,55.0,5.0,6.0,5.0,4.0,,,,,,90.0,70.0,7.1,2.0,0,,,3.0,4.0,1.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400.0,D,3,3,False,66.0,61.0,6.0,5.0,0.0,43.0,45.0,18.0,21.0,2.0,2.0,,,,,,90.0,76.0,7.1,5.0,0,,,,1.0,1.0,1.0,,,1.0,4.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000.0,M,61,61,False,29.0,25.0,4.0,3.0,0.0,14.0,14.0,12.0,21.0,2.0,1.0,,,,,,76.0,51.0,6.7,14.0,1,,,,1.0,,,2.0,1.0,,4.0,,1.0,,1.0,6.0,1.0,2.0,1.0,1.0,,,,,,,,,,
12624878,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,M,10,10,False,60.0,50.0,8.0,5.0,0.0,29.0,32.0,22.0,31.0,1.0,8.0,,,,,,90.0,71.0,7.0,13.0,2,,,3.0,4.0,1.0,1.0,1.0,,2.0,3.0,,,,1.0,3.0,1.0,,2.0,,,,,,,,,,,
12624878,home,Al-Ettifaq,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,6,6,False,79.0,72.0,4.0,1.0,0.0,45.0,47.0,27.0,32.0,1.0,6.0,,,,,,90.0,92.0,7.3,9.0,1,,,1.0,6.0,5.0,4.0,,2.0,,3.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,
12624878,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000.0,M,18,18,False,43.0,30.0,8.0,3.0,0.0,16.0,22.0,14.0,22.0,,8.0,,,,,,90.0,66.0,6.7,21.0,1,,,3.0,6.0,2.0,1.0,3.0,,,5.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,
12624878,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600.0,F,8,8,False,14.0,12.0,1.0,1.0,0.0,5.0,6.0,7.0,8.0,,2.0,,,,,,89.0,23.0,7.3,8.0,1,,,1.0,3.0,,,3.0,1.0,1.0,4.0,2.0,,,1.0,,,1.0,,1.0,1.0,gwijnaldum,True,1.0,1.0,,,,,
12624878,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,F,14,14,False,26.0,19.0,4.0,1.0,0.0,9.0,11.0,10.0,16.0,,6.0,,,,,,76.0,46.0,6.7,14.0,1,,,,6.0,3.0,1.0,2.0,1.0,,5.0,2.0,1.0,,1.0,1.0,,1.0,,3.0,,,,,,1.0,,,,
12624878,home,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800.0,F,7,7,False,16.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,12.0,1.0,4.0,,,,,,87.0,26.0,7.1,8.0,2,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,,,1.0,,,1.0,,,1.0,karltokoekambi,,1.0,,1.0,1.0,,,
12624878,home,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400.0,D,29,29,True,6.0,5.0,,,1.0,3.0,4.0,3.0,3.0,1.0,2.0,,,,,,14.0,16.0,7.2,5.0,0,Mohammed Abdulrahman,,,1.0,,,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,
12624878,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000.0,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,,14.0,9.0,6.5,4.0,0,,,,1.0,,,1.0,,,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,
12624878,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600.0,M,88,88,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,,,,,11.0,5.0,6.7,1.0,0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200.0,F,21,21,True,,,,,0.0,,,,,,,,,,,,1.0,3.0,,2.0,0,Abdullah Radif,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
12624878,home,Al-Ettifaq,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624878,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
