match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_shotOffTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot
12513657,home,SC Farense,Kaique,Kaique,,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,False,29.0,24.0,10.0,5.0,0.0,20.0,21.0,4.0,8.0,10.0,2.0,3.0,90.0,39.0,6.9,6.0,0.00413487,0,-0.1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513657,home,SC Farense,Pastor,,,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,21.0,17.0,3.0,1.0,0.0,10.0,11.0,7.0,14.0,3.0,,,90.0,58.0,7.6,15.0,0.178536,0,,4.0,4.0,10.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
12513657,home,SC Farense,Marco Moreno,,,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,37.0,30.0,3.0,,0.0,26.0,27.0,4.0,10.0,2.0,,,90.0,51.0,7.0,8.0,0.00165962,1,,,5.0,6.0,,,,,,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,1.0,2.0,1.0,0.0347,0.5601,,,,,,,,,,,
12513657,home,SC Farense,Tomás Ribeiro,,,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,False,27.0,20.0,9.0,3.0,0.0,13.0,14.0,8.0,15.0,,,,89.0,45.0,7.0,9.0,0.0822405,0,,2.0,4.0,6.0,,,,,,8.0,,3.0,1.0,,1.0,3.0,1.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,
12513657,home,SC Farense,Paulo Victor,Paulo Victor,,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,False,17.0,12.0,4.0,2.0,0.0,2.0,3.0,10.0,16.0,1.0,,,90.0,65.0,7.7,25.0,0.276721,0,,2.0,6.0,9.0,,,7.0,5.0,,5.0,2.0,1.0,,2.0,1.0,4.0,3.0,1.0,2.0,,,,,1.0,,,,,,,,,
12513657,home,SC Farense,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,20,20,False,34.0,28.0,4.0,2.0,0.0,9.0,9.0,21.0,31.0,4.0,,,79.0,46.0,6.7,11.0,0.214969,2,,6.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,3.0,,,1.0,0.384,0.3079,2.0,,1.0,1.0,1.0,,,,,,
12513657,home,SC Farense,Claudio Falcão,,,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,31.0,21.0,3.0,1.0,2.0,11.0,15.0,10.0,16.0,6.0,,,90.0,49.0,8.0,12.0,0.643662,3,,,4.0,9.0,,,,,1.0,3.0,,6.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,,0.1957,,,1.0,1.0,,,True,3.0,,,,
12513657,home,SC Farense,Filipe Soares,,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,False,24.0,18.0,3.0,1.0,0.0,7.0,8.0,11.0,17.0,4.0,,,79.0,40.0,7.0,13.0,0.0168439,1,,1.0,5.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,2.0,,2.0,,,1.0,1.0,0.9655,0.9951,,1.0,,,,,,1.0,,,
12513657,home,SC Farense,Yusupha Njie,,,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,M,10,10,False,17.0,15.0,,,0.0,5.0,5.0,11.0,13.0,5.0,,,89.0,40.0,6.9,8.0,0.0295893,3,,1.0,7.0,9.0,,1.0,5.0,2.0,,,1.0,2.0,1.0,,4.0,1.0,,2.0,1.0,,0.0858,,1.0,,,2.0,,,1.0,,,,
12513657,home,SC Farense,Rui Costa,,,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,False,8.0,5.0,1.0,,0.0,2.0,2.0,4.0,9.0,1.0,,,90.0,28.0,6.8,11.0,0.0407317,2,,3.0,6.0,6.0,,1.0,1.0,,,,,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0374,0.0408,1.0,,,1.0,2.0,,,,,,
12513657,home,SC Farense,Tomané,,,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,12.0,6.0,,,0.0,1.0,1.0,5.0,13.0,1.0,,,66.0,26.0,6.8,13.0,0.00376942,1,,2.0,7.0,6.0,1.0,1.0,2.0,1.0,,1.0,,,,3.0,3.0,1.0,,3.0,2.0,1.0,0.0338,0.0178,,,,,1.0,,,,,,
12513657,home,SC Farense,Álex Bermejo Escribano,Álex,Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,,,24.0,9.0,6.7,1.0,0.00329021,0,,,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12513657,home,SC Farense,Marco Matias,,,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,3.0,,,11.0,8.0,6.5,2.0,0.00039955,0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
12513657,home,SC Farense,Darío Poveda,,,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,11.0,5.0,7.4,1.0,4.897e-05,1,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,0.0447,0.8439,,,,,,,,1.0,,,
12513657,home,SC Farense,Raúl Silva,,,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,0.0,,,,,,,,8.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
