match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalClearance,stat_wasFouled,player_sofascoreId,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_goals,stat_totalOffside
10388528,home,VfL Wolfsburg,Lukáš Ambros,lukas-ambros,L. Ambros,M,18,182,144,M,1142171,EUR,1086393600,M,36,36,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,4.0,1.0,,,16.0,9.0,4.1,1.0,0.0,0.0,0.00084554,0,,Lukas Ambros,,,2.0,3.0,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,
10388528,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,home,VfL Wolfsburg,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,home,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,44.0,42.0,10.0,8.0,37.0,38.0,5.0,6.0,,,3.0,1.0,2.0,90.0,48.0,7.4,3.0,0.0,0.0,0.00435151,0,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,67.0,56.0,6.0,4.0,36.0,39.0,20.0,28.0,1.0,5.0,5.0,,,90.0,85.0,7.0,14.0,0.0,0.0,0.105122,0,,,,,5.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,,3.0,,,2.0,,,2.0,,,,,,,,,,,
10388528,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,82.0,79.0,6.0,5.0,59.0,61.0,20.0,21.0,1.0,2.0,8.0,,,90.0,86.0,7.2,3.0,0.2645,0.0,0.0131821,1,,,,,5.0,,,,,1.0,,,,1.0,,1.0,,,5.0,,1.0,,,True,,,1.0,,,,,,
10388528,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,False,88.0,79.0,10.0,8.0,57.0,58.0,22.0,30.0,1.0,3.0,9.0,,,90.0,109.0,7.9,10.0,0.2178,0.0,0.0580219,2,,,,,6.0,1.0,,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,6.0,,JGvardiol,4.0,,1.0,,,,,,,,,,,,
10388528,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,62.0,52.0,7.0,2.0,28.0,34.0,29.0,37.0,,1.0,7.0,,,88.0,93.0,8.0,17.0,0.0602,0.1906,0.759358,1,,,,9.0,5.0,,,,,,1.0,3.0,,1.0,4.0,1.0,1.0,,1.0,,,3.0,,,1.0,,,5.0,1.0,,,,
10388528,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,50.0,43.0,6.0,6.0,17.0,20.0,26.0,30.0,,5.0,7.0,,,88.0,63.0,7.0,9.0,0.0,0.0,0.0693817,0,,,,,3.0,2.0,,1.0,1.0,,3.0,,2.0,3.0,,2.0,,amadou_haidara04,2.0,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,46.0,34.0,5.0,2.0,17.0,22.0,17.0,24.0,1.0,7.0,10.0,,,90.0,63.0,7.3,14.0,0.0297,0.0,0.0555245,1,,,,,9.0,2.0,,4.0,2.0,,1.0,3.0,,2.0,1.0,1.0,4.0,,,,,2.0,1.0,,,,,,1.0,1.0,,,
10388528,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,M,17,17,False,53.0,51.0,2.0,2.0,23.0,23.0,29.0,33.0,,9.0,3.0,,,90.0,71.0,7.7,7.0,0.2442,0.4124,0.774219,4,,,,3.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,DomSzobo,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,
10388528,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,False,32.0,29.0,1.0,1.0,5.0,5.0,24.0,27.0,,3.0,8.0,,,75.0,43.0,7.5,6.0,0.0273,0.4137,0.0962927,1,,,,,5.0,1.0,1.0,4.0,3.0,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0
10388528,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,M,11,11,False,36.0,27.0,4.0,3.0,8.0,9.0,19.0,29.0,,4.0,5.0,,,75.0,46.0,6.5,13.0,0.0,0.0,0.0225656,0,,,,2.0,2.0,2.0,,3.0,1.0,,,1.0,,,,1.0,,timowerner,,,,1.0,,,,,,,,,,,
10388528,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,False,15.0,13.0,2.0,2.0,1.0,1.0,12.0,14.0,2.0,9.0,1.0,,,69.0,39.0,6.1,15.0,1.4413,0.0,0.0396153,2,,,,,8.0,,3.0,5.0,3.0,1.0,,,8.0,3.0,,,3.0,andresilva9,2.0,,,,,,1.0,,2.0,,,,,,
10388528,away,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48863,M,769333,EUR,879465600,F,18,18,True,12.0,10.0,,,4.0,4.0,6.0,8.0,,2.0,1.0,,,21.0,21.0,7.1,5.0,0.5787,0.0,0.633185,2,,,,,3.0,,1.0,2.0,2.0,2.0,,,2.0,1.0,2.0,,1.0,Nkunku,,,,,,,,,1.0,,1.0,1.0,,,
10388528,away,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,True,10.0,5.0,,,1.0,2.0,4.0,8.0,,1.0,1.0,,,15.0,17.0,7.7,6.0,0.0694,0.8943,0.0114321,1,,,,,5.0,,1.0,2.0,2.0,,,2.0,,,,,1.0,KonradLaimer,,,,1.0,,,1.0,,,,,,,1.0,
10388528,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,5.0,4.0,,,,,4.0,6.0,,1.0,1.0,,,15.0,10.0,7.2,4.0,0.1788,0.0,0.276416,1,,,,1.0,2.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,
10388528,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,1.0,1.0,,,,,1.0,2.0,,,,,,2.0,4.0,,1.0,0.0,0.0,0.00032955,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,2.0,,,0.0,0.0,9.3e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388528,away,RB Leipzig,Caden Clark,caden-clark,C. Clark,M,23,180,354,M,1025266,EUR,1053993600,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
