match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_wonContest,stat_lastManTackle,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals,stat_totalOffside
10437689,home,Portimonense SAD,Samuel Portugal,samuel,Samuel,G,94,188,456,M,552170,EUR,764899200,G,94,94,False,33.0,26.0,12.0,5.0,23.0,24.0,3.0,9.0,1.0,12.0,3.0,4.0,90.0,44.0,7.1,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,47.0,36.0,2.0,,22.0,22.0,14.0,30.0,6.0,7.0,,,89.0,81.0,6.8,20.0,1,5.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Willyan Rocha,willyan-rocha,Willyan Rocha,D,4,193,296,M,892212,EUR,791164800,D,4,4,False,102.0,84.0,17.0,8.0,63.0,68.0,21.0,35.0,12.0,7.0,,,90.0,119.0,7.4,20.0,1,1.0,,8.0,3.0,,3.0,,2.0,1.0,,,1.0,1.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,91.0,81.0,7.0,2.0,50.0,53.0,31.0,38.0,7.0,5.0,,,90.0,103.0,7.5,10.0,3,,,7.0,,2.0,3.0,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,41.0,32.0,7.0,4.0,11.0,13.0,24.0,33.0,1.0,8.0,,,90.0,65.0,6.7,18.0,0,5.0,,1.0,4.0,,1.0,2.0,,2.0,,,,,,1.0,,,,,3.0,2.0,2.0,,,,,,,,,,,,
10437689,home,Portimonense SAD,Henrique Jocu,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600,M,6,6,False,39.0,37.0,3.0,3.0,26.0,28.0,12.0,12.0,2.0,2.0,,,54.0,45.0,6.8,2.0,0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Anderson Oliveira,anderson-oliveira,Anderson Oliveira,F,70,169,238,M,931538,EUR,900547200,M,11,11,False,40.0,34.0,2.0,1.0,9.0,9.0,25.0,31.0,7.0,6.0,,,89.0,56.0,7.3,11.0,2,,,,1.0,1.0,,4.0,,1.0,,,,5.0,1.0,,,2.0,,,,1.0,2.0,5.0,,,,,,,,,,,
10437689,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,False,53.0,47.0,7.0,4.0,22.0,23.0,29.0,35.0,5.0,9.0,,,65.0,72.0,8.3,8.0,0,5.0,,,2.0,,3.0,,,1.0,Paulo,Estrela,,,,1.0,,5.0,4.0,,4.0,1.0,5.0,,1.0,,,,,,,,,,
10437689,home,Portimonense SAD,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,False,34.0,29.0,2.0,1.0,8.0,9.0,21.0,25.0,3.0,4.0,,,65.0,44.0,6.5,8.0,1,,1.0,,5.0,,1.0,2.0,1.0,3.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,True,,,,,,,,,
10437689,home,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,93,175,43,M,329307,EUR,739497600,M,93,93,False,22.0,13.0,1.0,,4.0,4.0,9.0,20.0,7.0,5.0,,,90.0,52.0,6.8,23.0,6,2.0,2.0,2.0,9.0,1.0,,6.0,1.0,,,,2.0,3.0,4.0,1.0,,3.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,
10437689,home,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,False,25.0,17.0,3.0,2.0,6.0,6.0,11.0,19.0,7.0,6.0,,,90.0,45.0,6.9,16.0,4,,3.0,4.0,6.0,2.0,,5.0,1.0,,,,,3.0,2.0,,,,,,,2.0,2.0,2.0,,,1.0,,,,,,,,
10437689,home,Portimonense SAD,Luquinha,luquinha,Luquinha,M,18,167,71,M,981444,EUR,970531200,M,20,20,True,17.0,14.0,,,1.0,1.0,14.0,19.0,5.0,3.0,,,36.0,30.0,7.1,9.0,0,3.0,1.0,2.0,3.0,,,3.0,1.0,1.0,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
10437689,home,Portimonense SAD,Ewerton,ewerton,Ewerton,M,8,175,46,M,592588,EUR,723168000,M,8,8,True,20.0,13.0,1.0,,9.0,10.0,4.0,10.0,3.0,5.0,,,25.0,25.0,6.6,8.0,0,,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,5.0,4.0,1.0,,2.0,2.0,3.0,6.0,,1.0,,,25.0,11.0,6.9,5.0,0,3.0,,,2.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,
10437689,home,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,D,3,3,True,3.0,,2.0,,,1.0,,2.0,1.0,,,,8.0,5.0,6.5,3.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Wilinton Aponzá,wilinton-aponza,W. Aponzá,F,21,193,42,M,1137850,EUR,954288000,F,39,39,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,8.0,2.0,6.6,1.0,0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Payam Niazmand,payam-niazmand,P. Niazmand,G,1,193,601,M,932221,EUR,797126400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,home,Portimonense SAD,Bruno Reis,bruno-reis,Bruninho,M,8,176,19,M,976064,EUR,932428800,M,85,85,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437689,away,Boavista,Rafael Bracali,rafael-bracali,R. Bracali,G,,182,29,,44676,EUR,357868800,G,1,1,False,31.0,6.0,31.0,6.0,,5.0,6.0,26.0,,18.0,6.0,8.0,90.0,52.0,9.0,25.0,0,,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,True,,,3.0,2.0,1.0,1.0,,,
10437689,away,Boavista,Reggie Cannon,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,False,28.0,22.0,5.0,2.0,12.0,15.0,10.0,14.0,6.0,6.0,,,90.0,48.0,7.4,10.0,0,1.0,2.0,2.0,6.0,,3.0,,,2.0,,,,2.0,,5.0,1.0,3.0,3.0,,,1.0,,1.0,,,,,,,,,,,
10437689,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,26.0,13.0,12.0,3.0,11.0,15.0,2.0,11.0,3.0,5.0,,,90.0,42.0,7.0,13.0,1,,4.0,2.0,6.0,1.0,1.0,,,1.0,,,1.0,,,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10437689,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,27.0,19.0,6.0,1.0,14.0,17.0,5.0,10.0,3.0,7.0,,,90.0,40.0,6.9,9.0,0,,,1.0,1.0,,1.0,,1.0,,Filipe,Ferreira,,,,7.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10437689,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,M,79,79,False,33.0,27.0,3.0,,18.0,21.0,9.0,13.0,5.0,6.0,,,90.0,60.0,6.7,12.0,1,1.0,1.0,,5.0,,,1.0,1.0,,,,,4.0,1.0,2.0,,3.0,2.0,,,1.0,,1.0,,,,,,,,,,,
