match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12514176,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,30.0,23.0,10.0,3.0,0.0,22.0,24.0,1.0,6.0,1.0,1.0,1.0,10.0,1.0,3.0,90.0,39.0,7.0,7.0,0.00057045,0,-0.0956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514176,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,34.0,29.0,5.0,2.0,0.0,27.0,28.0,2.0,6.0,2.0,3.0,4.0,3.0,,,90.0,42.0,6.6,7.0,0.00186719,0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514176,home,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,36.0,28.0,9.0,4.0,0.0,22.0,28.0,6.0,8.0,2.0,4.0,5.0,3.0,,,83.0,49.0,7.2,8.0,0.00212005,2,,,,,,True,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0433,,,,,,,,,,,,,,,,,,,
12514176,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,51.0,37.0,8.0,1.0,0.0,34.0,40.0,3.0,11.0,,4.0,4.0,5.0,,,90.0,68.0,6.6,18.0,0.00135888,0,,,,,1.0,,1.0,1.0,,,,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
12514176,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,14.0,12.0,1.0,,0.0,8.0,9.0,5.0,6.0,,5.0,3.0,3.0,,,78.0,38.0,7.6,6.0,0.0131887,1,,,,1.0,2.0,,,,,,1.0,4.0,3.0,3.0,,0.0364,,1.0,1.0,1.0,0.0482,,,,,,,,,,,,,,
12514176,home,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,8,8,False,34.0,28.0,3.0,2.0,0.0,17.0,18.0,11.0,16.0,1.0,2.0,4.0,6.0,,,90.0,48.0,6.7,12.0,0.0204936,0,,Telasco Segovia,,4.0,,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
12514176,home,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,False,26.0,20.0,2.0,,0.0,13.0,14.0,8.0,13.0,1.0,4.0,2.0,2.0,,,70.0,39.0,6.5,7.0,0.0068762,0,,,,,,,2.0,5.0,,,,,3.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12514176,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,32.0,22.0,2.0,,1.0,12.0,17.0,12.0,19.0,,4.0,,3.0,,,90.0,65.0,8.6,20.0,0.174116,2,,,,2.0,3.0,,,2.0,,1.0,,4.0,1.0,1.0,,0.0584,,4.0,2.0,1.0,0.5104,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
12514176,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,29.0,23.0,1.0,1.0,0.0,14.0,15.0,9.0,18.0,,7.0,,4.0,,,90.0,51.0,7.2,15.0,0.0391341,2,,,,2.0,4.0,,,4.0,,,,,1.0,,,0.5464,,4.0,,2.0,1.496,1.0,4.0,,1.0,,1.0,2.0,1.0,1.0,,,,,
12514176,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,2.0,2.0,,1.0,,,70.0,14.0,6.4,6.0,0.00417201,0,,,,1.0,,,7.0,13.0,,,1.0,,,,2.0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,
