match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves
12763980,home,Rangers,Jack Butland,,,jack-butland,J. Butland,G,1,196.0,717,M,98448,EUR,731721600,G,1,1,False,40.0,26.0,30.0,17.0,0.0,18.0,21.0,8.0,19.0,1.0,1.0,6.0,90.0,42.0,6.4,14.0,0.00130972,0,-0.9416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Leon King,,,leon-king,L. King,D,20,183.0,181,M,1004543,EUR,1074038400,D,38,38,False,9.0,5.0,4.0,1.0,0.0,3.0,3.0,2.0,6.0,2.0,1.0,,14.0,15.0,6.5,4.0,0.00019153,0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,James Tavernier,,,james-tavernier,J. Tavernier,D,2,176.0,1674,M,126074,EUR,688867200,D,2,2,False,37.0,28.0,8.0,2.0,1.0,22.0,25.0,8.0,15.0,5.0,3.0,1.0,90.0,58.0,7.9,12.0,0.357887,0,,,2.0,5.0,4.0,,1.0,True,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
12763980,home,Rangers,Robin Pröpper,,,robin-propper,R. Pröpper,D,3,190.0,266,M,196082,EUR,748742400,D,4,4,False,37.0,31.0,8.0,3.0,0.0,26.0,28.0,5.0,9.0,4.0,1.0,3.0,90.0,45.0,6.6,6.0,0.00136342,0,,1.0,3.0,1.0,2.0,1.0,1.0,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Jefté,Jefté,,jefte,Jefté,D,6,183.0,2361,M,1116665,EUR,1071964800,D,22,22,False,38.0,28.0,4.0,2.0,0.0,15.0,19.0,13.0,20.0,3.0,,4.0,90.0,64.0,6.8,16.0,0.0160441,0,,1.0,5.0,1.0,2.0,,,,1.0,,,,,,2.0,2.0,1.0,,1.0,4.0,2.0,,,,,,,,,,,,
12763980,home,Rangers,Mohammed Diomande,,,mohammed-diomande,M. Diomande,M,10,183.0,1805,M,1018785,EUR,1004400000,M,10,10,False,28.0,20.0,2.0,,0.0,11.0,15.0,9.0,14.0,6.0,3.0,5.0,90.0,46.0,6.9,13.0,0.0439814,1,,,5.0,2.0,2.0,2.0,1.0,,1.0,,,1.0,,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.0242,0.1409,,,,,,,,,
12763980,home,Rangers,Nicolas Raskin,,,nicolas-raskin,N. Raskin,M,43,179.0,1753,M,889378,EUR,982886400,M,43,43,False,44.0,37.0,7.0,4.0,0.0,22.0,23.0,15.0,21.0,5.0,1.0,12.0,90.0,56.0,7.7,8.0,0.0289612,1,,3.0,5.0,2.0,2.0,1.0,3.0,,,,,,,2.0,2.0,1.0,,2.0,,1.0,,1.0,0.2738,0.9176,1.0,,,,,,,,
12763980,home,Rangers,Nedim Bajrami,,,nedim-bajrami,N. Bajrami,M,14,179.0,1674,M,825861,EUR,920160000,M,14,14,False,30.0,26.0,2.0,2.0,0.0,11.0,12.0,15.0,18.0,6.0,,7.0,80.0,42.0,6.6,10.0,0.0539307,0,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,2.0,4.0,2.0,,,,,1.0,,,,,,,
12763980,home,Rangers,Václav Černý,,,vaclav-cerny,V. Černý,M,18,182.0,3503,M,280631,EUR,877046400,F,18,18,False,19.0,13.0,5.0,3.0,0.0,2.0,4.0,12.0,17.0,7.0,3.0,1.0,63.0,31.0,7.5,10.0,0.0666346,3,,,2.0,,,,1.0,,2.0,1.0,2.0,,,,,,2.0,,,3.0,2.0,1.0,0.6819,0.3699,1.0,,2.0,1.0,,,,,
12763980,home,Rangers,Cyriel Dessers,,,cyriel-dessers,C. Dessers,F,33,184.0,3780,M,541464,EUR,786844800,F,9,9,False,20.0,15.0,,,1.0,5.0,7.0,11.0,14.0,7.0,,2.0,90.0,35.0,7.3,10.0,0.475787,3,,2.0,7.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,2.0,4.0,2.0,1.0,0.5288,0.4993,,2.0,1.0,,1.0,1.0,,,
12763980,home,Rangers,Hamza Igamane,Hamza Igamane,,hamza-igamane,H. Igamane,F,29,181.0,16952,M,1140859,EUR,1036195200,F,29,29,False,30.0,20.0,2.0,1.0,0.0,8.0,9.0,12.0,22.0,12.0,1.0,7.0,80.0,56.0,6.6,24.0,0.101131,3,,3.0,8.0,2.0,,1.0,1.0,,1.0,,4.0,,,,1.0,1.0,4.0,,2.0,8.0,3.0,,0.0781,,,,2.0,,,1.0,hamza_igamane,,
12763980,home,Rangers,Ross McCausland,,,mccausland-ross,R. McCausland,F,45,183.0,217,M,1020145,EUR,1052697600,F,45,45,True,23.0,19.0,3.0,3.0,0.0,14.0,16.0,5.0,7.0,7.0,1.0,3.0,76.0,40.0,6.5,10.0,0.00529915,1,,,2.0,3.0,,1.0,4.0,,,,,,,,,,1.0,,1.0,2.0,1.0,,0.1644,,,,,,,1.0,,,
12763980,home,Rangers,John Souttar,,,john-souttar,J. Souttar,D,5,185.0,363,M,287563,EUR,843609600,D,5,5,True,5.0,5.0,1.0,1.0,0.0,5.0,5.0,,,,,1.0,27.0,8.0,6.5,,1.208e-05,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Paul Nsio,,,paul-nsio,P. Nsio,M,29,,25,M,1400681,EUR,1142380800,M,55,55,True,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,10.0,7.0,6.2,4.0,0.00538393,0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12763980,home,Rangers,Zak Lovelace,Zak Lovelace,,zak-lovelace,Z. Lovelace,F,29,182.0,134,M,1170314,EUR,1137974400,F,50,50,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,1.0,10.0,4.0,6.4,3.0,2.75e-06,0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12763980,home,Rangers,Mason Munn,,,mason-munn,M. Munn,G,54,191.0,41,M,1403474,EUR,1143676800,G,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Liam Kelly,,,liam-kelly,L. Kelly,G,31,183.0,246,M,287555,EUR,822355200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Alexander Hutton,,,alexander-hutton,A. Hutton,D,2,,20,M,1424189,EUR,1154304000,D,63,63,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Tom Lawrence,,,tom-lawrence,T. Lawrence,M,34,175.0,362,M,135246,EUR,758419200,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Bailey Rice,,,bailey-rice,B. Rice,M,49,,193,M,1939386,EUR,1159920000,M,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,home,Rangers,Findlay Curtis,Findlay Curtis,,findlay-curtis,F. Curtis,F,52,178.0,1419,M,1489210,EUR,1159660800,M,52,52,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763980,away,Royale Union Saint-Gilloise,Anthony Moris,,,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200,G,49,49,False,23.0,16.0,11.0,4.0,0.0,14.0,14.0,2.0,9.0,,,3.0,90.0,26.0,6.5,7.0,0.00029636,0,-0.0723,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
12763980,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175.0,9949,M,895327,EUR,878860800,D,5,5,False,58.0,51.0,7.0,3.0,0.0,34.0,35.0,17.0,23.0,4.0,2.0,5.0,89.0,87.0,7.8,11.0,0.01106,2,,2.0,10.0,2.0,1.0,1.0,,,,,2.0,,,,8.0,5.0,1.0,,,,,1.0,0.2457,0.0584,1.0,,,,,1.0,,,
