match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_interceptionWon,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_lastManTackle
12436926,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,20.0,9.0,15.0,4.0,0.0,5.0,7.0,4.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,26.0,6.4,12.0,0.00302047,0,-0.4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436926,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,False,26.0,17.0,4.0,2.0,0.0,8.0,11.0,9.0,16.0,6.0,2.0,3.0,2.0,,,,90.0,44.0,6.6,15.0,0.0283403,1,,,,1.0,1.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,0.1244,1.0,,,,,,,,,,,,,,,,,,,
12436926,home,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,42.0,38.0,6.0,5.0,0.0,27.0,29.0,11.0,13.0,3.0,,6.0,,,,,90.0,46.0,6.8,4.0,0.0058199,0,,,,,2.0,2.0,4.0,,,,1.0,1.0,3.0,,1.0,milenkovicn_4,1.0,,,,,,,,,,,,,,,,,
12436926,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,62.0,50.0,10.0,2.0,0.0,33.0,38.0,17.0,24.0,4.0,3.0,4.0,,,,,90.0,71.0,7.5,13.0,0.00996025,0,,Murillo,,,,2.0,1.0,,,,2.0,1.0,1.0,,,murillosantiago40,,1.0,3.0,,,,,,,,,,,,,,,
12436926,home,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,34,34,False,40.0,31.0,4.0,2.0,0.0,12.0,14.0,20.0,31.0,4.0,,8.0,2.0,,,,90.0,72.0,6.9,20.0,0.106611,1,,,,5.0,2.0,1.0,4.0,,1.0,1.0,,,,0.0133,1.0,,5.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,
12436926,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,False,24.0,21.0,3.0,1.0,0.0,12.0,14.0,9.0,10.0,12.0,1.0,2.0,3.0,,,,58.0,42.0,7.0,5.0,0.0106786,0,,,,,1.0,2.0,6.0,3.0,,,7.0,4.0,3.0,,1.0,ibrahim_sangare,1.0,,,,,,2.0,,,,,,,,,,,
12436926,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,42.0,35.0,3.0,2.0,1.0,16.0,17.0,21.0,30.0,7.0,,6.0,1.0,,,,89.0,64.0,7.5,17.0,0.0742318,1,,,,5.0,1.0,,6.0,1.0,2.0,,4.0,4.0,1.0,0.0486,3.0,,,,,2.0,3.0,2.0,4.0,1.0,,,,,,,,,,
12436926,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,15.0,15.0,1.0,1.0,0.0,1.0,1.0,16.0,22.0,1.0,,2.0,1.0,,,,89.0,30.0,6.8,9.0,0.0702373,1,,,,8.0,3.0,,4.0,1.0,,1.0,,,,0.0172,2.0,anthonyelanga,,,,2.0,,,3.0,,,,,,,,,,,
12436926,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,36.0,30.0,6.0,5.0,0.0,6.0,8.0,24.0,28.0,4.0,2.0,7.0,1.0,,,,90.0,55.0,7.5,15.0,0.701578,3,,,,,,2.0,8.0,,4.0,1.0,,,2.0,0.1293,3.0,Morgangibbs27,,,,,3.0,1.0,1.0,,True,1.0,2.0,0.6629,,,,,,
12436926,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,19.0,16.0,1.0,1.0,0.0,4.0,5.0,12.0,16.0,5.0,,,3.0,,,,80.0,34.0,7.1,7.0,0.0463238,3,,,,2.0,1.0,,3.0,,2.0,,1.0,1.0,,0.146,,Calteck10,1.0,,,,1.0,1.0,,3.0,,,,,1.0,,,,,
