match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId
11451100,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,43.0,29.0,21.0,7.0,26.0,28.0,3.0,15.0,4.0,7.0,3.0,3.0,3.0,1.0,1.0,90.0,52.0,7.0,14.0,0.0,0.0,0.00322079,0,0.1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,D,27,27,False,31.0,27.0,4.0,2.0,18.0,21.0,9.0,11.0,1.0,7.0,,,,,,90.0,59.0,6.6,14.0,0.0,0.0,0.0102103,0,,1.0,1.0,7.0,9.0,1.0,3.0,3.0,1.0,7.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,4,4,False,42.0,35.0,8.0,5.0,27.0,29.0,8.0,13.0,7.0,7.0,,,,,,90.0,55.0,7.0,7.0,0.0,0.0,0.00372924,0,,,4.0,2.0,5.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,64.0,57.0,10.0,6.0,40.0,43.0,17.0,21.0,7.0,5.0,,,,,,90.0,73.0,6.9,7.0,0.0,0.0,0.00782019,0,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,D,88,88,False,26.0,20.0,1.0,,11.0,14.0,10.0,15.0,5.0,2.0,,,,,,84.0,54.0,7.0,18.0,0.0,0.0,0.115915,0,,3.0,,3.0,4.0,,,,,3.0,2.0,2.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,
11451100,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,M,28,28,False,24.0,15.0,2.0,,2.0,3.0,13.0,22.0,1.0,4.0,,,,,,90.0,46.0,7.3,16.0,0.1258,0.938,0.0428124,1,,1.0,1.0,6.0,3.0,2.0,2.0,,1.0,1.0,,4.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,,
11451100,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,41.0,35.0,3.0,3.0,25.0,28.0,10.0,13.0,6.0,8.0,,,,,,90.0,63.0,7.4,9.0,0.0,0.0,0.0103934,0,,,3.0,5.0,9.0,,1.0,,4.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11451100,home,Alanyaspor,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,10,10,False,29.0,26.0,5.0,3.0,9.0,9.0,18.0,23.0,,7.0,,,,,,84.0,45.0,7.3,11.0,0.0,0.0,0.707797,0,,3.0,,6.0,7.0,1.0,1.0,6.0,,3.0,2.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,3.0,,,,,,,
11451100,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,11,11,False,35.0,24.0,5.0,2.0,13.0,14.0,11.0,22.0,,8.0,,,,,,90.0,50.0,7.7,15.0,0.596,0.5274,0.0343867,2,,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
11451100,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,F,7,7,False,35.0,32.0,2.0,2.0,7.0,7.0,25.0,28.0,1.0,4.0,,,,,,69.0,49.0,6.9,9.0,0.0445,0.032,0.0457016,1,,,,5.0,4.0,,1.0,3.0,,,,2.0,4.0,,,1.0,,,,1.0,,,,,,,True,,,
11451100,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,14.0,10.0,,,1.0,1.0,9.0,13.0,,1.0,,,,,,78.0,21.0,6.7,8.0,0.0202,0.0,0.0302071,1,,,1.0,5.0,2.0,,1.0,2.0,,,,2.0,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,
11451100,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,8.0,6.0,1.0,1.0,,1.0,6.0,8.0,,,,,,,,21.0,10.0,6.4,3.0,0.0339,0.0,0.00984511,1,,1.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,
11451100,home,Alanyaspor,Anderson Silva,,,anderson-silva,A. Silva,F,33,186,521,M,892272,EUR,880070400,F,33,33,True,4.0,2.0,,,2.0,3.0,,1.0,,,,,,,,12.0,8.0,6.5,3.0,0.0,0.0,3.822e-05,0,,,1.0,1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
11451100,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,13.0,2.0,6.3,,0.0,0.0,0.00612991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,True,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,13.0,4.0,6.4,,0.0,0.0,0.00172753,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Yunus Bahadir,,,yunus-bahadir,Y. Bahadir,D,2,170,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Pione Sisto,,,pione-sisto,P. Sisto,M,77,171,409,M,287943,EUR,791856000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,home,Alanyaspor,Emirhan Çavuş,,,cavus-emirhan,E. Çavuş,M,5,178,7,M,1522244,EUR,1034467200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451100,away,Fatih Karagümrük,Matías Dituro,,,matias-dituro,M. Dituro,G,1,191,646,M,556884,EUR,547430400,G,1,1,False,24.0,19.0,12.0,7.0,18.0,19.0,1.0,5.0,,5.0,,1.0,,,,90.0,30.0,6.4,6.0,0.0,0.0,0.000157,0,-0.5026,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
