match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalCross,stat_fouls,stat_accurateCross,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist
10407319,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,7,7,True,25.0,23.0,,,9.0,10.0,15.0,16.0,,2.0,,4.0,,,,45.0,30.0,6.8,3.0,0,2.0,1.0,1.0,,,,,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
10407319,home,KAA Gent,Tarik Tissoudali,,,tarik-tissoudali,T. Tissoudali,F,9,182,4096,M,584472,EUR,733708800,F,34,34,True,4.0,3.0,,,,1.0,3.0,3.0,,,,,,,,21.0,4.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,tissoudali14,,,,
10407319,home,KAA Gent,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191,2382,M,942335,EUR,961545600,D,4,4,True,19.0,15.0,3.0,1.0,8.0,8.0,7.0,11.0,,,,1.0,,,,20.0,20.0,6.6,4.0,0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10407319,home,KAA Gent,Núrio Fortuna,Núrio,Fortuna,nurio-fortuna,N. Fortuna,D,25,177,290,M,385388,EUR,796003200,D,25,25,True,3.0,3.0,,,,,3.0,3.0,,2.0,,,,,,11.0,10.0,6.4,1.0,0,2.0,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
10407319,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407319,home,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407319,home,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3970,M,838805,EUR,939686400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Anthony Moris,,,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,31.0,19.0,20.0,9.0,15.0,17.0,4.0,14.0,1.0,2.0,1.0,10.0,2.0,2.0,,90.0,40.0,6.6,12.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
10407319,away,Royale Union Saint-Gilloise,Ismael Kandouss,,,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,59,59,False,34.0,27.0,7.0,4.0,12.0,14.0,15.0,20.0,,2.0,2.0,4.0,,,,90.0,55.0,7.0,12.0,0,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,39.0,33.0,6.0,4.0,31.0,34.0,2.0,5.0,2.0,3.0,2.0,6.0,,,,90.0,44.0,6.8,6.0,0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,50.0,41.0,4.0,1.0,31.0,36.0,10.0,14.0,1.0,3.0,1.0,5.0,,,,90.0,73.0,6.4,12.0,0,3.0,2.0,,1.0,,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,M,2,2,False,32.0,19.0,2.0,1.0,8.0,11.0,12.0,25.0,1.0,5.0,1.0,5.0,,,,90.0,47.0,6.6,20.0,0,8.0,2.0,2.0,,,,,1.0,3.0,3.0,1.0,1.0,2.0,,,4.0,2.0,1.0,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Lazare Amani,Jean Thierry Lazare,Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,False,19.0,14.0,2.0,1.0,2.0,4.0,12.0,15.0,,4.0,,7.0,,,,45.0,34.0,7.3,9.0,2,6.0,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,2.0,1.0,jtl_amani_8,1.0,,,
10407319,away,Royale Union Saint-Gilloise,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,20,20,False,43.0,34.0,5.0,3.0,20.0,25.0,14.0,18.0,,5.0,1.0,6.0,,,,90.0,55.0,7.1,9.0,1,2.0,1.0,,,,,,3.0,5.0,5.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,
10407319,away,Royale Union Saint-Gilloise,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,879,M,829643,EUR,749347200,M,10,10,False,61.0,44.0,7.0,2.0,30.0,32.0,14.0,30.0,,3.0,,6.0,,,,90.0,74.0,6.8,20.0,0,3.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,True,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Loïc Lapoussin,,,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,43.0,35.0,,,27.0,32.0,8.0,12.0,,10.0,,18.0,,,,90.0,77.0,5.9,25.0,0,13.0,2.0,7.0,4.0,1.0,,,1.0,8.0,7.0,1.0,,,,5.0,1.0,1.0,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Simon Adingra,,,simon-adingra,S. Adingra,M,24,175,54789,M,1110842,EUR,1009843200,F,11,11,False,15.0,11.0,,,1.0,1.0,10.0,19.0,,3.0,,1.0,,,,65.0,32.0,6.8,14.0,0,5.0,1.0,1.0,6.0,3.0,,,,,,,1.0,,,1.0,5.0,,,,,,,,simon.adingra,1.0,,,
10407319,away,Royale Union Saint-Gilloise,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,7,7,False,16.0,13.0,,,5.0,5.0,8.0,12.0,1.0,4.0,,3.0,,,,65.0,28.0,6.9,11.0,1,6.0,,2.0,5.0,3.0,1.0,1.0,,,,,1.0,2.0,,2.0,1.0,,,,,,,,boniface_jrn,,,,1.0
10407319,away,Royale Union Saint-Gilloise,Oussama El Azzouzi,Oussama El Azzouzi,,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7730,M,1127191,EUR,991094400,M,6,6,True,17.0,12.0,2.0,,11.0,12.0,1.0,5.0,1.0,2.0,,2.0,,,,45.0,20.0,6.5,5.0,0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,o.elazzouzi,,,,
10407319,away,Royale Union Saint-Gilloise,Yorbe Vertessen,,,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,18,18,True,7.0,3.0,1.0,,,2.0,3.0,5.0,,,,,,,,25.0,7.0,6.4,4.0,0,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Gustaf Nilsson,,,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,8.0,4.0,,,2.0,3.0,2.0,5.0,2.0,3.0,,2.0,,,,25.0,13.0,6.5,7.0,0,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Joachim Imbrechts,,,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407319,away,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
