match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,length,from,description
11452988,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11452988,,,,,90,4.0,,1,,,substitution,122045083.0,False,False,regular,,,,,,,,
11452988,,,,,90,4.0,,1,,,substitution,122045082.0,False,False,regular,,,,,,,,
11452988,,,,,90,,,1,,,card,120915538.0,,True,yellow,Florin Tănase,Foul,False,537032.0,Florin Tănase,,,
11452988,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,6.0,,
11452988,,,,,86,,,5,,,card,120915513.0,,False,yellow,Ibrahim Šehić,Time wasting,False,63952.0,Ibrahim Šehić,,,
11452988,,,,,83,,,8,,,card,120915509.0,,True,yellow,Saleh Al-Harthi,Foul,False,1182099.0,Saleh Al-Harthi,,,
11452988,,,,,79,,,12,,,card,120915501.0,,False,yellow,Khaled Al-Semeiry,Foul,False,857390.0,Khaled Al-Semeiry,,,
11452988,,,,,77,,,14,,,substitution,122045030.0,False,False,regular,,,,,,,,
11452988,,,,,64,,,27,,,substitution,122044957.0,False,True,regular,,,,,,,,
11452988,,,,,64,,,27,,,substitution,122044956.0,False,True,regular,,,,,,,,
11452988,,,,,64,,,27,,,substitution,122044958.0,False,False,regular,,,,,,,,
11452988,,0.0,1.0,,60,,,31,,,goal,172472168.0,,False,penalty,,,,190065.0,Khaled Narey,,penalty,
11452988,,,,,57,,,34,,,card,120915454.0,,False,yellow,Woo-Young Jung,Foul,False,147128.0,Woo-Young Jung,,,
11452988,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11452988,,,,,45,1.0,,1,,,inGamePenalty,118434535.0,,False,missed,,goalkeeperSave,,193064.0,Fábio Martins,,,Goalkeeper save
11452988,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,5.0,,
11452988,,,,,39,,,7,,,substitution,122044818.0,True,True,injury,,,,,,,,
