match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,captain,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_goals,stat_penaltyWon,stat_penaltyMiss,player_sofascoreId
11452988,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,18.0,12.0,11.0,5.0,7.0,9.0,5.0,9.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,90.0,27.0,8.0,7.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,False,19.0,13.0,1.0,,9.0,10.0,4.0,9.0,8.0,2.0,6.0,,,,,,,,90.0,50.0,6.9,12.0,,0,True,1.0,8.0,3.0,5.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,49.0,36.0,5.0,2.0,25.0,32.0,11.0,17.0,3.0,2.0,5.0,,,,,,,,90.0,65.0,6.8,13.0,,0,,1.0,6.0,,3.0,,,1.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,43.0,34.0,11.0,4.0,24.0,24.0,10.0,19.0,2.0,,7.0,,,,,,,,90.0,51.0,7.0,9.0,,2,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,14.0,10.0,3.0,1.0,6.0,8.0,4.0,6.0,1.0,,1.0,,,,,,,,39.0,15.0,6.5,4.0,,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172.0,357,M,818578,EUR,737769600,D,20,20,False,15.0,10.0,1.0,,4.0,6.0,6.0,10.0,1.0,,4.0,,,,,,,,64.0,28.0,6.6,8.0,,0,,2.0,4.0,,3.0,,,1.0,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,False,23.0,15.0,3.0,,3.0,4.0,15.0,26.0,6.0,2.0,3.0,1.0,,,,,,,90.0,44.0,6.7,18.0,3.0,1,,1.0,4.0,5.0,1.0,,,1.0,,,,1.0,,,2.0,,7.0,3.0,1.0,1.0,,,,,,,,,,
11452988,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,33.0,31.0,2.0,2.0,18.0,18.0,13.0,15.0,1.0,,2.0,1.0,,,,,,,64.0,37.0,6.8,4.0,,0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
11452988,home,Al-Okhdood,Florin Tănase,,,florin-tanase,F. Tănase,M,10,185.0,1396,M,537032,EUR,788745600,M,10,10,False,32.0,27.0,5.0,1.0,12.0,12.0,17.0,24.0,11.0,,3.0,1.0,,,,,,,90.0,55.0,6.4,15.0,1.0,1,,3.0,6.0,3.0,2.0,,,,1.0,1.0,,2.0,6.0,,,,4.0,2.0,3.0,,1.0,,,,,,,,,
11452988,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,99,99,False,15.0,12.0,1.0,1.0,1.0,2.0,11.0,21.0,13.0,1.0,5.0,3.0,,,,,,,90.0,43.0,6.5,22.0,2.0,1,,1.0,3.0,5.0,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,,8.0,,4.0,,1.0,1.0,1.0,,,,,,,
11452988,home,Al-Okhdood,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,9,9,False,19.0,16.0,1.0,1.0,3.0,3.0,13.0,16.0,6.0,,3.0,1.0,,,,,,,90.0,30.0,6.7,6.0,,4,,3.0,4.0,2.0,2.0,,,,,,,1.0,3.0,2.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,
