match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_dispossessed,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss
12117142,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,True,17.0,12.0,8.0,3.0,0.0,10.0,10.0,2.0,7.0,8.0,1.0,2.0,1.0,1.0,4.0,90.0,27.0,7.5,5.0,0.00040431,0,0.8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117142,home,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,16.0,14.0,3.0,2.0,0.0,7.0,7.0,7.0,12.0,3.0,,,,,,55.0,28.0,6.6,6.0,0.00512105,0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117142,home,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,False,,49.0,38.0,10.0,6.0,0.0,24.0,27.0,14.0,22.0,5.0,,,,,,90.0,66.0,7.0,12.0,0.0108981,2,,,,,1.0,2.0,9.0,,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0382,0.0528,,,,,,,,,,,,,,,,,,,
12117142,home,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,False,,37.0,32.0,4.0,3.0,0.0,18.0,21.0,14.0,17.0,3.0,,,,,,90.0,47.0,7.0,6.0,0.0181342,1,,Alix Vinicius,,1.0,1.0,2.0,2.0,,,2.0,3.0,1.0,,,,,,1.0,0.1091,,1.0,1.0,,,,,,,,,,,,,,,,,
12117142,home,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,883908,EUR,876182400,D,6,6,False,,33.0,27.0,4.0,1.0,0.0,7.0,8.0,20.0,26.0,1.0,,,,,,90.0,55.0,7.0,17.0,0.0411099,1,,,,1.0,,5.0,1.0,1.0,2.0,1.0,6.0,,1.0,,1.0,1.0,,2.0,0.031,0.073,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
12117142,home,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,8,8,False,,52.0,44.0,1.0,,0.0,16.0,20.0,28.0,32.0,11.0,,,,,,90.0,67.0,7.3,11.0,0.044208,3,,,,,,4.0,1.0,,3.0,1.0,6.0,,1.0,,3.0,2.0,,3.0,0.1846,0.4447,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
12117142,home,Atlético Goianiense,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,5,5,False,,32.0,22.0,7.0,2.0,0.0,11.0,12.0,12.0,21.0,4.0,,,,,,80.0,43.0,6.7,10.0,0.0221134,1,,,,1.0,1.0,4.0,3.0,3.0,,1.0,2.0,,,,,,,3.0,0.0418,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
12117142,home,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180,381,M,874723,EUR,862099200,M,10,10,False,,24.0,19.0,1.0,,0.0,3.0,3.0,18.0,27.0,2.0,,,,,,56.0,36.0,6.9,10.0,0.119404,2,,,,6.0,2.0,3.0,1.0,,,,1.0,1.0,,,,,,,0.0268,,1.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,,,,
12117142,home,Atlético Goianiense,Janderson,janderson,Janderson,M,99,161,276,M,870898,EUR,919987200,F,7,7,False,,16.0,13.0,,,0.0,2.0,2.0,12.0,18.0,6.0,,,,,,67.0,38.0,6.8,13.0,0.0625838,2,,,,4.0,,7.0,,,2.0,,2.0,1.0,1.0,,,,,1.0,0.1071,0.0661,6.0,2.0,1.0,,1.0,,,3.0,1.0,,,,,,,,,,
12117142,home,Atlético Goianiense,Jan Hurtado,jan-hurtado,J. Hurtado,F,9,181,694,M,868777,EUR,952214400,F,9,9,False,,12.0,8.0,,,0.0,5.0,5.0,4.0,8.0,2.0,,,,,,80.0,31.0,7.3,8.0,0.0430172,3,,,,1.0,5.0,7.0,1.0,,3.0,4.0,8.0,,2.0,,1.0,1.0,,1.0,0.1322,0.1212,,,1.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,
