match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_wasFouled,player_sofascoreId,stat_bigChanceCreated,stat_keyPass,captain,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches
14064421,home,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,1,1,False,33.0,21.0,23.0,11.0,0.0,16.0,17.0,5.0,16.0,3.0,1.0,90.0,37.0,5.7,12.0,0.00177836,0.0559,0,-1.1985,0.07,0.01,-0.27,-0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064421,home,Olympique Lyonnais,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187.0,1724,M,1014540,EUR,990403200,D,21,21,False,31.0,21.0,3.0,1.0,0.0,14.0,17.0,7.0,14.0,3.0,,90.0,51.0,6.3,10.0,0.0125902,,0,,0.23,0.13,-0.46,,2.0,3.0,6.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14064421,home,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180.0,1320,M,152813,EUR,721094400,D,22,22,False,29.0,27.0,2.0,2.0,0.0,22.0,23.0,5.0,6.0,2.0,,90.0,41.0,6.1,3.0,0.00280955,,0,,0.05,0.01,-0.5,,,,2.0,4.0,,,,4.0,,2.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
14064421,home,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190.0,8301,M,758168,EUR,826243200,D,19,19,False,29.0,25.0,3.0,1.0,1.0,18.0,19.0,7.0,10.0,1.0,,90.0,37.0,6.3,5.0,0.143661,,0,,0.1,0.05,-0.5,,1.0,1.0,2.0,3.0,1.0,,,5.0,,,,,,,2.0,niakhate,1.0,1.0,,,,,,,,,,,,,,,,,,,
14064421,home,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172.0,10932,M,158243,EUR,715219200,D,3,3,False,23.0,14.0,3.0,,0.0,8.0,13.0,6.0,10.0,3.0,,90.0,45.0,5.5,12.0,0.0133402,,2,,0.0,0.16,-0.43,,2.0,1.0,6.0,2.0,1.0,1.0,,,,5.0,1.0,,2.0,,,tagliafico3,,,True,1.0,1.0,2.0,1.0,1.0,0.2213,-0.28,,,,,,,,,,,
14064421,home,Olympique Lyonnais,Tanner Tessmann,tanner-tessmann,T. Tessmann,M,6,187.0,1230,M,1022084,EUR,1001289600,M,6,6,False,25.0,20.0,3.0,2.0,0.0,12.0,12.0,8.0,13.0,4.0,,90.0,39.0,6.0,11.0,0.116103,,0,,0.14,0.07,-0.43,,1.0,1.0,5.0,2.0,1.0,,,4.0,,1.0,1.0,1.0,,3.0,,,1.0,2.0,,,,,,3.0,,,,,1.0,1.0,,,,,,,
14064421,home,Olympique Lyonnais,Tyler Morton,tyler-morton,T. Morton,M,23,185.0,6667,M,979118,EUR,1036022400,M,23,23,False,23.0,22.0,2.0,2.0,1.0,12.0,12.0,10.0,11.0,4.0,,90.0,35.0,6.7,3.0,0.185791,,2,,0.07,0.09,-0.13,,,,1.0,2.0,,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,2.0,0.0456,-0.01,,,,,1.0,,,,,,
14064421,home,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1575,M,352768,EUR,872812800,M,98,98,False,14.0,11.0,,,0.0,5.0,5.0,6.0,9.0,4.0,,90.0,26.0,7.2,9.0,0.0431053,,2,,-0.01,0.02,-0.17,,5.0,1.0,6.0,3.0,,,,,,,2.0,1.0,1.0,,,,,,,2.0,,,,3.0,0.1425,0.55,,,,,1.0,1.0,1.0,1.0,0.1096,,
14064421,home,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178.0,3633,,2127096,EUR,1172188800,M,44,44,False,14.0,11.0,,,0.0,6.0,7.0,5.0,7.0,1.0,,78.0,19.0,6.4,4.0,0.00073707,,0,,-0.05,-0.26,-0.11,,,,1.0,3.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,Khalis,Merah,,,,,,,,,
14064421,home,Olympique Lyonnais,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175.0,2494,M,1215906,EUR,1111190400,M,17,17,False,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,5.0,,90.0,41.0,7.3,16.0,0.0281267,,3,,-0.22,0.33,-0.09,,2.0,,8.0,4.0,,3.0,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,7.0,,1.0,,5.0,0.2769,0.5,,,,,1.0,1.0,1.0,1.0,0.4149,,
