match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_keyPass,stat_dispossessed,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_totalCross,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyConceded
12625032,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800,G,18,18,False,34.0,23.0,16.0,5.0,0.0,21.0,25.0,2.0,9.0,2.0,2.0,4.0,13.0,1.0,2.0,2.0,2.0,2.0,90.0,48.0,7.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,5,5,False,30.0,20.0,7.0,,0.0,16.0,19.0,4.0,11.0,4.0,5.0,4.0,3.0,,,,,,90.0,41.0,6.9,10.0,0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000,D,4,4,False,25.0,20.0,6.0,2.0,0.0,16.0,18.0,4.0,7.0,2.0,3.0,4.0,,,,,,,90.0,31.0,7.3,5.0,0,,2.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,53.0,44.0,6.0,2.0,0.0,33.0,36.0,11.0,17.0,,2.0,1.0,6.0,,,,,,90.0,62.0,7.4,9.0,0,,1.0,1.0,4.0,,Robert Renan,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,M,16,16,False,11.0,9.0,1.0,1.0,0.0,8.0,9.0,1.0,2.0,2.0,7.0,1.0,5.0,,,,,,87.0,47.0,7.0,15.0,0,,7.0,1.0,5.0,1.0,Hussain Alsebyani,,,,1.0,3.0,2.0,,2.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,False,35.0,32.0,2.0,1.0,0.0,23.0,25.0,9.0,10.0,,6.0,1.0,5.0,,,,,,90.0,51.0,6.9,7.0,0,,3.0,1.0,,2.0,,,,,,1.0,,,4.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,False,22.0,18.0,2.0,1.0,0.0,10.0,10.0,8.0,12.0,1.0,2.0,,4.0,,,,,,60.0,28.0,6.6,6.0,0,2.0,5.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,M,71,71,False,19.0,10.0,2.0,1.0,0.0,3.0,11.0,7.0,8.0,3.0,10.0,4.0,4.0,,,,,,90.0,50.0,7.4,19.0,2,2.0,8.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,5.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12625032,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,F,11,11,False,37.0,32.0,4.0,2.0,0.0,15.0,16.0,17.0,22.0,1.0,2.0,1.0,2.0,,,,,,90.0,44.0,6.9,7.0,0,1.0,3.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12625032,home,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200,F,7,7,False,26.0,23.0,4.0,4.0,0.0,11.0,12.0,12.0,15.0,,2.0,,1.0,,,,,,86.0,33.0,6.9,7.0,1,1.0,2.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
12625032,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,19.0,15.0,1.0,1.0,0.0,5.0,5.0,10.0,14.0,3.0,6.0,1.0,1.0,,,,,,90.0,36.0,7.3,11.0,4,3.0,7.0,,,2.0,,,,,1.0,1.0,1.0,,,1.0,3.0,,2.0,1.0,1.0,,,1.0,,abderrazak_hamdallah,True,3.0,1.0,,,,,
12625032,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,M,10,10,True,12.0,8.0,2.0,1.0,0.0,1.0,2.0,7.0,11.0,,2.0,,3.0,,,,,,30.0,18.0,6.7,6.0,0,,1.0,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,yannickferreiracarrasco,,,,,,,,
12625032,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,2.0,,,,,,,,11.0,5.0,6.5,1.0,0,,1.0,,,1.0,Nawaf Alsadi,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,15,15,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,2.0,,,,,,10.0,4.0,6.9,,0,,,,,,Musab Fahz Aljuwayr,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al Shwirekh,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625032,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,,,,,,,,
