match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_wonTackle,stat_totalContest,stat_wasFouled,stat_wonContest,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated
12421083,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,True,41.0,23.0,25.0,8.0,0.0,16.0,21.0,7.0,20.0,1.0,1.0,2.0,7.0,1.0,2.0,4.0,90.0,52.0,7.9,19.0,0.00513644,0,0.7708,,,,,,,,,,,,,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,,33.0,25.0,4.0,1.0,0.0,8.0,9.0,18.0,27.0,1.0,2.0,5.0,3.0,,,,90.0,57.0,7.4,15.0,0.0640201,1,,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0242,1.0,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185,1987,M,1214992,EUR,1114992000,D,4,4,False,,55.0,52.0,5.0,3.0,0.0,39.0,39.0,13.0,17.0,1.0,1.0,2.0,4.0,,,,90.0,69.0,8.2,6.0,0.109983,1,,1.0,,5.0,,1.0,,2.0,,1.0,3.0,0.0758,,1.0,1.0,1.0,4.0,0.8322,,,,,,,,,
12421083,home,RSC Anderlecht,Zanka,,,zanka,Zanka,D,,189,459,M,26404,EUR,640828800,D,13,13,False,,70.0,64.0,17.0,15.0,1.0,43.0,46.0,21.0,24.0,,2.0,5.0,,,,,90.0,83.0,8.0,7.0,0.0112649,0,,,,5.0,,,,1.0,2.0,,,,1.0,5.0,,,2.0,,1.0,,,,,,,,
12421083,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,False,,46.0,43.0,3.0,1.0,0.0,22.0,23.0,21.0,23.0,1.0,4.0,3.0,5.0,,,,89.0,64.0,7.0,6.0,0.0127365,0,,,,3.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,3.0,,,,,,
12421083,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,,45.0,38.0,7.0,6.0,1.0,16.0,18.0,24.0,29.0,,7.0,2.0,8.0,,,,90.0,60.0,7.8,10.0,0.116889,1,,2.0,2.0,3.0,,1.0,,,3.0,,,0.1446,2.0,,1.0,,,0.0778,3.0,4.0,2.0,2.0,,,,,
12421083,home,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,,51.0,39.0,6.0,1.0,0.0,19.0,23.0,20.0,30.0,,1.0,1.0,8.0,,,,90.0,62.0,7.0,16.0,0.0269619,0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,
12421083,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,,51.0,48.0,5.0,4.0,0.0,27.0,28.0,23.0,26.0,,2.0,1.0,6.0,,,,79.0,62.0,7.0,8.0,0.0317844,0,,3.0,2.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,
12421083,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,False,,12.0,8.0,,,0.0,4.0,5.0,6.0,10.0,1.0,5.0,2.0,,,,,69.0,28.0,6.8,9.0,0.0388405,0,,3.0,2.0,3.0,,1.0,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,2.0,1.0,,,,,
12421083,home,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,,12.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,9.0,1.0,5.0,,2.0,,,,79.0,23.0,7.4,6.0,0.00369546,3,,,,2.0,1.0,1.0,,,2.0,2.0,,0.3317,,,3.0,1.0,,0.6231,2.0,1.0,1.0,1.0,KDolberg,1.0,3.0,,
12421083,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,F,29,29,False,,50.0,45.0,3.0,2.0,1.0,19.0,19.0,26.0,32.0,,8.0,,7.0,,,,89.0,66.0,7.5,9.0,0.0170486,2,,1.0,,5.0,,3.0,,,4.0,,2.0,0.1405,1.0,,1.0,,,0.0291,1.0,2.0,2.0,2.0,,,,1.0,
12421083,home,RSC Anderlecht,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,774,M,1065214,EUR,1043712000,M,27,27,True,,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,1.0,4.0,,2.0,,,,21.0,18.0,6.8,7.0,0.0241149,1,,,,4.0,,2.0,1.0,,2.0,2.0,,0.082,,1.0,,,,,2.0,2.0,,1.0,,,,,
12421083,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,11.0,6.0,6.6,,0.00749807,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,M,36,36,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,1.0,,,,11.0,8.0,7.2,3.0,0.0139531,1,,,,2.0,1.0,1.0,,,,1.0,,0.046,,,1.0,1.0,,0.0969,,,,,,,,,
12421083,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,6,6,True,,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,1.0,2.0,,,1.185e-05,0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12421083,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00749919,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Timon Vanhoutte,Timon Vanhoutte,,timon-vanhoutte,T. Vanhoutte,G,63,189,88,M,1150049,EUR,1075334400,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,266,M,245615,EUR,780451200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421083,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421083,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,False,,23.0,15.0,14.0,8.0,0.0,12.0,16.0,3.0,7.0,,1.0,1.0,10.0,,2.0,4.0,90.0,35.0,6.7,8.0,0.00057249,0,-1.3408,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
12421083,away,Standard Liège,Boško Šutalo,,,bosko-sutalo,B. Šutalo,D,21,188,725,M,942992,EUR,946684800,D,4,4,False,,33.0,25.0,6.0,2.0,0.0,17.0,20.0,8.0,13.0,,1.0,1.0,2.0,,,,45.0,38.0,6.3,9.0,0.00755009,0,,,,2.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,
12421083,away,Standard Liège,David Bates,,,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,44,44,False,,47.0,42.0,5.0,2.0,0.0,33.0,34.0,9.0,13.0,,3.0,4.0,1.0,,,,90.0,61.0,6.4,6.0,0.00485751,0,,,,3.0,,,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,
12421083,away,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,,47.0,38.0,10.0,3.0,0.0,14.0,17.0,24.0,31.0,,1.0,1.0,2.0,,,,90.0,55.0,6.1,11.0,0.0705543,0,,1.0,,6.0,3.0,1.0,,3.0,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,
