match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_accurateCross
11453088,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195.0,19839,M,edou_mendy,845074,EUR,699408000.0,G,16,16,False,32.0,22.0,18.0,9.0,18.0,20.0,4.0,12.0,1.0,1.0,2.0,13.0,1.0,2.0,4.0,4.0,90.0,46.0,8.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,,917035,EUR,938736000.0,D,27,27,False,23.0,18.0,4.0,2.0,9.0,10.0,9.0,18.0,1.0,8.0,2.0,4.0,2.0,,,,85.0,48.0,7.0,15.0,1,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,,,,,,,,,,,,
11453088,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000.0,D,28,28,False,27.0,25.0,2.0,2.0,22.0,24.0,3.0,3.0,1.0,3.0,6.0,3.0,,,,,90.0,41.0,7.3,3.0,0,,,,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,
11453088,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,,888949,EUR,911779200.0,D,3,3,False,64.0,54.0,7.0,2.0,38.0,42.0,16.0,22.0,,2.0,9.0,4.0,,,,,90.0,85.0,7.4,12.0,0,,1.0,3.0,1.0,,,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11453088,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000.0,D,15,15,False,44.0,38.0,2.0,,22.0,27.0,16.0,18.0,2.0,4.0,4.0,8.0,1.0,,,,90.0,59.0,6.8,9.0,0,1.0,1.0,5.0,3.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
11453088,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183.0,43381,M,franckkessie,359226,EUR,850953600.0,M,79,79,False,56.0,51.0,3.0,2.0,29.0,29.0,22.0,27.0,,3.0,1.0,4.0,3.0,,,,90.0,63.0,6.9,6.0,0,,1.0,4.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
11453088,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200.0,M,40,40,False,58.0,48.0,6.0,3.0,29.0,31.0,19.0,27.0,2.0,4.0,,2.0,1.0,,,,68.0,77.0,6.8,13.0,1,,,5.0,1.0,,,,4.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,,,,,,,
11453088,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,RMahrez,158213,EUR,667094400.0,M,7,7,False,46.0,43.0,3.0,2.0,12.0,12.0,31.0,34.0,,2.0,1.0,5.0,1.0,,,,89.0,65.0,7.1,8.0,1,,,3.0,1.0,,,,,1.0,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,
11453088,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600.0,M,10,10,False,48.0,37.0,3.0,,12.0,14.0,25.0,34.0,2.0,9.0,1.0,3.0,,,,,90.0,72.0,7.7,18.0,0,,1.0,6.0,1.0,5.0,4.0,,,3.0,3.0,3.0,1.0,,3.0,3.0,,True,1.0,1.0,1.0,,,,
11453088,home,Al-Ahli,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173.0,12636,M,st_maximin,347010,EUR,858124800.0,M,97,97,False,30.0,20.0,,,7.0,7.0,13.0,24.0,,7.0,1.0,3.0,2.0,,,,89.0,57.0,7.1,20.0,2,1.0,1.0,6.0,,8.0,5.0,,,,,3.0,,,2.0,,1.0,,,,,1.0,,,
11453088,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400.0,F,20,20,False,11.0,7.0,,,3.0,4.0,4.0,7.0,1.0,4.0,1.0,1.0,1.0,,,,89.0,23.0,7.2,7.0,3,,1.0,5.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,
11453088,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200.0,M,29,29,True,17.0,12.0,3.0,1.0,9.0,10.0,3.0,7.0,,1.0,,3.0,,,,,22.0,21.0,6.5,6.0,0,,2.0,3.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
11453088,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000.0,D,6,6,True,5.0,2.0,2.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,17.0,12.0,6.7,3.0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600.0,D,37,37,True,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800.0,M,8,8,True,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800.0,F,19,19,True,,,,,,,,,,,,,,,,,1.0,,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Abdullah Abdo,Abdullah Abdo,,abdullah-abdo,A. Abdo,G,62,,107,M,,1522211,EUR,1024963200.0,G,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200.0,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Faisal Al-Sibyani,,,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,,1217924,EUR,1057536000.0,M,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600.0,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,away,Al-Ittihad,Abdullah Al-Mayouf,,,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,,118159,EUR,538358400.0,G,1,1,False,24.0,13.0,15.0,4.0,10.0,12.0,3.0,12.0,,,,9.0,,1.0,,1.0,90.0,29.0,6.5,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,
11453088,away,Al-Ittihad,Fawaz Al-Sagour,,,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,,818572,EUR,830217600.0,D,37,37,False,29.0,22.0,5.0,4.0,10.0,13.0,12.0,18.0,,5.0,,2.0,,,,,90.0,52.0,7.2,13.0,1,2.0,2.0,5.0,,3.0,2.0,,1.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,,,
11453088,away,Al-Ittihad,Luiz Felipe,,,luiz-felipe,L. Felipe,D,5,187.0,1042,M,,850035,EUR,858988800.0,D,5,5,False,43.0,30.0,6.0,1.0,24.0,30.0,6.0,13.0,3.0,10.0,2.0,4.0,,,,,90.0,55.0,7.0,13.0,0,,1.0,3.0,2.0,1.0,1.0,,1.0,6.0,3.0,,,1.0,,,,,,,,,,,
11453088,away,Al-Ittihad,Ahmed Hegazy,,,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,ahmedhegazy6,159653,EUR,664761600.0,D,26,26,False,56.0,46.0,15.0,8.0,26.0,29.0,20.0,27.0,1.0,1.0,5.0,5.0,,,,,90.0,62.0,6.8,10.0,1,,1.0,1.0,,,,1.0,,,,,1.0,,,,,True,,,,,,,
11453088,away,Al-Ittihad,Hassan Kadesh,,,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,,847235,EUR,712627200.0,D,15,15,False,29.0,25.0,2.0,2.0,13.0,17.0,12.0,13.0,2.0,4.0,4.0,3.0,1.0,,,,85.0,52.0,7.1,6.0,1,1.0,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,1.0,,,
11453088,away,Al-Ittihad,Romarinho,,,romarinho,Romarinho,M,,176.0,1742,M,,797619,EUR,660960000.0,M,90,90,False,21.0,17.0,,,6.0,7.0,11.0,14.0,,4.0,,3.0,2.0,,,,89.0,33.0,6.8,7.0,1,,2.0,4.0,1.0,,,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
11453088,away,Al-Ittihad,Farhah Ali Alshamrani,,,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,,1501453,EUR,1140998400.0,M,29,29,False,23.0,16.0,3.0,,10.0,12.0,6.0,11.0,1.0,8.0,,8.0,2.0,,,,62.0,36.0,6.6,9.0,0,,1.0,9.0,4.0,2.0,1.0,,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,,,,,
11453088,away,Al-Ittihad,N'Golo Kanté,,,ngolo-kante,N. Kanté,M,17,169.0,44806,M,nglkante,234148,EUR,670204800.0,M,7,7,False,53.0,45.0,3.0,,21.0,23.0,24.0,31.0,,,,9.0,,,,,90.0,69.0,6.9,15.0,2,1.0,,3.0,,1.0,,1.0,1.0,,,3.0,1.0,,2.0,1.0,,,,,,1.0,,1.0,
11453088,away,Al-Ittihad,Jota,,,jota,Jota,F,7,175.0,5337,M,jotafilipe_7,845786,EUR,922752000.0,M,11,11,False,32.0,23.0,1.0,1.0,8.0,10.0,19.0,30.0,,2.0,1.0,4.0,1.0,,,,90.0,50.0,6.7,18.0,0,8.0,1.0,8.0,2.0,3.0,1.0,,,,,1.0,1.0,,2.0,5.0,,,,,,,,,4.0
11453088,away,Al-Ittihad,Abderrazak Hamdallah,,,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,abderrazak_hamdallah,826961,EUR,661392000.0,F,99,99,False,25.0,19.0,,,5.0,5.0,14.0,20.0,2.0,6.0,,2.0,1.0,,,,90.0,42.0,6.7,14.0,1,,3.0,9.0,,4.0,2.0,,,1.0,,5.0,4.0,,1.0,,1.0,,,,,,,,
