match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_possessionLostCtrl,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,player_firstName,player_lastName,stat_shotOffTarget,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
10411554,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,76.0,62.0,7.0,7.0,5.0,,,90.0,99.0,7.3,0.0692,0.0,0.251746,2,,Kvaradona,,5.0,3.0,55.0,70.0,1.0,,8.0,2.0,,23.0,,6.0,7.0,,,,1.0,,3.0,1.0,2.0,,3.0,,1.0,,2.0,1.0,,,,1.0,,,,,
10411554,home,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,13.0,12.0,1.0,1.0,,,,15.0,21.0,6.9,0.3406,0.4478,0.0271635,3,,,,,,11.0,13.0,1.0,,,,,3.0,,2.0,,,,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,1.0,,,,
10411554,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,8.0,8.0,1.0,1.0,1.0,,,22.0,14.0,6.9,0.1345,0.0722,0.0315508,2,,giacomo.raspadori,,,,8.0,9.0,2.0,,1.0,,,2.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,
10411554,home,Napoli,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,True,6.0,6.0,5.0,5.0,,,,13.0,9.0,6.5,0.0,0.0,0.00023979,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,2.0,2.0,1.0,1.0,1.0,,,13.0,3.0,7.3,0.0367,0.2735,0.00010068,1,,simeonegiovanni,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
10411554,home,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170,333,M,124318,EUR,690681600,M,4,4,True,8.0,8.0,7.0,7.0,,,,10.0,8.0,6.6,0.0,0.0,0.00030217,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Karim Zedadka,karim-zedadka,K. Zedadka,M,7,182,578,M,954036,EUR,960508800,M,31,31,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,home,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Martin Turk,martin-turk,M. Turk,G,16,190,240,M,1083104,EUR,1061424000,G,22,22,False,28.0,17.0,9.0,13.0,12.0,4.0,7.0,90.0,41.0,7.8,0.0,0.0,0.00103308,0,0.0078,,,21.0,10.0,8.0,15.0,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10411554,away,Sampdoria,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,False,26.0,19.0,12.0,17.0,10.0,,,90.0,51.0,7.1,0.1637,0.0687,0.00384975,1,,,,5.0,1.0,7.0,9.0,,1.0,1.0,,2.0,12.0,,4.0,2.0,4.0,,,,,2.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,1.0,
10411554,away,Sampdoria,Koray Günter,koray-gunter,K. Günter,D,22,185,217,M,138165,EUR,776995200,D,4,4,False,10.0,7.0,5.0,5.0,,,,45.0,22.0,7.0,0.0,0.0,0.00036076,0,,,,3.0,1.0,2.0,5.0,,1.0,1.0,,,4.0,2.0,4.0,,6.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,
10411554,away,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,False,23.0,21.0,20.0,20.0,7.0,,,90.0,42.0,6.9,0.0,0.0,0.00037116,0,,,,2.0,,1.0,3.0,,1.0,2.0,,3.0,4.0,2.0,6.0,1.0,5.0,,,,,3.0,3.0,1.0,,,,,,1.0,,,,,,,,,,
10411554,away,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,False,22.0,18.0,13.0,14.0,2.0,,,90.0,30.0,6.3,0.0,0.0,0.00050227,0,,,,3.0,1.0,5.0,9.0,1.0,,1.0,,2.0,5.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0
10411554,away,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,M,23,23,False,20.0,16.0,8.0,9.0,3.0,,,89.0,34.0,7.0,0.0,0.0,0.345351,0,,,,2.0,2.0,9.0,12.0,1.0,,6.0,1.0,1.0,10.0,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,2.0,3.0,4.0,,,,,,,,1.0,,,,1.0,
10411554,away,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,35.0,31.0,20.0,23.0,3.0,,,89.0,49.0,6.5,0.0,0.0,0.00598086,0,,,,5.0,3.0,11.0,12.0,,,6.0,2.0,1.0,7.0,,3.0,2.0,,,,,,1.0,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,1.0,
10411554,away,Sampdoria,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178,74,M,1069011,EUR,1042675200,M,36,36,False,29.0,26.0,19.0,20.0,8.0,,,89.0,35.0,6.4,0.0,0.0,0.00197281,0,,,,4.0,2.0,7.0,9.0,,,1.0,1.0,,5.0,,2.0,,2.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,
10411554,away,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,23.0,18.0,12.0,15.0,5.0,,,90.0,32.0,6.7,0.0,0.0,0.0106079,0,,,,1.0,,7.0,11.0,3.0,,,,1.0,7.0,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10411554,away,Sampdoria,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1543,M,851222,EUR,895881600,F,37,37,False,20.0,12.0,4.0,5.0,1.0,,,90.0,42.0,6.8,0.0264,0.0675,0.0370437,1,,,,,,9.0,16.0,1.0,9.0,14.0,,,16.0,4.0,10.0,2.0,3.0,,,,1.0,1.0,1.0,4.0,1.0,,4.0,2.0,1.0,3.0,,,,,,,,,,
10411554,away,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,False,20.0,15.0,9.0,12.0,,,,88.0,22.0,6.3,0.3041,0.0,0.0141468,2,,,True,3.0,2.0,6.0,8.0,,1.0,1.0,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,
10411554,away,Sampdoria,Lorenzo Malagrida,lorenzo-malagrida,L. Malagrida,M,11,170,48,M,1108074,EUR,1066953600,M,31,31,True,15.0,12.0,2.0,2.0,,,,45.0,19.0,6.9,0.0691,0.0186,0.0439551,1,,,,,,11.0,14.0,1.0,,,,,3.0,1.0,2.0,1.0,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,
10411554,away,Sampdoria,Mihailo Ivanović,mihailo-ivanovic,M. Ivanović,F,9,189,1076,M,1165838,EUR,1101686400,F,38,38,True,,,,,,,,2.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,Mihailo Ivanovic,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,26,26,True,5.0,5.0,2.0,2.0,,,,1.0,7.0,,0.0,0.0,0.00090256,0,,,,1.0,1.0,3.0,3.0,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,19,19,True,3.0,3.0,3.0,3.0,,,,1.0,3.0,,0.0,0.0,3.675e-05,0,,,,,,,,,,,,,,,,,,Telasco Segovia,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Samuel Ntanda,ntanda-samuel,S. Ntanda,F,82,175,357,M,1397822,EUR,1120089600,F,41,41,True,1.0,1.0,,,,,,1.0,3.0,,0.0838,0.223,0.00012511,1,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,Samuel,Ntanda,,,,,,,,,1.0,1.0,,,,,,,,,,,
10411554,away,Sampdoria,Nicola Ravaglia,nicola-ravaglia,N. Ravaglia,G,30,184,68,M,130802,EUR,597888000,G,30,30,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Elia Tantalocchi,elia-tantalocchi,E. Tantalocchi,G,1,190,47,M,1069101,EUR,1088553600,G,32,32,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Arttu Lötjönen,arttu-lotjonen,A. Lötjönen,D,23,184,31,M,1047268,EUR,1075248000,D,40,40,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411554,away,Sampdoria,Manuel De Luca,manuel-de-luca,M. D. Luca,F,99,190,269,M,850971,EUR,900633600,F,9,9,True,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
