match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
14083127,home,Sevilla,Akor Adams,,,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,9,9,False,12.0,7.0,2.0,1.0,0.0,4.0,4.0,3.0,8.0,2.0,4.0,,4.0,,,,,90.0,29.0,7.0,12.0,0.00410353,111.15748282047,9.0,57.645,21.63,,3,,-0.25,0.5,0.16,,4.0,3.0,7.0,4.0,,2.0,,,,1.0,47.806264706804,3.0,,,,1.0,,,3.0,1.3574,1.1248,0.26,1.0,,,,,1.0,1.0,1.0,,,,
14083127,home,Sevilla,Andres Castrin,,,andres-castrin,A. Castrin,D,32,188,184,M,1428699,EUR,1053907200,D,32,32,True,17.0,14.0,2.0,2.0,0.0,12.0,14.0,2.0,3.0,7.0,2.0,,,,,,,45.0,28.0,7.3,3.0,0.00172471,14.973303000851,2.0,10.71,11.655,,0,,0.14,0.01,0.53,,2.0,2.0,2.0,3.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Oso,,,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,True,14.0,12.0,2.0,1.0,0.0,8.0,9.0,4.0,5.0,1.0,3.0,,1.0,,,,,33.0,19.0,6.8,4.0,0.00803841,63.810231730201,8.0,44.835,14.175,,0,,0.13,0.07,0.17,,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,17.0,9.0,6.8,,0.00017504,,,,,,0,,0.02,,0.15,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,3.0,1.0,,1.0,,,,,9.0,10.0,6.4,3.0,0.00051119,6.192077599643,1.0,-4.935,-4.935,,0,,0.02,-0.05,0.22,,1.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,5.0,3.0,,,0.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,9.0,11.0,6.2,6.0,0.00018087,12.436154093234,3.0,-2.73,1.05,,0,,0.01,-0.03,0.0,,2.0,,5.0,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
14083127,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Fábio Cardoso,,,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Federico Gattoni,,,federico-gattoni,F. Gattoni,D,22,183,675,M,941464,EUR,919123200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Miguel Sierra,,,miguel-sierra,M. Sierra,M,29,180,91,M,1518564,EUR,1058140800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,home,Sevilla,Alex Costa,,,costa-alex,A. Costa,F,26,189,31,M,1002876,EUR,1042329600,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Unai Simón,,,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,36.0,14.0,32.0,11.0,0.0,5.0,8.0,9.0,28.0,2.0,12.0,,,4.0,5.0,3.0,3.0,90.0,53.0,7.2,22.0,0.00740669,37.621912153944,5.0,14.805,9.66,0.6899,0,0.1693,0.22,0.0,-0.08,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unai_simon,1.0,,
14083127,away,Athletic Club,Jesús Areso,,,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,32.0,25.0,3.0,1.0,0.0,13.0,14.0,12.0,18.0,2.0,5.0,,1.0,,,,,90.0,59.0,6.5,14.0,0.0142713,144.34516719953,13.0,91.35,42.42,,1,,0.0,0.23,-0.22,,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,1.0,,70.17174017199,2.0,,,1.0,1.0,,,,0.0541,,-0.13,4.0,,,,1.0,,,,,,,
14083127,away,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,28.0,21.0,5.0,1.0,0.0,15.0,18.0,6.0,10.0,4.0,3.0,,2.0,,,,,90.0,41.0,6.3,10.0,0.124991,81.97204575211,5.0,-19.215,9.975,,1,,0.29,0.02,-0.39,,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,0.0705,,0.02,,,,,1.0,,,,,,,
14083127,away,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,False,34.0,24.0,8.0,3.0,0.0,14.0,19.0,10.0,15.0,6.0,,,,,,,,90.0,49.0,6.4,10.0,0.068811,47.629886832796,7.0,6.3,9.135,,0,,-0.16,0.01,-0.32,,1.0,4.0,3.0,8.0,,,2.0,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Yuri Berchiche,,,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,46.0,37.0,7.0,5.0,0.0,12.0,15.0,25.0,31.0,3.0,5.0,,2.0,,,,,90.0,87.0,6.9,20.0,0.190866,62.246619128516,10.0,12.285,13.65,,2,,0.48,0.13,-0.32,,2.0,4.0,6.0,7.0,,3.0,3.0,3.0,1.0,,,,2.0,True,,1.0,1.0,,,0.0235,,-0.17,3.0,1.0,,2.0,,,,,,,1.0,
14083127,away,Athletic Club,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,19.0,13.0,1.0,,0.0,4.0,5.0,9.0,14.0,,5.0,,,,,,,57.0,28.0,6.4,7.0,0.212067,,,,,,1,,0.32,0.0,-0.13,,1.0,1.0,5.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,2.0,1.0,,,0.0753,,-0.05,1.0,1.0,,1.0,,,,,,,,
14083127,away,Athletic Club,Mikel Jauregizar,,,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,18,18,False,19.0,13.0,1.0,,0.0,4.0,5.0,9.0,14.0,2.0,3.0,,,,,,,72.0,35.0,7.1,7.0,0.0122382,41.506343319438,4.0,-4.725,2.94,,1,,0.13,0.01,-0.02,,2.0,5.0,4.0,12.0,,,2.0,5.0,2.0,2.0,,,1.0,,,2.0,,,,0.0612,,-0.04,1.0,,,,1.0,,,,,,,
14083127,away,Athletic Club,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,23,23,False,9.0,4.0,1.0,,0.0,2.0,3.0,2.0,6.0,1.0,3.0,,2.0,,,,,57.0,24.0,7.3,11.0,0.0300903,52.797143049174,5.0,8.4,22.155,,1,,-0.25,-0.31,-0.09,,1.0,1.0,4.0,5.0,,3.0,1.0,,,3.0,,,1.0,,,,1.0,1.0,1.0,0.6039,0.9363,0.51,1.0,,,,,1.0,,,,,,
14083127,away,Athletic Club,Oihan Sancet,,,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,34.0,25.0,1.0,1.0,0.0,8.0,11.0,17.0,23.0,,6.0,,6.0,,,,,77.0,52.0,6.4,19.0,0.0224198,143.17618182518,18.0,54.915,17.535,,1,,-0.37,0.17,-0.15,,5.0,4.0,8.0,9.0,,3.0,,2.0,,3.0,17.582533634263,1.0,1.0,,,,,,,0.0778,,-0.04,1.0,,,1.0,,,,,,,,
14083127,away,Athletic Club,Álex Berenguer,,,alex-berenguer,Á. Berenguer,M,7,175,1919,M,592012,EUR,804816000,M,7,7,False,39.0,25.0,3.0,,0.0,9.0,12.0,16.0,27.0,,4.0,,2.0,,,,,90.0,65.0,6.4,25.0,0.505725,176.25936098662,19.0,94.71,26.25,,3,,0.11,0.32,-0.19,,2.0,2.0,8.0,7.0,1.0,2.0,,,,3.0,63.182679744959,3.0,4.0,,,2.0,3.0,2.0,1.0,0.5214,0.0267,-0.51,11.0,5.0,1.0,1.0,1.0,,1.0,,,,,
14083127,away,Athletic Club,Urko Izeta,Urko Izeta,,urko-izeta,U. Izeta,F,25,175,415,M,1430667,EUR,938563200,F,25,25,False,15.0,10.0,1.0,1.0,0.0,3.0,5.0,7.0,10.0,,2.0,,2.0,,,,,57.0,27.0,6.5,8.0,0.265665,24.057532656922,3.0,5.775,12.075,,2,,0.25,0.23,0.13,,2.0,1.0,4.0,3.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,0.5725,0.2309,-0.61,,,1.0,,1.0,,1.0,,,,,1.0
14083127,away,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,True,14.0,9.0,1.0,,0.0,2.0,4.0,7.0,10.0,,2.0,,3.0,,,,,33.0,21.0,6.4,9.0,0.00849369,68.10827821147,7.0,18.69,26.565,,0,,-0.1,0.08,-0.01,,1.0,,2.0,1.0,,1.0,,1.0,1.0,,26.565783274731,1.0,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Nico Williams,,,nico-williams,N. Williams,M,10,180,84836,M,1085400,EUR,1026432000,F,10,10,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,1.0,2.0,,3.0,,,,,33.0,24.0,6.6,9.0,0.0121724,66.613300095411,5.0,52.185,15.75,,0,,-0.19,0.29,0.22,,1.0,1.0,4.0,3.0,,,,1.0,,,36.850430547886,2.0,,,,,4.0,1.0,,,,,1.0,,,,,,,,NicoWill,,,
14083127,away,Athletic Club,Asier Hierro,,,asier-hierro,A. Hierro,F,31,190,65,M,1550822,EUR,1115337600,F,31,31,True,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,1.0,,,,,,,,33.0,14.0,6.4,3.0,0.00403702,11.043789332867,2.0,-0.94500000000001,1.365,,1,,-0.11,0.03,0.15,,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,0.0683,,-0.32,,,,1.0,,,,,,,,
14083127,away,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,11.0,8.0,1.0,1.0,0.0,2.0,4.0,6.0,7.0,,1.0,,1.0,,,,,18.0,15.0,6.7,4.0,0.00413182,14.32686269917,2.0,3.57,3.255,,0,,-0.03,0.0,0.13,,1.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Nico Serrano,,,nico-serrano,N. Serrano,M,22,178,446,M,1019318,EUR,1046822400,F,22,22,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,,,,,,,13.0,4.0,6.6,1.0,0.0106762,27.629470816608,2.0,11.865,8.82,,1,,0.08,0.05,0.0,,,,,,,,,,,,17.337492581109,1.0,,,,,,,,0.014,,-0.04,1.0,,,1.0,,,,,,,,
14083127,away,Athletic Club,Alex Padilla,Álex Padilla,,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Adama Boiro,Adama Boiro,,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Jon de Luis,Jon de Luis,,jon-de-luis,J. d. Luis,D,34,186,103,M,1398532,EUR,1060041600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Iker Monreal Agundez,,,iker-monreal-agundez,I. M. Agundez,D,47,185,76,M,1934668,EUR,1120348800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Alejandro Rego,,,rego-mora-alejandro,A. R. Mora,M,30,192,517,M,2110897,EUR,1055289600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083127,away,Athletic Club,Selton Sanchez,,,selton-sanchez,S. Sánchez,M,44,185,436,M,1953923,EUR,1171929600,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
