match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,description,from,confirmed
11369290,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11369290,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,,
11369290,,,,,85,,,6,,,substitution,,121935638.0,False,True,regular,,,,,,,,
11369290,,,,,85,,,6,,,substitution,,121935639.0,False,False,regular,,,,,,,,
11369290,,,,,84,,,7,,,card,,120848132.0,,True,yellow,Enzo Loiodice,Foul,False,933426.0,Enzo Loiodice,,,
11369290,,,,,84,,,7,,,card,,120848127.0,,True,yellow,Álvaro Lemos,Argument,False,813645.0,Álvaro Lemos,,,
11369290,,1.0,1.0,,70,,,21,,,goal,,171214796.0,,False,regular,,,,807116.0,Antonio Raíllo,,,
11369290,,,,,64,,,27,,,substitution,,121935560.0,False,True,regular,,,,,,,,
11369290,,,,,64,,,27,,,substitution,,121935559.0,False,True,regular,,,,,,,,
11369290,,,,,60,,,31,,,substitution,,121935549.0,False,False,regular,,,,,,,,
11369290,,,,,60,,,31,,,substitution,,121935548.0,False,False,regular,,,,,,,,
11369290,,,,,53,,,38,,,card,,120848040.0,,False,yellow,Omar Mascarell,Foul,False,255999.0,Omar Mascarell,,,
11369290,,,,,46,,,45,,,substitution,,121935469.0,False,False,regular,,,,,,,,
11369290,,,,,46,,,45,,,substitution,,121935447.0,False,False,regular,,,,,,,,
11369290,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11369290,,,,,45,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,,
11369290,,,,,41,,,5,,,inGamePenalty,,118430414.0,,False,missed,,woodwork,,310874.0,Vedat Muriqi,Woodwork,,
11369290,,,,,39,,,7,,,card,,120847874.0,,True,yellow,Kirian Rodríguez,Foul,False,964985.0,Kirian Rodríguez,,,
11369290,,1.0,0.0,,29,,,17,,,goal,,171213188.0,,True,penalty,,,,129451.0,Jonathan Viera,,penalty,
11369290,,,,,28,,,18,,,card,,120847828.0,,False,yellow,José Copete,Foul,False,913695.0,José Copete,,,
11369290,,,,,27,,,19,,,varDecision,,19384.0,,True,penaltyNotAwarded,,,,188407.0,Sandro Ramírez,,,False
