match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_interceptionWon,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,captain,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_goalAssist,stat_penaltyWon
11511072,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,32.0,27.0,12.0,9.0,26.0,30.0,1.0,2.0,1.0,2.0,2.0,11.0,1.0,1.0,1.0,2.0,1.0,5.0,90.0,49.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11511072,home,Monza,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180,547,M,,107936,EUR,589766400,D,33,33,False,48.0,47.0,2.0,2.0,30.0,31.0,17.0,18.0,,3.0,2.0,2.0,,2.0,,,,,71.0,57.0,7.7,2.0,2,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11511072,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1742,M,,208988,EUR,746755200,D,22,22,False,63.0,58.0,8.0,6.0,46.0,48.0,12.0,15.0,,3.0,3.0,4.0,,2.0,,,,,77.0,72.0,7.1,5.0,0,,1.0,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,
11511072,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,132,M,,100565,EUR,665366400,D,5,5,False,62.0,58.0,5.0,4.0,37.0,39.0,21.0,23.0,1.0,1.0,,3.0,,,,,,,90.0,69.0,6.9,6.0,1,,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
11511072,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,221,M,,346676,EUR,792288000,M,84,84,False,60.0,51.0,5.0,4.0,20.0,21.0,32.0,40.0,,5.0,,3.0,,1.0,,,,,90.0,84.0,7.3,15.0,2,1.0,2.0,5.0,2.0,,,,1.0,1.0,2.0,,1.0,,1.0,2.0,2.0,3.0,4.0,,,,,,,
11511072,home,Monza,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188,568,M,,287057,EUR,765676800,M,6,6,False,55.0,48.0,3.0,3.0,18.0,20.0,30.0,35.0,,5.0,1.0,5.0,,,,,,,90.0,69.0,6.8,11.0,3,,2.0,5.0,3.0,,,,3.0,1.0,,,1.0,3.0,,2.0,,1.0,1.0,1.0,,,,,,
11511072,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,661,M,,350210,EUR,861580800,M,32,32,False,75.0,68.0,3.0,3.0,33.0,36.0,35.0,39.0,1.0,6.0,1.0,8.0,,4.0,,,,,90.0,89.0,7.2,11.0,1,,2.0,7.0,,,,,3.0,3.0,2.0,,1.0,,,1.0,1.0,3.0,1.0,,True,,,,,
11511072,home,Monza,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,879,M,,377302,EUR,823478400,M,77,77,False,34.0,29.0,1.0,1.0,15.0,16.0,17.0,22.0,1.0,5.0,,2.0,,1.0,,,,,58.0,51.0,6.7,9.0,1,4.0,1.0,1.0,1.0,,,,,,,2.0,,,3.0,,1.0,,2.0,,,2.0,,,,
11511072,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,930,M,,928122,EUR,926380800,F,28,28,False,30.0,23.0,1.0,1.0,7.0,7.0,19.0,27.0,,5.0,,2.0,,2.0,,,,,72.0,46.0,7.7,11.0,4,4.0,,3.0,1.0,1.0,,,,,3.0,,2.0,2.0,3.0,2.0,1.0,1.0,5.0,,,,1.0,,,
11511072,home,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,458,M,,148458,EUR,743990400,F,10,10,False,29.0,24.0,2.0,2.0,7.0,8.0,18.0,22.0,,1.0,,1.0,,,,,,,58.0,39.0,7.3,6.0,4,1.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,,3.0,,,1.0,,1.0,,
11511072,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,823,M,,838907,EUR,894067200,F,47,47,False,21.0,16.0,1.0,1.0,6.0,7.0,10.0,15.0,2.0,3.0,2.0,3.0,,1.0,,,,,90.0,31.0,7.0,8.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,2.0,1.0,,,1.0,,1.0,,
11511072,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,981,M,,1086199,EUR,1049414400,D,11,11,True,11.0,8.0,,,2.0,2.0,7.0,11.0,,1.0,,3.0,,,,,,,32.0,19.0,6.4,5.0,0,2.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,
11511072,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,524,M,,1119364,EUR,1077580800,F,80,80,True,8.0,6.0,1.0,1.0,1.0,1.0,7.0,11.0,,,,1.0,,,,,,,32.0,13.0,6.7,4.0,1,4.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,
