match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_interceptionWon,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,captain,stat_accurateCross,stat_goals,player_sofascoreId,stat_punches,stat_bigChanceMissed
14131980,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173.0,2145,M,314380,EUR,779587200,F,21,21,False,50.0,41.0,3.0,2.0,0.0,15.0,16.0,26.0,34.0,,4.0,,2.0,,,,,,90.0,70.0,8.4,17.0,0.238359,171.09953859176,21.0,69.195,16.38,,1,,0.18,0.06,0.15,,2.0,1.0,,,2.0,2.0,2.0,1.0,0.5734,0.6154,2.0,0.51,,2.0,,,,7.0,,1.0,,,,,,True,2.0,1.0,,,
14131980,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181.0,4294,M,1120039,EUR,1027555200,M,29,29,True,29.0,29.0,,,0.0,16.0,16.0,13.0,13.0,,1.0,,1.0,,,,,,31.0,33.0,6.6,1.0,0.00651186,74.24602550198,9.0,40.32,18.69,,0,,-0.05,0.04,0.18,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14131980,home,Sporting Braga,Pau Víctor,pau-victor,P. Víctor,F,18,182.0,39072,M,1031567,EUR,1006819200,F,18,18,True,14.0,13.0,,,0.0,5.0,5.0,8.0,9.0,,3.0,,,,,,,,31.0,19.0,6.6,2.0,0.0082442,57.667926395015,9.0,18.06,9.555,,0,,-0.07,0.11,-0.01,,2.0,,,,1.0,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,PauVíctor,,
14131980,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169.0,297,M,877918,EUR,954547200,D,2,2,True,12.0,9.0,1.0,,0.0,2.0,3.0,7.0,9.0,,1.0,2.0,1.0,,,,,,20.0,22.0,6.7,4.0,0.00891345,38.653967458004,5.0,-23.73,3.255,,0,,0.04,-0.06,-0.04,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
14131980,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183.0,434,M,887754,EUR,864691200,M,6,6,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,,8.0,5.0,6.6,,0.00059962,8.7046333064639,1.0,0.10499999999999,0.10499999999999,,0,,0.02,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131980,home,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,1485309,EUR,1127865600,M,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,13.0,6.0,6.4,2.0,0.00134814,5.384542691817,1.0,4.83,4.83,,0,,-0.05,0.05,-0.01,,3.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,gabrielmoscardo,,
14131980,home,Sporting Braga,Alaa Bellaarouch,alaa-bellaarouch,A. Bellaarouch,G,36,188.0,1255,M,1000501,EUR,1009843200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131980,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187.0,180,M,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131980,home,Sporting Braga,Mario Dorgeles,mario-dorgeles,M. Dorgeles,M,20,177.0,1549,M,1396015,EUR,1091836800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mario Dorgeles,,,,,,,,,,,,,,,,
14131980,home,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178.0,222,M,1184326,EUR,1116892800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Diego Henrique,Rodrigues,,,,,,,,,,,,,,,
14131980,away,Santa Clara,Gabriel Batista,gabriel-batista,G. Batista,G,1,188.0,348,M,822526,EUR,896832000,G,1,1,False,26.0,13.0,16.0,3.0,0.0,11.0,13.0,2.0,13.0,,,1.0,6.0,3.0,1.0,2.0,,,90.0,33.0,6.3,13.0,0.00061193,30.069973008654,5.0,-15.435,1.26,0.0213,0,-0.152,0.03,0.01,-0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,
14131980,away,Santa Clara,Lucas Soares,lucas-soares,L. Soares,M,42,176.0,85,M,991358,EUR,894240000,D,42,42,False,15.0,13.0,1.0,,0.0,7.0,9.0,6.0,6.0,,1.0,2.0,,,,,,,67.0,24.0,6.0,5.0,0.00357281,16.256888297808,3.0,0.73499999999999,1.785,,1,,-0.03,0.02,-0.25,,5.0,,,,1.0,1.0,,2.0,0.0131,,,-0.08,,1.0,,,,,1.0,,,,2.0,1.0,1.0,,,,,,
14131980,away,Santa Clara,Sidney Lima,sidney-lima,S. Lima,D,23,182.0,139,M,1131145,EUR,853459200,D,23,23,False,34.0,30.0,3.0,1.0,0.0,25.0,26.0,5.0,8.0,1.0,4.0,1.0,3.0,,,,,,76.0,44.0,7.3,7.0,0.0066133,92.776056551947,13.0,-59.43,2.52,,0,,0.05,0.04,0.3,,3.0,,,2.0,,,3.0,1.0,,,2.0,,1.0,,Sidney,,,1.0,1.0,,,,,,,,,,,,
14131980,away,Santa Clara,Luís Rocha,luis-rocha,L. Rocha,D,13,186.0,44,M,141012,EUR,524275200,D,13,13,False,53.0,46.0,3.0,,0.0,36.0,40.0,10.0,13.0,1.0,2.0,3.0,3.0,,,,,,90.0,62.0,6.3,8.0,0.00802775,136.9992402328,17.0,-13.65,6.405,,0,,0.16,0.06,-0.21,,3.0,,,,1.0,,,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,
14131980,away,Santa Clara,Frederico Venâncio,frederico-venancio,F. Venâncio,D,21,186.0,71,M,254815,EUR,728784000,D,21,21,False,56.0,54.0,7.0,5.0,0.0,34.0,34.0,20.0,22.0,1.0,1.0,7.0,7.0,,,,,,90.0,69.0,6.6,3.0,0.00411,167.13390199792,19.0,-44.1,6.405,,0,,0.13,0.06,-0.11,,4.0,,,,,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,,
14131980,away,Santa Clara,Paulo Victor,paulo-victor,P. Victor,D,64,180.0,200,M,1108505,EUR,987120000,D,64,64,False,15.0,7.0,5.0,1.0,0.0,4.0,7.0,3.0,8.0,,6.0,2.0,3.0,,,,,,59.0,40.0,6.5,15.0,0.00304706,29.919329173249,3.0,-7.455,4.2,,0,,0.01,0.0,-0.24,,3.0,,,,4.0,1.0,1.0,1.0,,,,,,1.0,Paulo Victor,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,
14131980,away,Santa Clara,Brenner,brenner,Brenner,F,11,171.0,184,M,1799251,EUR,1009929600,M,11,11,False,14.0,10.0,,,0.0,5.0,6.0,5.0,8.0,,1.0,,2.0,,,,,,90.0,24.0,6.5,9.0,0.00574015,94.666775691779,8.0,-49.245,7.14,,2,,-0.11,0.44,-0.07,,4.0,1.0,,,,,1.0,,0.5008,0.6162,,0.06,1.0,2.0,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,1.0
14131980,away,Santa Clara,Pedro Ferreira,ferreira-pedro,P. Ferreira,M,8,183.0,121,M,851277,EUR,883958400,M,8,8,False,11.0,9.0,1.0,,0.0,8.0,8.0,1.0,3.0,1.0,1.0,3.0,,,,,,,76.0,21.0,6.2,6.0,0.0130954,31.349383453718,6.0,2.205,6.3,,1,,0.09,0.02,0.13,,5.0,,1.0,,,,,2.0,0.0347,,1.0,0.02,1.0,2.0,,,,,,2.0,,,,,,,,,,,
14131980,away,Santa Clara,Adriano Firmino,adriano-firmino,A. Firmino,M,6,187.0,127,M,989383,EUR,941673600,M,6,6,False,45.0,40.0,5.0,2.0,0.0,21.0,23.0,19.0,22.0,1.0,2.0,1.0,5.0,,,,,,90.0,52.0,6.5,7.0,0.0135143,102.24024964861,19.0,-24.36,6.405,,0,,0.09,0.03,-0.05,,4.0,,,,,,,2.0,,,,,,,,,3.0,,1.0,2.0,1.0,,,,,,,,,,
14131980,away,Santa Clara,Serginho,serginho,Serginho,M,35,181.0,94,M,1019184,EUR,944006400,M,35,35,False,17.0,16.0,1.0,1.0,0.0,11.0,12.0,5.0,5.0,2.0,3.0,1.0,7.0,,,,,,67.0,24.0,6.9,3.0,0.166713,75.798751689244,7.0,-47.775,4.095,,0,,0.18,0.08,-0.01,,2.0,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,
14131980,away,Santa Clara,Wendel Silva,wendel-silva,W. Silva,F,29,177.0,442,M,937265,EUR,965174400,F,29,29,False,14.0,8.0,1.0,,0.0,5.0,7.0,3.0,7.0,1.0,2.0,1.0,,,,,,,90.0,20.0,6.0,8.0,0.00318595,39.32861692536,5.0,12.495,13.335,,1,,-0.31,0.02,-0.01,,5.0,1.0,,,,,1.0,2.0,0.0247,0.0587,,-0.21,3.0,1.0,,,,,,,,,,,,,,,,,
14131980,away,Santa Clara,Matheus Araújo,matheus-araujo,M. Araújo,D,32,185.0,323,M,1105841,EUR,983404800,D,32,32,True,29.0,21.0,,,0.0,14.0,16.0,7.0,13.0,2.0,6.0,1.0,3.0,,,,,,31.0,39.0,7.0,9.0,0.00212446,30.302420188936,6.0,-6.825,3.36,,0,,-0.25,-0.01,0.16,,2.0,,,,2.0,2.0,1.0,1.0,,,,,,,Matheus,,,,,2.0,1.0,,,,,,,,,,
14131980,away,Santa Clara,Diogo Calila,diogo-calila,D. Calila,M,2,173.0,593,M,892083,EUR,907977600,D,2,2,True,13.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,7.0,1.0,2.0,,,,,,,,23.0,18.0,6.9,3.0,0.0295351,5.5544576692959,1.0,-5.46,-5.46,,0,,0.12,-0.11,-0.01,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
14131980,away,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,10,177.0,795,M,1046794,EUR,1016755200,F,10,10,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,,,,,,,23.0,13.0,6.4,5.0,0.00125018,9.1046292775801,2.0,-2.94,1.89,,0,,0.04,-0.31,0.0,,3.0,,,,,,,,,,,,1.0,,Gabriel Silva,,,2.0,,2.0,,,,,,,,,,,
14131980,away,Santa Clara,Henrique Silva,henrique-silva,H. Silva,D,94,,53,M,1459627,EUR,1129507200,D,94,94,True,13.0,11.0,1.0,,0.0,7.0,8.0,4.0,5.0,,1.0,,1.0,,,,,,14.0,17.0,6.6,4.0,0.00211821,26.639913099412,3.0,-1.89,4.935,,0,,-0.06,0.0,-0.01,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
14131980,away,Santa Clara,José Tavares,jose-tavares,J. Tavares,M,65,178.0,31,M,2155276,EUR,1054512000,M,65,65,True,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,,1.0,,1.0,,,,,,14.0,12.0,6.6,2.0,0.00080149,30.964219898995,5.0,14.49,11.025,,0,,-0.06,-0.05,0.14,,1.0,,,,,,1.0,1.0,,,,,,,José Tavares,,,,,,,,,,,,,,,,
14131980,away,Santa Clara,Neneca,neneca,Neneca,G,12,192.0,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131980,away,Santa Clara,Luquinhas,luquinhas,Luquinhas,M,82,169.0,497,M,845787,EUR,843868800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131980,away,Santa Clara,Adriel Guilherme de Moraes,adriel-guilherme-de-moraes,A. G. d. Moraes,F,20,170.0,96,M,1647578,EUR,1133827200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131980,away,Santa Clara,João Costa,joao-costa,J. Costa,F,17,185.0,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
