match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAShot,stat_penaltyWon,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced,stat_clearanceOffLine,player_sofascoreId
12513652,home,CF Estrela Amadora,João Costa,,,joao-costa,J. Costa,G,24,185,455,M,788365,EUR,823219200,G,24,24,False,25.0,14.0,16.0,5.0,0.0,11.0,11.0,3.0,14.0,1.0,1.0,1.0,9.0,3.0,1.0,90.0,35.0,7.4,11.0,0.00030196,0,0.2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Diogo Travassos,,,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,2,2,False,20.0,11.0,5.0,,0.0,7.0,8.0,5.0,15.0,1.0,10.0,4.0,4.0,,,90.0,51.0,7.2,13.0,0.0259084,1,,3.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,3.0,0.0273,,,,,,,,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,27,27,False,24.0,16.0,4.0,2.0,0.0,13.0,15.0,3.0,9.0,2.0,3.0,7.0,1.0,,,90.0,34.0,7.2,8.0,0.0899197,0,,,,2.0,3.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Issiar Drame,,,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,False,15.0,11.0,3.0,1.0,0.0,9.0,10.0,2.0,5.0,1.0,2.0,15.0,3.0,,,90.0,37.0,7.2,7.0,0.0427237,0,,,,,4.0,1.0,2.0,1.0,,2.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Guilherme Montóia,,,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,False,28.0,15.0,9.0,2.0,0.0,7.0,13.0,8.0,16.0,2.0,5.0,4.0,4.0,,,90.0,47.0,6.6,18.0,0.00374019,0,,1.0,,1.0,9.0,,1.0,,,1.0,3.0,,,1.0,,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Paulo Moreira,Paulo,Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,False,16.0,15.0,1.0,,0.0,9.0,9.0,6.0,7.0,,9.0,2.0,8.0,,,81.0,36.0,7.6,6.0,0.00499522,0,,,,,4.0,3.0,3.0,3.0,,,4.0,2.0,,,2.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,12,12,False,19.0,18.0,5.0,5.0,0.0,11.0,12.0,7.0,7.0,,3.0,3.0,4.0,,,90.0,30.0,6.8,2.0,0.00442744,0,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12513652,home,CF Estrela Amadora,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,18.0,14.0,2.0,2.0,0.0,5.0,5.0,10.0,18.0,1.0,4.0,3.0,3.0,,,81.0,37.0,7.8,9.0,0.313551,1,,5.0,1.0,3.0,8.0,,,,,,1.0,2.0,0.7884,,1.0,4.0,1.0,1.0,1.0,1.0,True,1.0,1.0,0.8801,,,,,,,,,,
12513652,home,CF Estrela Amadora,Leonel Bucca,,,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,F,26,26,False,11.0,9.0,,,1.0,4.0,5.0,5.0,6.0,1.0,5.0,2.0,1.0,,,68.0,26.0,7.7,9.0,0.0878224,1,,,,1.0,6.0,1.0,2.0,,,,3.0,1.0,0.0671,,3.0,1.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,
12513652,home,CF Estrela Amadora,Kikas,,,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,False,5.0,4.0,,,0.0,,,5.0,6.0,1.0,3.0,,1.0,,,81.0,19.0,6.5,5.0,0.325868,4,,1.0,1.0,1.0,2.0,1.0,,,,,,2.0,1.3834,1.0,,,3.0,,,,,4.0,1.0,0.6309,,,,,3.0,1.0,,,,
