match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_fouls,stat_goalAssist,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt
10408412,home,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,180.0,189,M,128600,EUR,599788800,G,1,1,False,True,18.0,14.0,9.0,5.0,10.0,11.0,4.0,7.0,1.0,9.0,2.0,1.0,3.0,90.0,29.0,6.2,4.0,0.0,0.0,0.00142203,0,-0.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,183.0,1941,M,1167818,EUR,1096243200,D,27,27,False,,37.0,31.0,6.0,4.0,19.0,22.0,13.0,18.0,3.0,2.0,,,,90.0,58.0,6.3,10.0,0.0,0.0,0.101266,0,,,,22,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,190.0,92,M,822923,EUR,833500800,D,24,24,False,,54.0,51.0,4.0,3.0,38.0,40.0,13.0,14.0,3.0,3.0,,,,90.0,63.0,6.6,3.0,0.0,0.0,0.0034819,0,,,,24,,,4.0,4.0,,,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408412,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,189.0,336,M,943713,EUR,858297600,D,5,5,False,,72.0,62.0,6.0,3.0,40.0,46.0,22.0,26.0,5.0,5.0,,,,90.0,77.0,6.4,10.0,0.0,0.0,0.00879353,0,,,,15,,,3.0,5.0,,,1.0,1.0,1.0,,,4.0,1.0,,,2.0,,,,,,,,,,,,
10408412,home,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,177.0,706,M,970860,EUR,954720000,D,39,39,False,,27.0,22.0,4.0,2.0,12.0,13.0,11.0,15.0,6.0,4.0,,,,66.0,49.0,6.8,7.0,0.0385,0.0,0.0197162,1,,,,2,1.0,1.0,,4.0,,,1.0,3.0,2.0,,1.0,2.0,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,
10408412,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,184.0,312,M,857178,EUR,855878400,M,4,4,False,,42.0,37.0,4.0,3.0,14.0,16.0,23.0,27.0,7.0,7.0,,,,80.0,56.0,7.5,8.0,0.0687,0.3568,0.0206574,2,,,,71,1.0,,1.0,6.0,,2.0,,3.0,1.0,1.0,1.0,2.0,,1.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,,
10408412,home,Real Valladolid,Martin Hongla,martin-hongla,M. Hongla,M,183.0,1195,M,856062,EUR,890006400,M,20,20,False,,58.0,51.0,15.0,9.0,24.0,25.0,27.0,33.0,1.0,7.0,,,,90.0,63.0,6.7,9.0,0.0,0.0,0.068753,0,,,,78,,,2.0,3.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,
10408412,home,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,171.0,180,M,182243,EUR,613180800,M,17,17,False,,45.0,40.0,3.0,2.0,17.0,18.0,23.0,27.0,,4.0,,,,66.0,49.0,6.4,7.0,0.0,0.0,0.0499838,0,,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,
10408412,home,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,178.0,20323,M,937937,EUR,973036800,F,11,11,False,,22.0,17.0,1.0,,5.0,6.0,12.0,17.0,7.0,3.0,,,,80.0,39.0,6.9,12.0,0.0,0.0,0.156323,0,,,,19,1.0,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,7.0,5.0,,4.0,,,gonzaloplata,,,,
10408412,home,Real Valladolid,Cyle Larin,cyle-larin,C. Larin,F,187.0,1609,M,790179,EUR,798076800,F,25,25,False,,8.0,7.0,,,1.0,1.0,6.0,7.0,11.0,,,,,90.0,33.0,6.6,9.0,0.3038,0.0363,0.107264,2,,,,9,,,4.0,12.0,,5.0,1.0,1.0,1.0,6.0,2.0,3.0,,,,1.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,,,
10408412,home,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,180.0,117,M,255235,EUR,666230400,F,10,10,False,,26.0,19.0,1.0,,11.0,11.0,8.0,16.0,8.0,2.0,,,,66.0,44.0,6.7,12.0,0.3021,0.0349,0.00569614,2,,,,20,1.0,,3.0,9.0,2.0,,,1.0,1.0,3.0,,3.0,,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,
10408412,home,Real Valladolid,Sergio Escudero,sergio-escudero,S. Escudero,D,176.0,182,M,88859,EUR,620697600,D,18,18,True,,19.0,16.0,2.0,1.0,6.0,7.0,11.0,14.0,,1.0,,,,24.0,30.0,6.7,4.0,0.0176,0.017,0.283647,1,,,,18,2.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,
10408412,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,168.0,223,M,142018,EUR,717206400,M,21,21,True,,16.0,13.0,,,3.0,4.0,11.0,15.0,6.0,,,,,24.0,28.0,6.9,6.0,0.0,0.0,0.0392414,0,,,,23,3.0,1.0,,1.0,1.0,,,1.0,,3.0,,,,,,,,2.0,2.0,,1.0,,,,,,,
10408412,home,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,187.0,6523,M,801211,EUR,848016000,M,9,9,True,,7.0,7.0,,,1.0,1.0,6.0,7.0,3.0,1.0,,,,24.0,13.0,7.2,2.0,0.1311,0.1363,0.00571011,1,,,,21,1.0,,1.0,2.0,,,,,,2.0,1.0,,,,,,,2.0,1.0,,,1.0,1.0,selim_amallah,,,,
10408412,home,Real Valladolid,Monchu,monchu,Monchu,M,173.0,615,M,859774,EUR,937180800,M,8,8,True,,7.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,,,,,10.0,9.0,7.1,2.0,0.3724,0.7755,0.00170348,1,,,,6,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,
10408412,home,Real Valladolid,Kenedy,kenedy,Kenedy,M,182.0,1421,M,801391,EUR,823737600,M,19,19,True,,6.0,3.0,1.0,,,,4.0,7.0,1.0,,,,,10.0,9.0,7.2,4.0,0.0,0.0,0.482661,0,,,,29,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,
10408412,home,Real Valladolid,Sergio Asenjo,sergio-asenjo,S. Asenjo,G,189.0,121,,41011,EUR,614995200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,190.0,4375,M,877103,EUR,699321600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,David Torres,david-torres,D. Torres,D,182.0,147,M,1214359,EUR,1046822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,173.0,199,M,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,174.0,148,M,916136,EUR,830908800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,home,Real Valladolid,Sergio León,sergio-leon,S. León,F,178.0,108,M,111229,EUR,600048000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Sergio,León,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408412,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,192.0,2732,M,188107,EUR,815097600,G,1,1,False,,30.0,16.0,29.0,15.0,2.0,4.0,14.0,26.0,,9.0,2.0,,3.0,90.0,35.0,6.1,14.0,0.0,0.0,0.00698644,0,-1.6432,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
