match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_aerialLost,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_keyPass,player_sofascoreId,captain,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_ownGoals,stat_totalOffside
14773742,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200.0,G,1,1,False,36.0,17.0,27.0,9.0,0.0,15.0,21.0,2.0,15.0,1.0,1.0,1.0,9.0,1.0,2.0,5.0,90.0,48.0,6.9,19.0,0.00047852,45.802758565173,8.0,9.0891714644345,0.0,0.4205,0,-0.3298,0.14,0.01,-0.29,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773742,home,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,D,33,33,False,20.0,16.0,3.0,2.0,0.0,6.0,7.0,10.0,13.0,2.0,,1.0,3.0,,,,63.0,28.0,7.3,5.0,0.0120991,57.615133413701,6.0,36.166061160451,0.0,,1,,-0.02,0.08,-0.27,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.1445,0.8078,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
14773742,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,29.0,18.0,3.0,1.0,0.0,13.0,16.0,5.0,13.0,6.0,,5.0,3.0,,,,90.0,54.0,6.0,17.0,0.00479871,190.369580672,18.0,124.65276810355,2.0,,0,,-0.04,0.17,-0.44,,5.0,4.0,,,2.0,2.0,3.0,,,,1.0,2.0,2.0,1.0,24.957088797813,54.163978026026,,,,,,,,,,,,,,,,,,,,
14773742,home,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800.0,D,4,4,False,33.0,31.0,4.0,2.0,0.0,25.0,25.0,6.0,8.0,3.0,1.0,9.0,5.0,,,,90.0,49.0,6.1,4.0,0.00144392,28.297966259027,7.0,-3.2189496288007,0.0,,1,,0.09,0.02,-0.41,,3.0,2.0,,,1.0,,1.0,0.1544,,-0.21,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14773742,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600.0,D,37,37,False,25.0,21.0,5.0,3.0,0.0,13.0,16.0,8.0,9.0,2.0,,5.0,3.0,,,,90.0,36.0,6.2,4.0,0.00208192,59.800830139736,8.0,46.63421357464,0.0,,0,,0.04,0.12,-0.41,,3.0,,,,1.0,,,,,,,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,
14773742,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000.0,D,18,18,False,23.0,15.0,5.0,2.0,1.0,12.0,16.0,3.0,7.0,9.0,1.0,3.0,9.0,,,,89.0,49.0,5.1,13.0,0.00124765,110.37315383547,11.0,60.200470898345,3.0,,2,,-0.22,0.3,-1.0,,3.0,1.0,,,3.0,,5.0,0.0757,,-0.13,,2.0,1.0,1.0,32.944248257509,66.80179111432,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
14773742,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600.0,M,8,8,False,20.0,15.0,1.0,1.0,0.0,6.0,7.0,9.0,13.0,1.0,,3.0,3.0,,,,90.0,33.0,7.6,7.0,0.00538794,119.39521359741,9.0,37.509561295822,2.0,,1,,-0.08,0.04,-0.06,,5.0,2.0,1.0,1.0,1.0,3.0,,0.5629,0.9899,0.51,2.0,,,2.0,22.227788827072,56.688997322746,,,,,1.0,,,,,1.0,gwijnaldum,True,,,,,,,,
14773742,home,Al-Ettifaq,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1114,M,246319,EUR,786585600.0,M,11,11,False,46.0,37.0,5.0,3.0,0.0,23.0,27.0,14.0,19.0,1.0,,,4.0,,,,90.0,55.0,6.7,9.0,0.0158007,99.19645415567,19.0,28.895557486014,0.0,,2,,0.07,0.21,-0.14,,4.0,1.0,,,,2.0,1.0,0.0593,,-0.11,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,
14773742,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,M,10,10,False,47.0,39.0,3.0,3.0,1.0,15.0,17.0,24.0,30.0,5.0,1.0,1.0,6.0,,,,90.0,74.0,7.8,17.0,0.288937,129.78929439394,17.0,46.02579431394,1.0,,1,,0.59,0.31,-0.15,,8.0,3.0,1.0,,,3.0,1.0,0.1949,0.1504,-0.26,1.0,3.0,1.0,2.0,8.5687606786691,14.081732989941,,,1.0,,,6.0,1.0,,,2.0,,,,2.0,1.0,,,,,
14773742,home,Al-Ettifaq,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1938,M,1143587,EUR,731289600.0,F,19,19,False,28.0,21.0,4.0,4.0,0.0,15.0,17.0,6.0,11.0,13.0,1.0,,4.0,,,,75.0,37.0,6.2,12.0,0.00508582,23.881693488371,4.0,0.21356704352756,0.0,,1,,-0.14,0.02,-0.06,,5.0,3.0,1.0,,,1.0,2.0,0.2179,0.095,0.05,1.0,,,2.0,,,,,4.0,,7.0,,1.0,,,,,,,,,1.0,,,,
