match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_lastManTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,captain,stat_errorLeadToAShot
14429528,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,True,25.0,22.0,1.0,1.0,0.0,14.0,16.0,8.0,9.0,2.0,,,,,45.0,29.0,6.9,3.0,0.00198399,,0,,-0.01,0.06,0.24,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Jalal Adel Al-Salem,jalal-adel-al-salem,J. A. Al-Salem,F,24,180.0,21,M,1797652,EUR,1118534400.0,F,24,24,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,,,,,20.0,6.0,6.3,2.0,0.00387062,,0,,0.02,-0.15,0.13,,,2.0,,,,,,2.0,Jalal Adel Al-Salem,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,D,33,33,True,5.0,4.0,1.0,,0.0,,,4.0,5.0,,2.0,1.0,,,10.0,15.0,7.1,5.0,0.131074,,0,,0.34,0.11,0.0,,2.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200.0,D,87,87,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.0,6.0,6.7,1.0,0.00122274,,0,,-0.06,0.11,0.14,,,1.0,1.0,,,1.0,1.0,1.0,Meshal Ali Khayrallah,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000.0,M,77,77,True,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,,1.0,4.0,,1.0,0.00267556,,0,,,,,,,,,,,,,,Majed Dawran,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Turki Ba Al-Jawsh,turki-ba-al-jawsh,T. B. Al-Jawsh,G,92,,20,M,1434208,EUR,1069632000.0,G,92,92,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Turki Ba Al-Jawsh,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600.0,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,home,Al-Ettifaq,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,Juan Cozzani,juan-cozzani,J. Cozzani,G,31,184.0,130,M,874969,EUR,907891200.0,G,31,31,False,21.0,18.0,7.0,4.0,0.0,18.0,20.0,,1.0,,7.0,,1.0,1.0,90.0,23.0,6.3,3.0,0.0001075,0.0561,0,-1.2027,0.06,0.01,-0.18,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400.0,D,12,12,False,35.0,26.0,5.0,2.0,0.0,14.0,18.0,12.0,17.0,2.0,2.0,,,,90.0,52.0,6.5,12.0,0.00649614,,0,,0.08,0.02,-0.28,,1.0,3.0,5.0,1.0,,4.0,3.0,,Hassan Al-Asmari,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600.0,D,5,5,False,53.0,49.0,11.0,9.0,0.0,31.0,32.0,18.0,21.0,6.0,3.0,1.0,,,90.0,64.0,6.6,5.0,0.00525604,,1,,0.18,0.06,-0.38,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,0.0181,-0.13,,,1.0,,,,,0.0429,,,,True,1.0
14429528,away,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,50.0,46.0,9.0,7.0,0.0,28.0,29.0,18.0,21.0,3.0,6.0,,,,90.0,56.0,6.9,4.0,0.0110054,,0,,0.27,0.04,-0.13,,,2.0,2.0,,,,,1.0,,,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
14429528,away,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600.0,D,7,7,False,28.0,25.0,6.0,5.0,0.0,11.0,12.0,14.0,16.0,,3.0,,,,57.0,36.0,6.6,4.0,0.0191558,,0,,0.22,0.01,-0.26,,,3.0,2.0,2.0,2.0,1.0,1.0,,Sultan Al Shehri,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,
14429528,away,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,18.0,17.0,1.0,1.0,0.0,11.0,11.0,6.0,7.0,,3.0,,,,57.0,18.0,6.5,1.0,0.00247762,,0,,0.02,0.04,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,John Buckley,john-buckley,J. Buckley,M,6,173.0,168,M,970441,EUR,939772800.0,M,6,6,False,36.0,31.0,5.0,2.0,0.0,15.0,15.0,16.0,21.0,1.0,5.0,2.0,,,81.0,51.0,7.8,11.0,0.025883,,2,,-0.12,0.11,0.21,,3.0,2.0,5.0,,,2.0,1.0,1.0,,,,,,,,4.0,3.0,1.0,1.0,0.2586,0.5,,,1.0,,,1.0,,0.9155,1.0,,,,
14429528,away,Al-Kholood,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,False,20.0,19.0,2.0,2.0,0.0,7.0,8.0,12.0,12.0,,5.0,,,,70.0,26.0,6.8,4.0,0.0413642,,0,,0.28,0.03,-0.09,,2.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,
14429528,away,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400.0,M,19,19,False,16.0,12.0,,,0.0,7.0,8.0,5.0,8.0,,1.0,3.0,,,81.0,28.0,6.3,9.0,0.0450041,,1,,-0.13,0.27,-0.12,,,2.0,3.0,,1.0,,,1.0,Majed Khalifah,,,,2.0,,1.0,1.0,1.0,,,0.0321,-0.19,,,,1.0,,,,,1.0,,,,
14429528,away,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400.0,M,9,9,False,24.0,20.0,2.0,2.0,1.0,6.0,6.0,14.0,18.0,,1.0,,,,90.0,38.0,7.2,8.0,0.553214,,2,,0.29,0.44,-0.14,,1.0,4.0,5.0,,1.0,,,,,,,,2.0,,1.0,5.0,3.0,,1.0,0.1631,-0.52,1.0,,1.0,,,,,0.0222,3.0,1.0,,,
14429528,away,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200.0,F,70,70,False,26.0,13.0,4.0,1.0,0.0,7.0,13.0,6.0,13.0,,3.0,3.0,,,90.0,45.0,6.6,20.0,0.162555,,2,,-0.19,0.12,-0.01,,1.0,3.0,7.0,,1.0,2.0,1.0,,Muhammad Sawan,,1.0,,3.0,,3.0,1.0,1.0,,1.0,0.0894,-0.43,,,,1.0,,,,,1.0,,,,
14429528,away,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000.0,M,8,8,True,15.0,14.0,1.0,1.0,0.0,6.0,7.0,8.0,8.0,1.0,2.0,,,,33.0,19.0,6.7,1.0,0.0171048,,0,,0.14,0.03,-0.02,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14429528,away,Al-Kholood,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600.0,M,39,39,True,23.0,18.0,1.0,,0.0,8.0,12.0,10.0,11.0,,2.0,,,,33.0,25.0,6.3,7.0,0.0378936,,0,,-0.21,0.07,-0.1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14429528,away,Al-Kholood,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600.0,F,46,46,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,1.0,,,20.0,11.0,6.5,4.0,0.00758129,,0,,-0.12,0.2,0.13,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600.0,F,15,15,True,8.0,5.0,1.0,,0.0,4.0,5.0,1.0,3.0,,,1.0,,,9.0,12.0,6.5,4.0,0.00010165,,0,,0.01,,0.13,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14429528,away,Al-Kholood,Guga,guga,Guga,F,99,174.0,105,M,1907743,EUR,1159401600.0,F,99,99,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,9.0,7.0,6.6,,7.82e-05,,2,,0.0,0.03,0.14,,,2.0,3.0,,,1.0,1.0,,Guga,,,,2.0,,,,,,1.0,0.0575,-0.37,2.0,,1.0,,,,,0.0234,,,,,
14429528,away,Al-Kholood,Jassim Al Ashban,jassim-al-ashban,J. A. Ashban,G,34,175.0,5,M,922934,EUR,835574400.0,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200.0,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429528,away,Al-Kholood,Abdullah Masoud,abdullah-masoud,A. Masoud,F,13,,1,M,1517640,EUR,,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
