match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,captain,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
14109612,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191.0,136,M,105974,EUR,626227200,G,1,1,False,23.0,14.0,10.0,2.0,0.0,13.0,16.0,1.0,7.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,90.0,32.0,7.0,9.0,0.00020884,0.4609,0,0.4209,-0.03,0.0,0.17,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
14109612,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184.0,122,M,1133301,EUR,984700800,D,3,3,False,62.0,50.0,6.0,1.0,0.0,31.0,34.0,19.0,28.0,2.0,5.0,6.0,3.0,,,,,,90.0,72.0,7.0,12.0,0.00910377,,0,,0.11,0.07,0.13,,1.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
14109612,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182.0,318,M,385296,EUR,749606400,D,5,5,False,37.0,33.0,2.0,1.0,0.0,30.0,31.0,3.0,6.0,,6.0,3.0,3.0,2.0,,,,,90.0,49.0,7.1,4.0,0.00131684,,0,,0.05,0.02,-0.02,,,4.0,1.0,3.0,,True,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,
14109612,home,Alanyaspor,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192.0,603,M,1215071,EUR,1065398400,D,50,50,False,45.0,36.0,8.0,4.0,0.0,24.0,26.0,12.0,19.0,5.0,8.0,10.0,6.0,1.0,,,,,90.0,64.0,7.4,12.0,0.00977176,,0,,0.02,0.13,0.42,,2.0,5.0,,2.0,2.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14109612,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183.0,410,M,354860,EUR,775612800,M,94,94,False,38.0,25.0,4.0,1.0,0.0,15.0,18.0,10.0,20.0,1.0,3.0,1.0,5.0,1.0,,,,,88.0,59.0,6.9,17.0,0.0443964,,1,,0.12,0.1,0.24,,1.0,2.0,1.0,1.0,,,,,,,5.0,,,2.0,1.0,0.0514,1.0,0.01,,,,,,,,
14109612,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180.0,298,M,847013,EUR,869788800,M,42,42,False,33.0,32.0,1.0,1.0,0.0,15.0,16.0,17.0,17.0,,5.0,,4.0,3.0,,,,,90.0,48.0,7.0,5.0,0.0419705,,1,,0.19,0.1,-0.06,,,4.0,2.0,,,,3.0,2.0,2.0,,1.0,1.0,1.0,,1.0,0.0161,,-0.03,,,,,,,,
14109612,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171.0,91,M,802150,EUR,902793600,M,17,17,False,43.0,37.0,11.0,9.0,0.0,14.0,15.0,23.0,28.0,,1.0,1.0,3.0,,,,,,74.0,50.0,6.7,9.0,0.0303976,,1,,0.2,0.04,-0.06,,,8.0,2.0,1.0,1.0,,,,,5.0,1.0,1.0,1.0,,1.0,0.0332,,0.01,,,,,,,,
14109612,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181.0,157,M,1084884,EUR,979084800,M,88,88,False,25.0,21.0,,,0.0,9.0,11.0,12.0,14.0,,3.0,1.0,5.0,1.0,,,,,90.0,42.0,6.4,8.0,0.218036,,0,,0.29,0.04,-0.19,,2.0,8.0,2.0,2.0,1.0,,2.0,,,2.0,2.0,,2.0,2.0,,,2.0,,1.0,,,,,,,
14109612,home,Alanyaspor,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184.0,382,M,826162,EUR,916617600,F,10,10,False,18.0,11.0,1.0,,0.0,5.0,6.0,6.0,12.0,,1.0,,4.0,,,,,,62.0,28.0,5.9,12.0,0.00919066,,2,,0.03,0.14,0.13,,4.0,10.0,,,,,2.0,1.0,1.0,4.0,,1.0,3.0,,,0.1342,1.0,0.0,,2.0,,,,,,
14109612,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186.0,1042,M,791314,EUR,714960000,F,16,16,False,17.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,9.0,,,1.0,2.0,,,,,,88.0,23.0,6.1,6.0,0.00395282,,1,,-0.21,-0.04,-0.03,,2.0,5.0,1.0,,,,1.0,,,1.0,,,,,1.0,0.0204,,0.01,,,,,,,,
