match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalCross,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_goodHighClaim,stat_bigChanceMissed
14053737,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189.0,303,M,939460,EUR,925430400,G,99,99,False,47.0,29.0,32.0,14.0,0.0,19.0,23.0,10.0,24.0,1.0,1.0,1.0,11.0,1.0,3.0,7.0,2.0,2.0,90.0,60.0,8.4,18.0,0.00543292,1.023,0,0.3906,0.15,0.02,-0.05,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053737,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173.0,39,M,912651,EUR,899251200,D,2,2,False,22.0,19.0,1.0,,0.0,15.0,17.0,4.0,5.0,,,1.0,2.0,,,,,,45.0,25.0,6.1,3.0,0.00190354,,0,,-0.04,0.01,-0.26,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053737,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186.0,226,M,918420,EUR,994118400,D,12,12,False,75.0,68.0,4.0,3.0,0.0,46.0,47.0,22.0,28.0,5.0,10.0,5.0,5.0,3.0,,,,,90.0,93.0,6.8,8.0,0.0154224,,3,,0.22,0.09,-0.24,,2.0,6.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.1966,0.0677,-0.25,,,,,,,,,,,,,
14053737,home,NAC Breda,Rio Hillen,Rio,Hillen,rio-hillen,R. Hillen,D,22,187.0,94,M,1012927,EUR,1046822400,D,22,22,False,67.0,58.0,5.0,2.0,0.0,30.0,34.0,28.0,33.0,,4.0,5.0,7.0,2.0,,,,,90.0,81.0,6.6,10.0,0.0189471,,0,,0.04,0.21,-0.07,,1.0,2.0,,,,,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
14053737,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185.0,121,M,858242,EUR,929923200,D,4,4,False,56.0,42.0,6.0,3.0,0.0,13.0,18.0,29.0,38.0,6.0,12.0,3.0,5.0,1.0,,,,,90.0,88.0,7.3,19.0,0.0518758,,1,,0.27,0.06,-0.12,,,2.0,,2.0,2.0,1.0,,1.0,,4.0,2.0,1.0,0.0325,0.1685,-0.13,2.0,,,True,2.0,1.0,,,,,,,
14053737,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185.0,100,M,226762,EUR,737683200,M,20,20,False,28.0,23.0,,,0.0,16.0,17.0,7.0,11.0,1.0,1.0,,1.0,,,,,,58.0,31.0,6.3,5.0,0.00704855,,1,,-0.19,0.05,-0.21,,,1.0,1.0,2.0,,,,1.0,,,,,0.0607,0.0235,-0.14,,,,,,,,,,,,,
14053737,home,NAC Breda,Lewis Holtby,Lewis,Holtby,lewis-holtby,L. Holtby,M,90,176.0,209,M,1135884,EUR,653616000,M,90,90,False,26.0,21.0,3.0,2.0,0.0,12.0,14.0,9.0,12.0,,2.0,1.0,1.0,,,,,,58.0,33.0,7.0,8.0,0.27541,,0,,0.34,0.03,-0.06,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,
14053737,home,NAC Breda,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183.0,252,M,1149147,EUR,1111708800,M,32,32,False,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,,1.0,2.0,4.0,,,,,,58.0,24.0,6.1,7.0,0.111045,,0,,0.01,0.1,-0.12,,1.0,7.0,,,4.0,,,,,1.0,,2.0,,,,,,,,4.0,,2.0,,,,,,
14053737,home,NAC Breda,Mohamed Nassoh,Mohamed Nassoh,,mohamed-nassoh,M. Nassoh,M,10,186.0,723,M,1088895,EUR,1043539200,M,10,10,False,32.0,27.0,1.0,,0.0,15.0,17.0,12.0,15.0,1.0,5.0,2.0,7.0,,,,,,90.0,54.0,7.4,12.0,0.179498,,2,,-0.03,0.31,-0.02,,,7.0,1.0,1.0,5.0,2.0,,1.0,1.0,2.0,1.0,,0.3033,0.8538,0.48,,,1.0,,2.0,2.0,1.0,3.0,1.0,,,,
14053737,home,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179.0,841,M,927440,EUR,947376000,M,14,14,False,43.0,39.0,2.0,2.0,0.0,11.0,12.0,28.0,31.0,,6.0,,4.0,3.0,,,,,90.0,60.0,6.5,14.0,0.0334083,,1,,0.02,-0.26,-0.16,,,6.0,,,1.0,,,,1.0,3.0,1.0,3.0,0.019,,-0.03,,3.0,,,2.0,,,2.0,,,,,
