match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_penaltyWon,player_sofascoreId,stat_outfielderBlock,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
12530676,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,32.0,17.0,18.0,3.0,0.0,14.0,15.0,3.0,17.0,11.0,1.0,1.0,2.0,4.0,90.0,46.0,7.0,15.0,0.00595032,0,0.0324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,36.0,33.0,,,0.0,23.0,25.0,10.0,11.0,3.0,,,,,90.0,49.0,6.7,5.0,0.00479191,0,,1.0,2.0,3.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,65.0,59.0,4.0,,0.0,40.0,42.0,19.0,23.0,2.0,1.0,,,,90.0,75.0,7.0,6.0,0.00989296,0,,,3.0,1.0,6.0,1.0,1.0,6.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182,1314,M,858977,EUR,862272000,D,21,21,False,49.0,44.0,2.0,,0.0,26.0,27.0,19.0,26.0,6.0,,,,,89.0,66.0,6.2,10.0,0.0101395,0,,1.0,,7.0,5.0,1.0,,1.0,2.0,1.0,3.0,3.0,,,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,26,26,False,21.0,16.0,5.0,2.0,0.0,6.0,6.0,10.0,19.0,3.0,,,,,78.0,39.0,6.7,17.0,0.0161363,1,,2.0,,5.0,2.0,3.0,1.0,,,3.0,1.0,,,1.0,,,,,4.0,,,1.0,1.0,0.0102,1.0,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,False,26.0,21.0,2.0,1.0,1.0,10.0,11.0,12.0,16.0,3.0,,,,,89.0,42.0,7.4,6.0,0.0544136,1,,,1.0,3.0,4.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,0.0397,2.0,True,1.0,1.0,0.0287,,,,,,,,,,,,
12530676,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,47.0,38.0,4.0,3.0,0.0,14.0,15.0,24.0,32.0,6.0,,,,,90.0,54.0,6.9,10.0,0.0522653,0,,,1.0,2.0,5.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,8,8,False,26.0,22.0,2.0,2.0,0.0,13.0,13.0,9.0,16.0,2.0,,,,,89.0,39.0,6.9,10.0,0.169592,0,,2.0,,7.0,5.0,3.0,3.0,1.0,,2.0,2.0,3.0,,,,,,,3.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,M,77,77,False,27.0,24.0,2.0,2.0,0.0,10.0,10.0,14.0,22.0,5.0,,,,,68.0,41.0,7.2,11.0,0.0140615,3,,,,1.0,,,,1.0,,1.0,,,,,,,,,5.0,,,1.0,2.0,0.4695,,,,1.0,0.9615,1.0,,,,,,,,,,,
12530676,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,F,13,13,False,31.0,20.0,2.0,,0.0,10.0,11.0,10.0,22.0,2.0,,,,,90.0,51.0,6.4,17.0,0.0642361,1,,,,7.0,7.0,2.0,,1.0,3.0,1.0,4.0,1.0,,2.0,,3.0,,,2.0,,3.0,1.0,,0.1662,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,
12530676,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,21.0,17.0,1.0,1.0,0.0,5.0,8.0,12.0,13.0,5.0,1.0,,,,88.0,34.0,7.2,8.0,0.0263003,3,,,2.0,5.0,6.0,3.0,1.0,,1.0,2.0,2.0,1.0,,,,1.0,,,,,2.0,,1.0,0.8532,,,,2.0,0.8049,1.0,,,,,pjona_9,,,,,,
12530676,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,True,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,2.0,,,,,,22.0,9.0,6.5,2.0,0.00034194,0,,,1.0,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,3.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,,12.0,8.0,6.7,2.0,0.00786119,0,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
12530676,home,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,588,M,983059,EUR,1028246400,D,36,36,True,,,,,0.0,,,,,,,,,,8.0,1.0,6.3,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,True,,,,,0.0,,,,,,,,,,9.0,4.0,6.6,,,0,,1.0,,1.0,2.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,True,,,,,0.0,,,,,,,,,,9.0,1.0,6.5,1.0,,0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530676,away,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189,266,M,173933,EUR,728697600,G,1,1,False,21.0,14.0,12.0,5.0,0.0,11.0,15.0,3.0,6.0,6.0,,1.0,2.0,2.0,90.0,28.0,6.9,7.0,0.00086304,0,-0.2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12530676,away,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,D,18,18,False,30.0,25.0,1.0,1.0,0.0,11.0,15.0,17.0,24.0,3.0,,,,,90.0,64.0,7.4,13.0,0.223086,2,,2.0,1.0,4.0,4.0,2.0,2.0,4.0,,,1.0,2.0,,,,,,,9.0,3.0,,,,0.1035,2.0,,,2.0,0.1694,,,,,,,,,,,,
12530676,away,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,17,17,False,43.0,34.0,6.0,1.0,0.0,25.0,28.0,9.0,15.0,4.0,,,,,90.0,57.0,6.8,9.0,0.00758458,0,,1.0,2.0,3.0,3.0,,,7.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,
