match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goodHighClaim,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceMissed
12421177,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,23.0,11.0,20.0,8.0,0.0,4.0,4.0,7.0,19.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,90.0,30.0,7.0,12.0,0.00347549,0,-0.3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,22.0,17.0,5.0,2.0,0.0,6.0,7.0,11.0,15.0,3.0,5.0,2.0,4.0,1.0,,,,,90.0,34.0,6.9,6.0,0.00521053,0,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,21.0,18.0,3.0,2.0,0.0,8.0,8.0,10.0,13.0,3.0,5.0,6.0,,,,,,,90.0,31.0,7.1,3.0,0.0064565,0,,2.0,,,2.0,2.0,2.0,,True,2.0,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,False,32.0,22.0,10.0,4.0,0.0,12.0,14.0,10.0,18.0,1.0,3.0,6.0,5.0,1.0,,,,,90.0,51.0,6.9,13.0,0.082166,2,,4.0,,,3.0,1.0,,1.0,,3.0,1.0,1.0,1.0,0.0352,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,29.0,25.0,5.0,4.0,0.0,7.0,8.0,18.0,22.0,1.0,5.0,2.0,2.0,2.0,,,,,90.0,60.0,6.3,14.0,0.0311519,1,,9.0,,4.0,,2.0,1.0,,,2.0,,1.0,,0.0363,1.0,3.0,1.0,1.0,,,,,,,,,,,
12421177,home,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,False,30.0,22.0,,,0.0,7.0,7.0,15.0,23.0,1.0,5.0,1.0,3.0,1.0,,,,,67.0,44.0,6.7,11.0,0.0485311,1,,8.0,1.0,1.0,1.0,3.0,3.0,3.0,,1.0,,1.0,,0.0402,,2.0,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,False,33.0,28.0,7.0,6.0,0.0,13.0,13.0,15.0,22.0,,8.0,1.0,6.0,,,,,,90.0,60.0,7.0,15.0,0.107824,0,,9.0,,6.0,,,,,,1.0,,,,,2.0,10.0,,1.0,8.0,,,,,,,,,,
12421177,home,KV Kortrijk,Tomoki Takamine,,,takamine-tomoki,T. Takamine,M,31,177,78,M,981064,EUR,883353600,M,23,23,False,28.0,24.0,6.0,5.0,0.0,9.0,11.0,15.0,17.0,2.0,7.0,3.0,7.0,,,,,,89.0,43.0,7.0,6.0,0.00890356,1,,6.0,1.0,1.0,2.0,5.0,4.0,4.0,,,,1.0,,0.0659,,,1.0,,,,,,,,,,,,
12421177,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,False,15.0,8.0,1.0,,0.0,2.0,3.0,6.0,17.0,,,4.0,4.0,,,,,,90.0,37.0,7.2,16.0,0.0997079,2,,5.0,,4.0,1.0,,,,,1.0,,,,0.1181,5.0,,,1.0,,2.0,1.0,0.8161,,,,,,,
12421177,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,F,45,45,False,12.0,7.0,,,0.0,2.0,2.0,5.0,10.0,3.0,5.0,1.0,4.0,1.0,,,,,77.0,25.0,6.4,12.0,0.00444135,1,,14.0,,4.0,,1.0,,1.0,,8.0,1.0,,,0.0861,,1.0,1.0,,,,,,,,,,,,
12421177,home,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,32.0,15.0,1.0,,0.0,3.0,3.0,12.0,29.0,8.0,13.0,2.0,2.0,2.0,,,,,90.0,56.0,8.4,27.0,0.0646824,2,,15.0,2.0,4.0,1.0,2.0,1.0,3.0,,4.0,,,,1.2342,,3.0,4.0,,1.0,2.0,2.0,1.7125,,,,,,,
12421177,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,True,10.0,7.0,,,1.0,3.0,5.0,4.0,6.0,1.0,3.0,2.0,1.0,,,,,,23.0,24.0,7.0,8.0,0.142524,0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,
12421177,home,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,13.0,7.0,6.6,2.0,0.00150649,0,,4.0,,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,
12421177,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,,1.0,4.0,,,0.00399937,1,,,,,,,,,,,,,,0.0555,,1.0,,,1.0,1.0,,0.7382,,,,,,,
12421177,home,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Nathan Huygevelde,,,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421177,away,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,33.0,28.0,8.0,3.0,0.0,27.0,29.0,1.0,4.0,1.0,1.0,,5.0,,2.0,3.0,,,90.0,43.0,6.6,5.0,0.00083309,0,0.2667,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
12421177,away,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,112.0,93.0,18.0,6.0,0.0,61.0,69.0,32.0,44.0,4.0,11.0,3.0,1.0,,,,,,90.0,131.0,7.3,22.0,0.0235942,1,,3.0,1.0,,1.0,7.0,5.0,,,2.0,,1.0,,0.0235,1.0,,,,,,,,,,,,,,
12421177,away,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,93.0,89.0,8.0,7.0,0.0,58.0,58.0,31.0,35.0,6.0,9.0,5.0,2.0,,,,,,90.0,107.0,7.1,6.0,0.0234902,0,,7.0,1.0,,1.0,2.0,1.0,2.0,,4.0,,,2.0,,,1.0,,,1.0,,,,,,Toubaahmed59,1.0,,,
12421177,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,71.0,62.0,9.0,5.0,0.0,39.0,43.0,23.0,29.0,4.0,8.0,7.0,2.0,2.0,,,,,70.0,90.0,6.8,12.0,0.0496829,0,,2.0,,1.0,,2.0,2.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,
12421177,away,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,77,77,False,24.0,21.0,2.0,1.0,0.0,12.0,12.0,9.0,13.0,1.0,2.0,,1.0,,,,,,45.0,33.0,6.8,5.0,0.03553,2,,1.0,1.0,,,1.0,,,,,1.0,,,0.1017,1.0,,1.0,,,1.0,,0.0249,,,,,,,
12421177,away,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,33.0,27.0,2.0,,0.0,13.0,16.0,14.0,17.0,1.0,7.0,2.0,6.0,2.0,,,,,62.0,44.0,7.0,7.0,0.0191681,0,,3.0,1.0,1.0,,4.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
12421177,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,70.0,55.0,13.0,10.0,0.0,24.0,30.0,32.0,43.0,1.0,10.0,2.0,9.0,3.0,,,,,90.0,98.0,7.2,24.0,0.195924,0,,6.0,,4.0,,5.0,1.0,,True,1.0,,,1.0,,3.0,2.0,2.0,2.0,1.0,,,,,,,,,1.0,
12421177,away,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,41.0,33.0,2.0,,0.0,17.0,21.0,16.0,21.0,1.0,12.0,2.0,2.0,5.0,,,,,90.0,67.0,6.8,14.0,0.011372,0,,10.0,1.0,,,6.0,4.0,3.0,,5.0,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,
12421177,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,34.0,30.0,3.0,2.0,0.0,7.0,9.0,23.0,25.0,,5.0,3.0,5.0,,,,,,90.0,51.0,7.0,6.0,0.123327,1,,6.0,1.0,,1.0,5.0,2.0,1.0,,3.0,1.0,,1.0,0.0245,,1.0,1.0,,,,,,,,,,,,
12421177,away,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,22.0,17.0,1.0,1.0,0.0,3.0,5.0,14.0,19.0,2.0,5.0,1.0,2.0,1.0,,,,,77.0,35.0,7.0,12.0,0.0308571,2,,7.0,,1.0,,1.0,,2.0,,5.0,1.0,,,0.1313,2.0,1.0,4.0,,1.0,1.0,,0.1184,,,,1.0,,,
12421177,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,17.0,13.0,3.0,2.0,0.0,4.0,7.0,10.0,11.0,,,1.0,2.0,,,,,,45.0,21.0,6.3,6.0,0.0390779,0,,4.0,,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,
12421177,away,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,D,17,17,True,25.0,21.0,1.0,1.0,0.0,9.0,11.0,12.0,16.0,,2.0,,1.0,,,,,,45.0,34.0,6.8,8.0,0.00724169,0,,,,,,2.0,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,
