match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
14109705,home,Trabzonspor,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6791,M,,295123,EUR,770083200,F,30,30,False,12.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,,,90.0,28.0,7.5,13.0,0.00175171,,6,,-0.18,0.53,0.15,,1.0,,6.0,6.0,,,1.0,,,,3.0,1.0,1.0,,3.0,5.0,,,,2.0,1.0,,1.0535,0.36,3.0,2.0,3.0,1.0,1.2029,,,
14109705,home,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,,1138095,EUR,1054857600,D,77,77,True,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,2.0,,,31.0,23.0,6.8,3.0,0.0326669,,0,,0.11,0.12,0.15,,1.0,1.0,3.0,2.0,,,,1.0,,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,
14109705,home,Trabzonspor,Ernest Muçi,,,ernest-muci,E. Muçi,M,10,180,5691,M,ernest_muci,924670,EUR,984960000,M,10,10,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,2.0,,,31.0,14.0,6.5,2.0,0.00414264,,1,,-0.1,0.18,-0.04,,1.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,0.1654,-0.13,,,,,,,,
14109705,home,Trabzonspor,Edin Višća,,,edin-visca,E. Višća,M,7,172,1000,M,,109779,EUR,635212800,M,7,7,True,9.0,7.0,3.0,2.0,0.0,1.0,1.0,6.0,8.0,1.0,,,14.0,15.0,7.0,4.0,0.0719519,,0,,0.25,0.07,-0.05,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
14109705,home,Trabzonspor,Danylo Sikan,,,sikan-danylo,D. Sikan,F,14,185,1357,M,,945479,EUR,987379200,F,14,14,True,6.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,,,14.0,12.0,6.6,3.0,0.00185935,,1,,-0.08,0.03,0.16,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,0.0703,-0.2,,,,,,,,
14109705,home,Trabzonspor,Onuralp Çevikkan,Onuralp Cevikkan,,onuralp-cevikkan,O. Çevikkan,G,25,190,370,M,,1417078,EUR,1136160000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,home,Trabzonspor,Ahmet Doğan Yıldırım,Ahmet Doğan Yıldırım,,ahmet-dogan-yildirim,A. D. Yıldırım,G,88,194,225,M,,1907056,EUR,1162339200,G,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,home,Trabzonspor,Cihan Çanak,Cihan Canak,,cihan-canak,C. Çanak,M,99,175,582,M,,1127335,EUR,1106524800,F,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,home,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182,2045,M,,251907,EUR,795916800,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,home,Trabzonspor,Boran Başkan,Boran Başkan,,boran-baskan,B. Başkan,M,80,175,169,M,,1974312,EUR,1143590400,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,,105974,EUR,626227200,G,1,1,False,19.0,15.0,7.0,3.0,0.0,15.0,16.0,,3.0,5.0,2.0,2.0,90.0,26.0,6.7,4.0,0.00015337,0.0131,0,0.2029,0.03,,-0.06,-0.56,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14109705,away,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,,1133301,EUR,984700800,D,3,3,False,41.0,35.0,2.0,1.0,0.0,27.0,31.0,8.0,10.0,2.0,,,90.0,51.0,6.8,6.0,0.00276954,,0,,0.08,0.02,0.17,,,,4.0,4.0,,,4.0,2.0,1.0,,,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,,385296,EUR,749606400,D,5,5,False,53.0,46.0,5.0,1.0,0.0,36.0,39.0,10.0,14.0,4.0,,,90.0,61.0,6.7,7.0,0.0371599,,0,,0.17,-0.36,0.22,,,,3.0,2.0,,,3.0,1.0,2.0,2.0,,,,1.0,3.0,,,True,,,,2.0,,,,,,,,,,
14109705,away,Alanyaspor,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192,604,M,,1215071,EUR,1065398400,D,50,50,False,39.0,33.0,2.0,,0.0,18.0,20.0,15.0,19.0,6.0,,,90.0,58.0,6.9,7.0,0.0914483,,1,,0.17,0.15,-0.01,,2.0,2.0,2.0,4.0,4.0,3.0,5.0,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,0.0191,0.0,,,,,,,,
14109705,away,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,,354860,EUR,775612800,M,94,94,False,37.0,30.0,7.0,4.0,0.0,14.0,17.0,16.0,20.0,1.0,,,90.0,58.0,6.9,13.0,0.107388,,3,,0.37,0.04,-0.05,,5.0,2.0,3.0,2.0,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,2.0,1.0,0.1438,-0.24,1.0,,,,,,,
14109705,away,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,298,M,,847013,EUR,869788800,M,42,42,False,40.0,37.0,2.0,2.0,0.0,15.0,15.0,22.0,25.0,5.0,,,88.0,49.0,7.1,4.0,0.0397382,,3,,0.21,0.15,0.0,,,,,4.0,,,,,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,2.0,1.0,2.0,0.2394,-0.16,,,,,,,,
14109705,away,Alanyaspor,Maestro,,,maestro,Maestro,M,58,173,1198,M,,1002146,EUR,1059955200,M,58,58,False,42.0,40.0,3.0,2.0,1.0,14.0,14.0,26.0,28.0,8.0,,,90.0,61.0,6.8,10.0,0.0314285,,3,,0.01,0.39,-0.18,,2.0,,7.0,5.0,2.0,2.0,,,,1.0,3.0,1.0,1.0,4.0,,1.0,3.0,,,3.0,,,0.0781,-0.4,3.0,,,,,,,
14109705,away,Alanyaspor,Ruan,,,ruan,Ruan,M,11,172,179,M,,1400494,EUR,1115078400,M,11,11,False,4.0,3.0,1.0,,0.0,3.0,4.0,,,2.0,,,36.0,11.0,6.3,4.0,0.00018511,,1,,0.0,-0.14,-0.1,,,,2.0,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,0.0384,-0.15,,,,,,,,
14109705,away,Alanyaspor,Meschack Elia,,,meschack-elia,M. Elia,F,12,173,23605,M,meschackelialina,862078,EUR,870825600,F,12,12,False,17.0,15.0,,,0.0,4.0,5.0,11.0,12.0,2.0,,,70.0,29.0,6.6,10.0,0.113657,,0,,0.12,0.24,-0.02,,8.0,2.0,3.0,1.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0
14109705,away,Alanyaspor,Ianis Hagi,,,ianis-hagi,I. Hagi,M,14,180,7108,M,ianishagi,756344,EUR,909014400,F,14,14,False,35.0,27.0,4.0,1.0,0.0,6.0,7.0,21.0,28.0,3.0,,,89.0,64.0,7.4,17.0,0.152763,,3,,-0.35,0.21,-0.1,,5.0,2.0,7.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,,2.0,,,1.0,1.0,1.0,0.0886,0.52,2.0,,1.0,1.0,0.4547,,,1.0
14109705,away,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,,791314,EUR,714960000,F,16,16,False,14.0,10.0,,,0.0,3.0,4.0,7.0,10.0,1.0,,,71.0,21.0,6.6,8.0,0.0732974,,2,,-0.12,0.23,-0.02,,,,1.0,2.0,,,,,,,4.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,0.1447,-0.23,,,1.0,,0.3351,,,1.0
14109705,away,Alanyaspor,Enes Keskin,,,enes-keskin,E. Keskin,M,8,185,32,M,,897168,EUR,991526400,M,8,8,True,19.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,14.0,3.0,,,54.0,36.0,6.6,6.0,0.0142842,,3,,-0.38,-0.19,-0.11,,,,3.0,7.0,2.0,2.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,2.0,,1.0,0.3459,-0.54,,1.0,1.0,,0.0724,,,1.0
14109705,away,Alanyaspor,Ibrahim Kaya,,,ibrahim-kaya,İ. Kaya,M,27,184,83,M,,996405,EUR,984096000,F,27,27,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,20.0,9.0,6.7,2.0,0.0115923,,3,,0.07,0.15,0.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,1.0,,2.0,,,,,3.0,,0.2355,-0.36,,,,,,,,
14109705,away,Alanyaspor,Uchenna Ogundu,Uchenna Ogundu,,uchenna-ogundu,U. Ogundu,F,22,188,410,M,,1996846,EUR,1147392000,F,22,22,True,1.0,,,,0.0,,1.0,,,1.0,,,19.0,5.0,6.4,3.0,,,1,,0.0,0.01,0.0,,,,4.0,3.0,,,,,,,1.0,1.0,1.0,,2.0,2.0,,,,1.0,,,0.0215,-0.19,1.0,,,,,,,
14109705,away,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,,802150,EUR,902793600,M,17,17,True,4.0,2.0,,,0.0,2.0,3.0,0.0,1.0,1.0,,,8.0,6.0,6.8,2.0,0.135362,,0,,0.21,0.02,-0.05,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166,68,M,,826836,EUR,1087689600,M,6,6,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,4.0,,,0.00103846,,1,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,0.0595,,,,,,,,,
14109705,away,Alanyaspor,Paulo Victor,,,paulo-victor,P. Victor,G,48,187,212,M,,34142,EUR,537408000,G,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,Bruno Viana,,,bruno-viana,B. Viana,D,30,187,241,M,,804703,EUR,791942400,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,Bedirhan Özyurt,Bedirhan Özyurt,,bedirhan-ozyurt,B. Özyurt,D,5,195,17,M,,1138102,EUR,1048550400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109705,away,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,,60510,EUR,627177600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
