match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_fouls,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot,stat_ownGoals
12530822,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,31.0,27.0,7.0,4.0,0.0,25.0,28.0,2.0,3.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,2.0,2.0,2.0,90.0,43.0,6.4,4.0,0.00526353,0,-0.8534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,,1126433,EUR,1055376000,D,24,24,False,,23.0,17.0,5.0,2.0,0.0,12.0,15.0,5.0,8.0,,,,2.0,4.0,1.0,,,,,59.0,34.0,6.2,8.0,0.00587895,0,,Elias,Jelert,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,False,,59.0,55.0,10.0,9.0,0.0,32.0,32.0,23.0,27.0,1.0,1.0,1.0,3.0,5.0,,,,,,90.0,68.0,7.0,4.0,0.047205,1,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,0.065,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,47.0,38.0,9.0,5.0,0.0,31.0,34.0,7.0,14.0,5.0,7.0,8.0,9.0,3.0,2.0,,,,,90.0,62.0,7.0,12.0,0.0407252,0,,,,4.0,,,1.0,,,,3.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,D,18,18,False,,24.0,15.0,3.0,1.0,0.0,9.0,13.0,7.0,12.0,1.0,,4.0,,4.0,,,,,,75.0,39.0,6.2,13.0,0.049436,1,,,,1.0,,,1.0,1.0,,,1.0,1.0,,0.0239,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12530822,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,26.0,25.0,,,0.0,14.0,14.0,11.0,13.0,,,3.0,3.0,3.0,1.0,,,,,89.0,34.0,6.3,3.0,0.0123986,0,,,,1.0,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,
12530822,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,False,,52.0,42.0,2.0,1.0,0.0,24.0,30.0,20.0,28.0,1.0,1.0,3.0,3.0,7.0,1.0,,,,,90.0,66.0,7.0,16.0,0.140073,0,,,,2.0,1.0,,1.0,,,,,,,,6.0,1.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,,
12530822,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,18.0,14.0,3.0,1.0,1.0,3.0,4.0,12.0,16.0,,,4.0,1.0,1.0,1.0,,,,,75.0,33.0,7.8,9.0,0.298888,2,,,,2.0,,,2.0,2.0,,,,1.0,,0.2577,2.0,,1.0,,,2.0,2.0,1.0,,,1.0,2.0,1.0,0.5789,,,,,,,,
12530822,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,,32.0,22.0,3.0,,1.0,7.0,8.0,15.0,33.0,,1.0,7.0,8.0,2.0,4.0,,,,,90.0,59.0,8.9,24.0,0.0424964,3,,,,,1.0,1.0,,4.0,2.0,,,,,0.4097,9.0,1.0,1.0,,,3.0,3.0,,1.0,,,3.0,1.0,1.0568,1.0,,,,,,,
12530822,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,rolandsallai,355088,EUR,864259200,M,7,7,False,,25.0,20.0,1.0,1.0,0.0,8.0,11.0,13.0,17.0,,1.0,3.0,6.0,4.0,1.0,,,,,90.0,49.0,7.1,12.0,0.16549,4,,,,3.0,3.0,2.0,3.0,2.0,1.0,,,1.0,1.0,0.2012,3.0,,1.0,,,2.0,1.0,1.0,,3.0,,1.0,,0.1611,,,,,,,,
12530822,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,False,,29.0,22.0,,,0.0,8.0,8.0,15.0,23.0,3.0,4.0,6.0,6.0,4.0,,,,,,89.0,44.0,6.6,12.0,0.059271,5,,,,,,,1.0,3.0,2.0,,,,,0.6272,2.0,1.0,,,,1.0,1.0,1.0,,2.0,3.0,3.0,,0.388,,,,,,,,
12530822,home,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,44,44,True,,13.0,9.0,,,0.0,3.0,3.0,6.0,10.0,2.0,,3.0,1.0,2.0,,,,,,31.0,17.0,7.0,5.0,0.0181325,2,,,,,1.0,1.0,1.0,,,1.0,,,,0.9977,,,,,,1.0,1.0,,,,1.0,1.0,1.0,0.5978,,1.0,,,,,,
12530822,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,ismaijakobs,897291,EUR,934848000,D,4,4,True,,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,,,1.0,,,,,,,15.0,13.0,6.7,5.0,0.0509436,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,True,,1.0,,,,0.0,,,,1.0,,2.0,,3.0,,1.0,,,,,15.0,5.0,6.8,2.0,,2,,,,,,,1.0,,,,,,1.0,0.0929,,,,,,,,,,1.0,,1.0,,0.0644,,,,,,,,
12530822,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,1.0,,1.0,,,,,,12.0,11.0,6.9,2.0,0.276722,1,,,,,,,,1.0,,1.0,,,,0.0203,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,3.0,3.0,,,0.0,,,3.0,3.0,,,2.0,,,,,,,,12.0,5.0,6.6,1.0,0.0241299,1,,,,,,,,,,,,,,0.1841,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12530822,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530822,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
