match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_fouls,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_crossNotClaimed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_hitWoodwork
12528115,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195.0,1609,M,913656,EUR,978307200,G,30,30,False,True,11.0,9.0,4.0,2.0,0.0,8.0,10.0,1.0,1.0,1.0,5.0,1.0,3.0,90.0,18.0,7.0,2.0,0.00248549,0,0.2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Jonas Svensson,,,jonas-svensson,J. Svensson,D,71,170.0,1475,M,98199,EUR,731376000,D,2,2,False,,54.0,50.0,1.0,1.0,0.0,16.0,16.0,34.0,39.0,3.0,5.0,,,90.0,80.0,8.1,7.0,0.0624736,1,,1.0,1.0,1.0,2.0,11.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,0.0317,0.015,2.0,,,,,,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Gabriel Paulista,,,gabriel-paulista,G. Paulista,D,3,187.0,5352,M,124737,EUR,659577600,D,3,3,False,,46.0,43.0,4.0,3.0,0.0,29.0,29.0,14.0,17.0,3.0,5.0,,,90.0,54.0,7.0,4.0,0.00868418,0,,,,2.0,1.0,6.0,,,,,,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Felix Uduokhai,,,felix-uduokhai,F. Uduokhai,D,14,193.0,1725,M,792142,EUR,873763200,D,14,14,False,,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,1.0,,,20.0,9.0,6.7,,0.00103943,1,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,0.0527,,,,1.0,,,,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,27,179.0,10350,M,174975,EUR,752630400,D,26,26,False,,61.0,53.0,6.0,1.0,0.0,24.0,24.0,30.0,40.0,2.0,4.0,,,90.0,78.0,7.0,11.0,0.0556266,1,,3.0,,1.0,2.0,4.0,,2.0,2.0,1.0,,,,,1.0,0.0352,0.0821,1.0,1.0,,masuaku26,1.0,1.0,1.0,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Amir Hadžiahmetović,,,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179.0,1356,M,795421,EUR,857779200,M,6,6,False,,64.0,56.0,6.0,4.0,0.0,20.0,22.0,36.0,42.0,1.0,7.0,,,90.0,80.0,7.5,10.0,0.180123,3,,,,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,0.1189,0.0467,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,
12528115,home,Beşiktaş JK,Alex Oxlade-Chamberlain,,,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180.0,3255,M,10577,EUR,745372800,M,15,15,False,,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,1.0,,,11.0,8.0,6.6,1.0,0.0101163,0,,,,,1.0,,,1.0,,,,,,,,,,,,,AlexOxChambo,,,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Milot Rashica,,,milot-rashica,M. Rashica,M,7,177.0,3712,M,800411,EUR,835920000,M,7,7,False,,35.0,30.0,2.0,2.0,0.0,5.0,5.0,28.0,41.0,,4.0,,,73.0,59.0,8.7,18.0,0.398357,5,,11.0,1.0,,2.0,3.0,,2.0,1.0,3.0,,1.0,,4.0,1.0,0.9285,0.7102,3.0,,,MRashica,3.0,,,2.0,1.0,1.0,1.0,,,,,,,,
12528115,home,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184.0,5232,M,862055,EUR,915840000,M,83,83,False,,64.0,58.0,1.0,1.0,0.0,27.0,27.0,31.0,37.0,,7.0,,,90.0,82.0,7.1,12.0,0.126673,1,,,,,6.0,6.0,,3.0,2.0,,1.0,2.0,1.0,3.0,2.0,0.0353,,2.0,4.0,1.0,gedson_83,,1.0,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Rafa Silva,,,rafa-silva,R. Silva,M,27,170.0,17005,M,252577,EUR,737596800,M,27,27,False,,54.0,43.0,3.0,2.0,1.0,8.0,8.0,35.0,46.0,,13.0,,,90.0,83.0,8.7,26.0,0.345184,7,,,,1.0,6.0,6.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,6.0,,0.8353,0.9587,3.0,,2.0,Rafa_Silva,,3.0,,1.0,1.0,1.0,,2.0,,,,,,,
12528115,home,Beşiktaş JK,Ciro Immobile,,,ciro-immobile,C. Immobile,F,36,185.0,14969,M,45923,EUR,635472000,F,17,17,False,,19.0,16.0,,,1.0,2.0,2.0,14.0,18.0,1.0,1.0,,,73.0,33.0,8.6,7.0,0.657264,4,,1.0,1.0,,2.0,2.0,,2.0,2.0,2.0,,,,2.0,,0.8082,0.9877,2.0,1.0,1.0,ciroimmobile17,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,
12528115,home,Beşiktaş JK,Mustafa Hekimoğlu,Mustafa Hekimoglu,,mustafa-hekimoglu,M. Hekimoğlu,F,91,186.0,3037,M,1524303,EUR,1177200000,F,91,91,True,,20.0,17.0,,,1.0,7.0,7.0,10.0,13.0,,2.0,,,75.0,35.0,7.3,11.0,0.366266,4,,,,1.0,6.0,3.0,,1.0,,1.0,,1.0,1.0,3.0,1.0,0.4131,0.0892,2.0,1.0,,,,4.0,,3.0,1.0,,1.0,1.0,,,,,,,
12528115,home,Beşiktaş JK,Serkan Emrecan Terzi,,,serkan-emrecan-terzi,S. E. Terzi,D,3,177.0,716,M,1142614,EUR,1073260800,D,79,79,True,,38.0,36.0,1.0,1.0,0.0,12.0,12.0,25.0,30.0,1.0,,,,66.0,52.0,6.4,7.0,0.190999,1,,4.0,,,5.0,1.0,2.0,1.0,,,1.0,,,1.0,1.0,0.0428,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
12528115,home,Beşiktaş JK,Keny Arroyo,Keny Arroyo,,arroyo-keny,K. Arroyo,M,99,176.0,6018,M,1482431,EUR,1139875200,M,10,10,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,,17.0,8.0,6.7,,0.00427865,1,,,,,,,,,,,,,,,,0.0373,,,,,,,,,1.0,,,,,,,,,,,
