match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalOffside,stat_fouls,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
10407368,home,KVC Westerlo,Tuur Dierckx,,,tuur-dierckx,T. Dierckx,F,,171,133,M,190409,EUR,799977600,F,55,55,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Gaëtan Coucke,,,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,34.0,32.0,7.0,5.0,31.0,31.0,1.0,3.0,11.0,5.0,90.0,50.0,7.1,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,
10407368,away,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,False,38.0,34.0,6.0,5.0,24.0,26.0,10.0,13.0,,,90.0,51.0,6.3,5.0,0,3.0,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,1.0,,2.0,,sandywalsh,,,,,,,,
10407368,away,KV Mechelen,David Bates,,,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,False,65.0,59.0,3.0,,50.0,52.0,9.0,13.0,3.0,,90.0,71.0,6.4,6.0,1,5.0,3.0,1.0,,,,2.0,1.0,,1.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,3.0,,,,,,
10407368,away,KV Mechelen,Dimitri Lavalėe,,,dimitri-lavalee,D. Lavalėe,D,24,187,148,M,857458,EUR,853113600,D,14,14,False,53.0,48.0,7.0,5.0,31.0,31.0,17.0,23.0,7.0,,77.0,76.0,7.1,7.0,1,5.0,4.0,1.0,,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,2.0,1.0,,,2.0,,,,,,
10407368,away,KV Mechelen,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,False,21.0,17.0,3.0,2.0,12.0,13.0,5.0,8.0,1.0,,45.0,31.0,6.9,4.0,0,,2.0,,,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Jannes Van Hecke,,,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,False,36.0,33.0,1.0,,15.0,15.0,18.0,21.0,3.0,,76.0,47.0,6.9,4.0,1,3.0,4.0,,1.0,,,,1.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
10407368,away,KV Mechelen,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,66,66,False,47.0,36.0,7.0,4.0,19.0,26.0,18.0,24.0,7.0,,90.0,65.0,6.7,17.0,0,4.0,4.0,,2.0,,,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,3.0,1.0,1.0,,,,1.0,,,,,,1.0
10407368,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,49.0,42.0,8.0,5.0,18.0,21.0,25.0,33.0,8.0,,90.0,67.0,6.8,16.0,1,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,1.0,5.0,1.0,1.0,1.0,,,,True,,,,,
10407368,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,27.0,25.0,1.0,1.0,13.0,13.0,12.0,14.0,,,76.0,41.0,6.8,6.0,2,2.0,5.0,,1.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,
10407368,away,KV Mechelen,Frederic Soelle Soelle,Frederic Soelle Soelle,,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,28,28,False,5.0,4.0,,,3.0,3.0,1.0,2.0,1.0,,45.0,10.0,6.3,6.0,0,2.0,1.0,,1.0,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Yonas Malede,Yonas,Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,False,21.0,15.0,1.0,1.0,5.0,6.0,10.0,16.0,6.0,,83.0,41.0,6.6,17.0,1,7.0,5.0,1.0,2.0,6.0,2.0,,1.0,1.0,3.0,3.0,4.0,,,,1.0,,,3.0,1.0,,,,,,,,,,,,
10407368,away,KV Mechelen,Jordi Vanlerberghe,,,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,284727,EUR,835833600,D,30,30,True,22.0,20.0,2.0,1.0,15.0,17.0,5.0,5.0,1.0,,45.0,27.0,6.8,2.0,0,6.0,1.0,4.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
10407368,away,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,6.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,,,45.0,19.0,6.6,7.0,1,2.0,4.0,,1.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
10407368,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,1.0,1.0,,,,,1.0,1.0,2.0,,14.0,4.0,6.2,2.0,0,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Gustav Engvall,,,gustav-engvall,G. Engvall,F,9,184,81,M,279521,EUR,830736000,F,20,20,True,1.0,,,,,1.0,,,1.0,,14.0,4.0,6.3,2.0,0,2.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,3.0,3.0,,,3.0,3.0,,,1.0,,12.0,7.0,6.7,1.0,0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407368,away,KV Mechelen,Joseph Amuzu,Joseph Amuzu,,joseph-amuzu,J. Amuzu,F,22,177,40,M,1167016,EUR,1086739200,F,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
