match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_punches,stat_totalOffside,stat_errorLeadToAShot,stat_goalAssist
10408629,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,22.0,13.0,2.0,,8.0,9.0,5.0,13.0,6.0,5.0,,,,,,,90.0,41.0,7.6,14.0,0.5267,1.1755,0.0236498,1.0,5,,,5.0,,,,3.0,,1.0,1.0,,4.0,,,5.0,4.0,,1.0,1.0,,,,3.0,1.0,,joselumato,1.0,,,,
10408629,home,Espanyol,Keidi Bare,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,13.0,12.0,2.0,2.0,4.0,4.0,8.0,9.0,2.0,2.0,,,,,,,22.0,16.0,6.6,1.0,0.0,0.0,0.00323205,,0,,,2.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
10408629,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,,,,,,,,12.0,10.0,6.5,1.0,0.0,0.0,0.00485314,1.0,0,,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,13.0,2.0,6.4,1.0,0.0,0.0,9.1e-07,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,Wassim Keddari,,,,,,,,,,,
10408629,home,Espanyol,José Carlos Lazo,jose-carlos-lazo,J. C. Lazo,M,16,177,91,M,605510,EUR,824428800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Daniel Villahermosa,daniel-villahermosa,D. Villahermosa,M,6,172,42,M,1012440,EUR,978393600,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,home,Espanyol,Nabil Touaizi,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,28.0,21.0,10.0,3.0,19.0,19.0,2.0,9.0,,8.0,,2.0,2.0,3.0,,,90.0,42.0,7.1,7.0,0.0,0.0,0.0006763,1.0,0,0.2845,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,TheOctopus,,1.0,,,
10408629,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,D,17,17,False,40.0,38.0,3.0,2.0,13.0,14.0,26.0,28.0,5.0,4.0,3.0,,,,,,85.0,58.0,6.6,6.0,0.0,0.0,0.0697928,1.0,0,,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,LucasVaz91,,,1.0,,
10408629,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,822519,EUR,885081600,D,3,3,False,57.0,52.0,8.0,5.0,38.0,39.0,14.0,18.0,3.0,7.0,,,,,,,90.0,74.0,7.3,7.0,0.0106,0.0,0.00747664,,1,,,6.0,,2.0,1.0,4.0,3.0,1.0,1.0,1.0,,1.0,,2.0,3.0,,,1.0,,,,,,,EMilitão,,,,,
10408629,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,39.0,37.0,3.0,2.0,29.0,30.0,8.0,9.0,1.0,5.0,,,,,,,90.0,49.0,6.9,3.0,0.0665,0.0,0.00135433,,1,,,2.0,,,,3.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,ARüdiger,,,,,
10408629,away,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,66492,EUR,709344000,D,4,4,False,43.0,40.0,3.0,1.0,16.0,17.0,25.0,27.0,3.0,5.0,1.0,,,,,,90.0,58.0,6.5,6.0,0.0,0.0,0.125923,2.0,0,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,DAlaba,,,,1.0,
10408629,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,47.0,44.0,2.0,2.0,24.0,26.0,21.0,24.0,,2.0,,,,,,,58.0,56.0,6.8,7.0,0.0,0.0,0.0827159,,0,,3.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,LModric10,,,,,
10408629,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,M,18,18,False,73.0,69.0,4.0,2.0,27.0,28.0,42.0,45.0,8.0,6.0,5.0,,,,,,90.0,84.0,7.2,6.0,0.0271,0.0,0.279095,2.0,1,,,6.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,5.0,,,1.0,,,,,,1.0,ATchouaméni,,,,,1.0
10408629,away,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,26502,EUR,631411200,M,8,8,False,79.0,72.0,7.0,6.0,33.0,33.0,40.0,52.0,5.0,2.0,1.0,,,,,,80.0,97.0,6.8,18.0,0.0307,0.0,0.0781306,1.0,1,,6.0,4.0,,1.0,,1.0,,,1.0,1.0,,2.0,,,1.0,,,1.0,,,1.0,,3.0,,Kroos,,,,,
10408629,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,F,15,15,False,33.0,25.0,1.0,,9.0,9.0,16.0,27.0,2.0,1.0,1.0,,,,,,58.0,41.0,6.7,13.0,0.0,0.0,0.0127225,1.0,0,,3.0,3.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,Fede,,,,,
10408629,away,Real Madrid,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194244,M,3306,EUR,566870400,F,9,9,False,47.0,40.0,3.0,3.0,11.0,13.0,29.0,34.0,5.0,5.0,,,,,,,90.0,67.0,8.7,14.0,1.0952,1.7252,0.116967,1.0,8,,,2.0,,3.0,1.0,,,1.0,,,2.0,,True,1.0,1.0,,1.0,3.0,,,,4.0,2.0,,KBenz9,2.0,,3.0,,
10408629,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,20,20,False,37.0,30.0,1.0,1.0,4.0,5.0,27.0,33.0,8.0,3.0,,,,,,,90.0,63.0,7.4,19.0,0.7689,1.0774,0.114593,3.0,5,,1.0,5.0,1.0,6.0,1.0,,,,,,4.0,4.0,,,,,1.0,2.0,,,1.0,2.0,2.0,,ViniJr,1.0,,1.0,,
10408629,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,12,12,True,13.0,13.0,2.0,2.0,2.0,2.0,11.0,11.0,2.0,,1.0,,,,,,32.0,22.0,6.9,3.0,0.0622,0.0,0.0290314,2.0,1,,,4.0,,2.0,1.0,,,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,Tacklevinga,,,,,
10408629,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,21,21,True,11.0,10.0,,,3.0,3.0,8.0,9.0,1.0,1.0,,,,,,,32.0,16.0,7.1,2.0,0.026,0.0,0.523326,2.0,1,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,Rodrygo,,,1.0,,1.0
10408629,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,,,,,,,10.0,9.0,7.1,,0.0,0.0,0.0170665,1.0,0,,1.0,3.0,,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,Danifuli10,,,,,
10408629,away,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,True,3.0,3.0,,,3.0,3.0,,,,,,,,,,,17.0,4.0,6.5,1.0,0.0,0.0,9.89e-05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,DaniCarvajal,,,,,
10408629,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ALunin,,,,,
10408629,away,Real Madrid,Luis López,luis-lopez,L. López,G,1,190,394,M,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408629,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FerMendy,,,,,
10408629,away,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,,173,36243,,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,HazardEden10,,,,,
10408629,away,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,marcoasensio10,,,,,
10408629,away,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,175753,EUR,744163200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
