match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,player_sofascoreId,captain,stat_challengeLost,stat_errorLeadToAShot,stat_clearanceOffLine,stat_totalOffside
10382105,away,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,50.0,32.0,12.0,3.0,16.0,24.0,29.0,6.0,,,90.0,73.0,6.4,26.0,1,16.0,3.0,,3.0,4.0,,,,2.0,,,1.0,,,,,,,,1.0,4.0,2.0,,1.0,,,,,,2.0,,,
10382105,away,FC Twente,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,8,8,False,46.0,34.0,9.0,4.0,17.0,21.0,25.0,9.0,,,90.0,66.0,7.3,14.0,0,17.0,,,5.0,8.0,,,2.0,2.0,2.0,1.0,1.0,,,,,1.0,,,3.0,6.0,3.0,3.0,,,,,rramizz_,,1.0,,,
10382105,away,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,8.0,5.0,,,1.0,1.0,7.0,,,,45.0,16.0,6.5,6.0,2,4.0,,,1.0,2.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
10382105,away,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,21,21,False,17.0,10.0,3.0,1.0,4.0,8.0,11.0,2.0,,,58.0,27.0,7.1,11.0,0,6.0,2.0,,1.0,4.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
10382105,away,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,False,17.0,12.0,1.0,1.0,7.0,8.0,12.0,6.0,,,47.0,28.0,5.7,10.0,1,5.0,3.0,,3.0,4.0,2.0,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0
10382105,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,15.0,10.0,,,4.0,5.0,10.0,2.0,,,90.0,24.0,6.3,8.0,1,6.0,,,3.0,3.0,2.0,,1.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0
10382105,away,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,148623,EUR,743472000,F,10,10,False,9.0,8.0,1.0,1.0,2.0,2.0,9.0,2.0,,,58.0,20.0,6.7,6.0,0,6.0,2.0,,4.0,4.0,,,1.0,1.0,,,,,1.0,,,,,,,4.0,3.0,2.0,,,,,,,1.0,,,2.0
10382105,away,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180,108,M,788238,EUR,854236800,D,4,4,True,12.0,5.0,6.0,1.0,3.0,5.0,7.0,1.0,,,45.0,23.0,6.6,8.0,0,2.0,,,2.0,2.0,,,7.0,1.0,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10382105,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,True,10.0,6.0,,,2.0,4.0,6.0,1.0,,,45.0,19.0,6.5,7.0,0,4.0,,,4.0,3.0,1.0,,3.0,2.0,1.0,,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,,,
10382105,away,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,19,19,True,2.0,2.0,,,2.0,2.0,,1.0,,,8.0,3.0,6.6,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,absolute_christostzolis,,,,,
10382105,away,FC Twente,Wout Brama,wout-brama,W. Brama,M,6,176,15,,9895,EUR,524966400,M,6,6,True,12.0,7.0,2.0,1.0,5.0,6.0,7.0,2.0,,,32.0,16.0,6.2,7.0,0,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
10382105,away,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,11.0,7.0,,,3.0,3.0,8.0,2.0,,,24.0,17.0,6.4,6.0,0,4.0,,,2.0,2.0,,,,,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
10382105,away,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382105,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382105,away,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,,,
10382105,away,FC Twente,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382105,away,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382105,away,FC Twente,Casper Staring,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,32,32,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382105,away,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
