match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_wonContest,stat_totalOffside,stat_goals,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
10388235,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,32.0,17.0,22.0,7.0,10.0,11.0,7.0,21.0,1.0,7.0,3.0,4.0,1.0,90.0,41.0,7.1,15.0,0.0,0.0,0.00130961,0,0.4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388235,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,43.0,25.0,14.0,4.0,13.0,16.0,13.0,28.0,1.0,5.0,,,,83.0,50.0,6.7,18.0,0.0,0.0,0.0686876,0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388235,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,,27.0,23.0,6.0,4.0,17.0,19.0,6.0,8.0,8.0,5.0,,,,90.0,39.0,6.6,5.0,0.0499,0.0,0.00283423,2,,,,,2.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10388235,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,35.0,26.0,8.0,2.0,21.0,23.0,5.0,12.0,2.0,6.0,,,,90.0,55.0,7.4,13.0,0.0,0.0,0.0056024,0,,,,3.0,5.0,7.0,16.0,2.0,,1.0,,,1.0,1.0,1.0,10.0,6.0,3.0,1.0,,,,,,,,,,,,,,
10388235,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,17.0,11.0,,,,1.0,12.0,20.0,2.0,2.0,,,,90.0,63.0,6.2,17.0,0.3049,0.0,0.105651,2,,4.0,1.0,8.0,4.0,16.0,7.0,2.0,,1.0,1.0,,3.0,1.0,,,,1.0,3.0,,,2.0,2.0,1.0,,,,,,,,,
10388235,home,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,13,13,False,,33.0,24.0,2.0,1.0,8.0,8.0,16.0,25.0,1.0,4.0,,,,84.0,47.0,7.0,13.0,0.0209,0.0293,0.0438379,1,,,,1.0,2.0,4.0,5.0,1.0,,2.0,,,,,,3.0,1.0,4.0,,,,,,,1.0,,,,,,,,
10388235,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,24.0,18.0,7.0,3.0,8.0,10.0,10.0,16.0,,2.0,,,,90.0,40.0,7.0,11.0,0.0,0.0,0.215486,0,,2.0,,,,3.0,6.0,1.0,,2.0,1.0,,,1.0,,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,
10388235,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,,25.0,19.0,5.0,2.0,10.0,12.0,12.0,20.0,1.0,5.0,,,,83.0,59.0,7.3,13.0,0.0312,0.0216,0.126946,1,,7.0,3.0,6.0,1.0,8.0,5.0,1.0,,,3.0,,1.0,,,3.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,
10388235,home,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,F,14,14,False,,20.0,8.0,2.0,1.0,2.0,6.0,6.0,14.0,,4.0,,,,69.0,34.0,7.0,16.0,0.2326,0.0373,0.0040726,4,,,,2.0,7.0,5.0,8.0,,,1.0,,1.0,2.0,,,1.0,1.0,2.0,,,,,2.0,,1.0,,1.0,,,,,,
10388235,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,False,,20.0,14.0,2.0,1.0,4.0,5.0,10.0,16.0,1.0,6.0,,,,90.0,45.0,7.4,19.0,0.2146,0.7476,0.0167459,1,,1.0,,1.0,2.0,6.0,7.0,,,,,,1.0,,,2.0,2.0,5.0,1.0,,,6.0,,,1.0,2.0,1.0,1.0,1.0,,,,
