match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_goals
12436960,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,42.0,35.0,7.0,1.0,0.0,29.0,32.0,6.0,10.0,2.0,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,52.0,6.7,7.0,0.00149054,0,0.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436960,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,77.0,70.0,1.0,1.0,0.0,26.0,27.0,44.0,52.0,6.0,,,3.0,2.0,3.0,,,,,,90.0,99.0,7.4,12.0,0.0432993,0,,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12436960,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,99.0,93.0,1.0,1.0,0.0,50.0,53.0,43.0,47.0,4.0,,,,6.0,1.0,,,,,,86.0,103.0,6.8,7.0,0.0202237,0,,1.0,1.0,2.0,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12436960,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,78.0,75.0,2.0,1.0,0.0,35.0,35.0,40.0,43.0,3.0,,,2.0,4.0,1.0,,,,,,90.0,86.0,7.0,3.0,0.0895582,2,,,5.0,1.0,6.0,1.0,1.0,,,1.0,,1.0,1.0,0.1374,,,,,,,,,,,,,,,
12436960,home,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,41.0,36.0,3.0,2.0,0.0,11.0,13.0,25.0,28.0,3.0,,,,1.0,,,,,,,56.0,51.0,6.9,6.0,0.0436759,2,,,1.0,3.0,4.0,2.0,,,,1.0,1.0,,1.0,0.0878,2.0,1.0,1.0,0.0278,,,,,,,,,,,
12436960,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,70.0,60.0,2.0,2.0,0.0,8.0,9.0,52.0,67.0,2.0,1.0,,,2.0,2.0,,,,,,90.0,89.0,7.3,20.0,0.223774,3,,6.0,,,4.0,,,,1.0,,4.0,1.0,2.0,0.0808,1.0,,,,True,2.0,,,,,,,,,
12436960,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,84.0,78.0,3.0,2.0,0.0,22.0,23.0,56.0,61.0,7.0,2.0,2.0,1.0,3.0,,,,,,,90.0,94.0,7.8,7.0,0.395665,0,,,1.0,1.0,3.0,,4.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,
12436960,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,28.0,25.0,3.0,2.0,0.0,10.0,10.0,17.0,21.0,2.0,,,1.0,1.0,1.0,,,,,,56.0,37.0,6.9,5.0,0.166262,1,,3.0,,,,1.0,1.0,,1.0,,2.0,,1.0,0.0187,,,,,,,,,,2.0,,,,,
12436960,home,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,F,53,53,False,25.0,22.0,,,0.0,3.0,4.0,21.0,27.0,3.0,6.0,3.0,,2.0,,,,,,,81.0,44.0,6.5,14.0,0.105509,1,,6.0,1.0,,9.0,,,,1.0,1.0,1.0,,1.0,0.0092,1.0,,,,,3.0,,,,2.0,,,,,
12436960,home,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,mikelmerino,592010,EUR,835401600,F,23,23,False,24.0,19.0,,,0.0,6.0,7.0,13.0,17.0,6.0,,,,5.0,,,,,,,90.0,35.0,6.8,7.0,0.0906348,2,,,8.0,4.0,12.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,,0.2898,,,1.0,,,,,,,,1.0,,,,
12436960,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,27.0,23.0,3.0,,0.0,1.0,1.0,23.0,33.0,7.0,1.0,1.0,,1.0,3.0,,,,,,90.0,55.0,7.7,17.0,0.216312,5,,7.0,1.0,2.0,5.0,,1.0,1.0,4.0,1.0,3.0,3.0,1.0,0.3098,1.0,1.0,,0.1102,,2.0,,,,1.0,,,,,
12436960,home,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,myleslewisskelly,1423711,EUR,1159228800,M,49,49,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,,1.0,1.0,,,,,,17.0,8.0,5.4,1.0,0.0153395,0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,Myles Lewis-Skelly,,,,,,,,
12436960,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,17,17,True,18.0,13.0,,,0.0,8.0,9.0,6.0,12.0,4.0,,,,,1.0,,,,,,34.0,25.0,6.8,7.0,0.0309201,2,,3.0,1.0,3.0,1.0,,,,,,,,2.0,0.096,,,,,,,,,,1.0,,,,,
12436960,home,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,30,30,True,10.0,7.0,,,0.0,,,8.0,12.0,,,,,,,,,,,,9.0,15.0,6.6,6.0,0.115253,1,,2.0,,,2.0,,,,,1.0,1.0,,1.0,0.1362,,,,,,1.0,,,,1.0,,,,,
12436960,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,True,14.0,13.0,,,0.0,2.0,2.0,11.0,12.0,,,,,,,,,,,,14.0,15.0,6.8,1.0,0.00994477,1,,,,,,,,,,,,1.0,,0.0555,,,,,,,,,,,,,,,
12436960,home,Arsenal,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
