match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_shotOffTarget,stat_wasFouled,stat_shotValueNormalized,stat_dispossessed,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,captain,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyWon
15197279,home,Derby County,Lars-Jørgen Salvesen,lars-jorgen-salvesen,L. Salvesen,F,15,186,197,M,591876,EUR,826588800,F,15,15,False,11.0,9.0,,,0.0,4.0,4.0,5.0,7.0,12.0,,,4.0,,,,,,73.0,22.0,6.2,6.0,24.859045369333,2.0,5.88,8.19,,1,0.06,0.05,0.17,,,,7.0,2.0,4.0,,,2.0,1.0,1.0,1.0,3.0,,,,,,,1.0,1.0,-0.2,1.0,,,,,,,,,,,,,,
15197279,home,Derby County,Ebou Adams,ebou-adams,E. Adams,M,38,181,546,M,557614,EUR,821664000,M,32,32,True,17.0,14.0,3.0,3.0,0.0,8.0,9.0,6.0,8.0,4.0,1.0,,2.0,,,,,,45.0,22.0,6.4,5.0,29.793084162307,4.0,-11.025,5.985,,0,-0.02,-0.31,-0.15,,,,,2.0,3.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,home,Derby County,David Ozoh,david-ozoh,D. Ozoh,M,18,183,315,M,1212155,EUR,1115337600,M,18,18,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,1.0,2.0,,1.0,,,,,,27.0,12.0,6.5,,38.903645774652,3.0,31.5,28.035,,0,0.01,0.03,-0.08,,,,,,2.0,,,,,2.0,1.0,,28.896664876764,1.0,,,,,,,,,,,,,,,,,,,,,,
15197279,home,Derby County,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180,881,M,878705,EUR,954547200,F,10,10,True,6.0,4.0,1.0,,0.0,1.0,2.0,3.0,4.0,,1.0,,,,,,,,27.0,12.0,6.9,2.0,4.2350839424975,1.0,4.2,4.2,,0,0.0,0.02,0.28,,,,,,2.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
15197279,home,Derby County,Owen Eames,owen-eames,O. Eames,M,37,177,23,M,1899676,EUR,1162339200,M,37,37,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,1.0,2.0,,,,,,,,17.0,9.0,6.6,2.0,12.00613189918,2.0,10.5,7.455,,0,-0.03,0.08,-0.09,,,,,,3.0,1.0,1.0,,,,,1.0,,,,,Owen Eames,,,2.0,,,,,,1.0,,,,,,,,,,
15197279,home,Derby County,Patrick Agyemang,agyemang-patrick,P. Agyemang,F,7,193,1380,M,1470298,EUR,973555200,F,7,7,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,2.0,,,,,,,,,17.0,5.0,6.6,1.0,,,,,,0,0.05,,0.0,,,,2.0,1.0,2.0,,,,,,,1.0,,,,,Patrick Agyemang,,,1.0,,,,,,,,,,,,,,,,
15197279,home,Derby County,Richard O'Donnell,richard-odonnell,R. O'Donnell,G,12,188,33,M,23562,EUR,590025600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,home,Derby County,Curtis Nelson,curtis-nelson,C. Nelson,D,25,183,42,M,115434,EUR,737942400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,home,Derby County,Callum Elder,callum-elder,C. Elder,D,20,180,121,M,786274,EUR,791164800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,home,Derby County,Andreas Weimann,andreas-weimann,A. Weimann,M,26,179,259,M,87185,EUR,681350400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,away,Leeds United,Karl Darlow,karl-darlow,K. Darlow,G,26,185,578,M,123689,EUR,655344000,G,26,26,False,28.0,22.0,10.0,4.0,0.0,20.0,21.0,2.0,7.0,,15.0,,,1.0,1.0,,,1.0,90.0,41.0,7.2,6.0,43.802374140642,8.0,12.495,5.67,0.0977,0,0.11,0.0,0.15,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,
15197279,away,Leeds United,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,23,23,False,13.0,9.0,,,0.0,3.0,4.0,6.0,9.0,2.0,1.0,,,,,,,,45.0,25.0,6.6,8.0,12.504913813118,2.0,11.97,8.19,,1,-0.14,0.01,-0.05,,2.0,,2.0,4.0,6.0,,,2.0,,2.0,1.0,,,,1.0,1.0,,,1.0,,-0.32,,,,,,,,,,,,,,,
15197279,away,Leeds United,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2516,M,886930,EUR,918172800,D,15,15,False,59.0,52.0,5.0,2.0,1.0,31.0,33.0,21.0,26.0,2.0,3.0,,1.0,,,,,,90.0,68.0,7.3,8.0,361.7571838985,27.0,243.6,44.205,,0,0.25,0.26,-0.11,,,,,5.0,8.0,,,1.0,2.0,1.0,1.0,,81.376881279823,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,
15197279,away,Leeds United,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182,2573,M,847097,EUR,968889600,D,4,4,False,85.0,82.0,9.0,7.0,0.0,56.0,58.0,26.0,27.0,2.0,7.0,,,,,,,,90.0,93.0,7.4,3.0,158.82057665481,19.0,43.995,19.845,,0,0.32,0.07,-0.14,,,,1.0,4.0,5.0,,,,3.0,1.0,1.0,,23.867375745984,1.0,1.0,,,,,,,,,,,1.0,True,,,,,,,,,
15197279,away,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170,3599,M,998951,EUR,1067990400,M,29,29,False,46.0,41.0,1.0,1.0,0.0,15.0,16.0,26.0,30.0,6.0,6.0,,1.0,,,,,,86.0,63.0,7.9,11.0,190.26746014169,22.0,83.16,12.705,,2,0.13,0.35,-0.1,,3.0,,2.0,1.0,5.0,1.0,,,,1.0,,1.0,39.898031858729,2.0,3.0,,,,,3.0,0.52,1.0,,2.0,1.0,1.0,,,,,,,,,,
15197279,away,Leeds United,Ao Tanaka,ao-tanaka,A. Tanaka,M,22,180,4911,M,871886,EUR,905385600,M,22,22,False,79.0,71.0,6.0,4.0,0.0,36.0,40.0,35.0,39.0,5.0,9.0,,3.0,,,,,,90.0,94.0,7.3,13.0,197.21302492416,24.0,40.215,37.59,,2,0.16,-0.16,-0.11,,2.0,,,,5.0,,,,,3.0,1.0,2.0,41.283467926035,1.0,3.0,,,,1.0,2.0,0.31,1.0,,1.0,1.0,1.0,,,,,,,,,,
15197279,away,Leeds United,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2656,M,911679,EUR,957571200,M,44,44,False,37.0,31.0,1.0,1.0,0.0,11.0,15.0,20.0,22.0,,,,,,,,,,73.0,43.0,6.7,6.0,46.035603760084,7.0,20.16,15.96,,1,0.05,0.06,-0.06,,,,,1.0,2.0,,,1.0,,,,,16.190120444271,1.0,1.0,,,,,1.0,-0.07,,,1.0,,,,,,,,,,,,
15197279,away,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1167,M,829570,EUR,848448000,M,20,20,False,50.0,42.0,6.0,4.0,0.0,17.0,19.0,25.0,31.0,2.0,,,1.0,,,,,,90.0,78.0,7.0,20.0,191.72260281613,16.0,131.985,31.185,,1,0.32,0.3,-0.08,,12.0,2.0,,1.0,1.0,,,2.0,1.0,,,2.0,92.736804350991,3.0,2.0,,,,,,-0.06,,,,,1.0,,1.0,,,,1.0,,,,
15197279,away,Leeds United,Joël Piroe,joel-piroe,J. Piroe,F,10,181,2103,M,850823,EUR,933552000,F,10,10,False,27.0,21.0,1.0,,0.0,9.0,11.0,12.0,16.0,5.0,5.0,,,,,,,,89.0,47.0,6.0,13.0,83.057524802532,9.0,29.715,13.335,,7,0.22,0.26,-0.01,,,,2.0,,4.0,2.0,1.0,,,2.0,1.0,3.0,17.471152480589,1.0,,,,,1.0,1.0,-1.0,2.0,,4.0,,,,2.0,,,,1.0,1.0,1.0,1.0,
15197279,away,Leeds United,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2638,M,803185,EUR,913593600,F,14,14,False,15.0,13.0,,,1.0,2.0,3.0,11.0,12.0,9.0,1.0,,1.0,,,,,,90.0,37.0,6.8,12.0,103.60376064257,8.0,79.905,24.78,,3,-0.49,0.12,0.16,,2.0,,5.0,2.0,7.0,4.0,1.0,1.0,,,,4.0,79.874956652026,5.0,1.0,,,,1.0,4.0,-0.57,,,1.0,,,,1.0,,,1.0,,,,,1.0
15197279,away,Leeds United,Noah Okafor,noah-okafor,N. Okafor,F,19,185,6208,M,865523,EUR,959126400,F,19,19,False,26.0,23.0,4.0,3.0,0.0,7.0,9.0,16.0,17.0,8.0,,,,,,,,,89.0,45.0,6.5,13.0,129.37377081551,12.0,106.155,24.15,,4,0.18,0.19,-0.04,,4.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,,,,1.0,82.413544762906,4.0,4.0,,,,2.0,,-0.42,,noah.arinze,1.0,,1.0,,1.0,,,,1.0,,,,
15197279,away,Leeds United,James Justin,james-justin,J. Justin,D,24,183,1172,M,827681,EUR,888192000,D,24,24,True,29.0,21.0,3.0,1.0,0.0,9.0,11.0,12.0,18.0,2.0,,,1.0,,,,,,45.0,42.0,7.7,9.0,72.162400752919,6.0,9.87,20.58,,1,-0.26,0.16,-0.08,,1.0,,,1.0,3.0,1.0,1.0,,1.0,,,,36.949255211585,2.0,,,,,,1.0,0.51,,,1.0,1.0,1.0,,,,,,,,,,
15197279,away,Leeds United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1663,M,866191,EUR,878169600,M,8,8,True,14.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,11.0,1.0,1.0,,,,,,,,17.0,20.0,6.7,3.0,31.30303119395,4.0,-6.3,2.835,,0,-0.03,0.02,0.15,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
15197279,away,Leeds United,Sam Byram,sam-byram,S. Byram,D,25,183,294,M,254713,EUR,748137600,D,25,25,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,8.0,5.0,6.7,,,,,,,0,0.01,,0.14,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,away,Leeds United,Anton Stach,anton-stach,A. Stach,M,18,192,1471,M,889861,EUR,911088000,M,18,18,True,,,,,0.0,,,,,3.0,,,,,,,,,1.0,5.0,,1.0,14.960368478082,1.0,0.105,0.105,,0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,14.960368478082,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
15197279,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2605,M,973431,EUR,972172800,M,11,11,True,,,,,0.0,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,away,Leeds United,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1358,M,836675,EUR,934329600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197279,away,Leeds United,Sam Chambers,sam-chambers,S. Chambers,M,42,176,187,M,1584929,EUR,1187395200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sam Chambers,,,,,,,,,,,,,,,,,,,
15197279,away,Leeds United,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5843,M,372344,EUR,858470400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,CalvertLewin14,,,,,,,,,,,,,
