match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12504368,home,Parma,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,22,22,False,18.0,17.0,4.0,0.0,4.0,4.0,15.0,3.0,2.0,,,,90.0,33.0,7.0,4.0,0.0832201,1,,,3.0,14.0,1.0,1.0,2.0,6.0,8.0,,,1.0,1.0,5.0,3.0,2.0,1.0,,0.2528,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,
12504368,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,True,18.0,15.0,,0.0,9.0,11.0,7.0,2.0,,,,,35.0,23.0,6.5,3.0,0.00123086,0,,,,6.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Anas Haj Mohamed,,,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,10.0,9.0,1.0,0.0,3.0,3.0,7.0,,2.0,,,,35.0,15.0,6.5,3.0,0.0184422,0,,,,6.0,,2.0,1.0,5.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
12504368,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,True,6.0,4.0,,0.0,1.0,1.0,5.0,,,,,,35.0,13.0,8.3,2.0,0.00407496,4,,,,3.0,,1.0,1.0,2.0,3.0,,,,,2.0,2.0,,,2.0,0.602,1.4928,,,,1.0,1.0,,,,,,,2.0,,,,
12504368,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,True,10.0,10.0,4.0,1.0,1.0,1.0,13.0,1.0,3.0,,,,22.0,19.0,7.5,3.0,0.10992,0,,,4.0,10.0,4.0,1.0,,2.0,4.0,1.0,,1.0,,1.0,,2.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,
12504368,home,Parma,Dennis Man,,,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,98,98,True,9.0,6.0,2.0,0.0,3.0,4.0,6.0,,,,,,14.0,13.0,6.7,5.0,0.0954168,1,,,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,0.0304,,,1.0,,1.0,,,,,,,,,dennisman,,,
12504368,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Richard Marcone,,,richard-marcone,R. Marcone,G,16,184,28,M,173355,EUR,727574400,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Nicolas Trabucchi,Nicolas Trabucchi,,nicolas-trabucchi,N. Trabucchi,D,63,185,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180,1012,M,1004790,EUR,1030924800,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Elia Plicco,Elia,Plicco,elia-plicco,E. Plicco,M,65,168,82,M,1587207,EUR,1170288000,M,65,65,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Antoine Hainaut,Antoine Hainaut,,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,home,Parma,Drissa Camara,,,drissa-camara,D. Camara,M,3,179,550,M,958167,EUR,1013990400,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Vanja Milinković-Savić,,,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,38.0,21.0,21.0,0.0,18.0,20.0,18.0,2.0,9.0,1.0,,,90.0,48.0,6.5,17.0,0.00266855,0,0.3005,,4.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0
12504368,away,Torino,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,25.0,22.0,,0.0,16.0,18.0,9.0,4.0,1.0,,,,90.0,44.0,6.5,8.0,0.0148461,0,,,,6.0,2.0,1.0,1.0,5.0,4.0,,,2.0,2.0,,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
12504368,away,Torino,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,44.0,35.0,10.0,1.0,24.0,25.0,19.0,5.0,2.0,,,,90.0,54.0,7.1,9.0,0.00402221,0,,,4.0,11.0,,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,
12504368,away,Torino,Saúl Coco,,,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,38.0,33.0,4.0,0.0,25.0,29.0,9.0,9.0,2.0,,,,90.0,54.0,6.9,6.0,0.0024887,0,,,2.0,8.0,,,2.0,1.0,6.0,,,3.0,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
12504368,away,Torino,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,False,27.0,22.0,5.0,0.0,12.0,13.0,20.0,7.0,1.0,,,,90.0,52.0,6.5,11.0,0.00917053,2,,,1.0,12.0,6.0,1.0,1.0,5.0,1.0,,,,,,3.0,,,,0.2255,,2.0,1.0,,,2.0,1.0,2.0,,,,,,,,,
12504368,away,Torino,Samuele Ricci,,,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,40.0,34.0,3.0,0.0,20.0,22.0,18.0,3.0,3.0,,,,89.0,55.0,6.6,10.0,0.00368259,0,,True,2.0,14.0,,,2.0,3.0,8.0,,,2.0,1.0,4.0,1.0,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,
12504368,away,Torino,Cesare Casadei,,,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,False,29.0,27.0,1.0,1.0,17.0,17.0,12.0,2.0,,,,,69.0,38.0,7.1,3.0,0.0141985,0,,,1.0,10.0,,3.0,1.0,4.0,5.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,cesarecasadei,,,
12504368,away,Torino,Valentino Lazaro,,,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,20.0,15.0,,0.0,8.0,10.0,16.0,1.0,5.0,,,,84.0,35.0,6.7,11.0,0.03656,0,,,,9.0,6.0,2.0,,3.0,3.0,,,,,2.0,1.0,2.0,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,
12504368,away,Torino,Nikola Vlašić,,,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,23.0,20.0,,0.0,6.0,7.0,16.0,,3.0,,,,90.0,33.0,6.2,10.0,0.0391068,0,,,,14.0,,2.0,2.0,7.0,4.0,,,,,1.0,,,2.0,,,,,2.0,1.0,,,4.0,,2.0,,,,,niksivlasic_,,,
12504368,away,Torino,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,11,11,False,16.0,14.0,,0.0,7.0,9.0,7.0,,3.0,,,,69.0,25.0,6.9,7.0,0.00538201,2,,,,7.0,,,,5.0,1.0,,,,,1.0,1.0,,,1.0,0.0591,0.2032,,3.0,,1.0,,1.0,,1.0,,,,1.0,,,,
12504368,away,Torino,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,20.0,16.0,1.0,0.0,9.0,9.0,11.0,3.0,,,,,90.0,38.0,7.6,9.0,0.0134142,2,,,1.0,7.0,,2.0,3.0,4.0,7.0,,1.0,,,3.0,2.0,,,1.0,0.2774,0.4846,,1.0,1.0,1.0,,4.0,,1.0,,,,1.0,,,,
12504368,away,Torino,Gvidas Gineitis,,,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,3.0,3.0,,0.0,1.0,1.0,3.0,,,,,,21.0,8.0,6.3,2.0,0.00089683,0,,,,2.0,1.0,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,
12504368,away,Torino,Yann Karamoh,,,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,4.0,4.0,,0.0,2.0,2.0,2.0,1.0,1.0,,,,21.0,10.0,6.3,3.0,0.00285974,0,,,,2.0,,1.0,,4.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,
12504368,away,Torino,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,True,1.0,,,0.0,,,1.0,,1.0,,,,12.0,5.0,6.7,2.0,,0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12504368,away,Torino,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,True,2.0,2.0,,0.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,0.00061118,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Antonio Donnarumma,,,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Alberto Paleari,,,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Adam Masina,,,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Ali Dembélé,,,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Adrien Tameze,,,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504368,away,Torino,Borna Sosa,,,borna-sosa,B. Sosa,M,24,187,3741,M,357584,EUR,885340800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BornaSosa,,,
12504368,away,Torino,Tommaso Gabellini,,,tommaso-gabellini,T. Gabellini,F,84,180,114,M,1526925,EUR,1161388800,F,86,86,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
