match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,captain,stat_wasFouled,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_errorLeadToAGoal
10382080,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,34.0,17.0,25.0,8.0,11.0,12.0,6.0,22.0,1.0,1.0,2.0,15.0,3.0,4.0,5.0,1.0,90.0,48.0,7.3,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,False,29.0,26.0,4.0,3.0,12.0,13.0,15.0,17.0,,3.0,,10.0,,,,,90.0,52.0,7.1,10.0,0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180,108,M,788238,EUR,854236800,D,4,4,False,35.0,23.0,11.0,3.0,15.0,20.0,8.0,15.0,4.0,6.0,1.0,4.0,,,,,71.0,44.0,7.4,12.0,1,,,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10382080,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,45.0,34.0,9.0,2.0,24.0,25.0,10.0,20.0,2.0,7.0,3.0,10.0,,,,,90.0,59.0,7.4,12.0,0,,,,4.0,1.0,,,,,1.0,4.0,4.0,,,,,2.0,,,4.0,True,1.0,1.0,,,,,,,,
10382080,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,27.0,17.0,5.0,1.0,6.0,10.0,11.0,19.0,,7.0,2.0,6.0,,,,,90.0,46.0,6.5,12.0,0,,2.0,,7.0,3.0,,,,,2.0,5.0,,,,,,2.0,,,,,2.0,2.0,,,,,,,,
10382080,home,FC Twente,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,8,8,False,32.0,25.0,5.0,3.0,15.0,16.0,10.0,16.0,4.0,8.0,4.0,5.0,,,,,90.0,46.0,7.0,8.0,1,,,,8.0,3.0,,,,,1.0,4.0,4.0,1.0,1.0,,,3.0,,,,,,2.0,rramizz_,1.0,,,,,,
10382080,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,24.0,18.0,,,8.0,9.0,10.0,15.0,1.0,5.0,,7.0,,,,,71.0,33.0,6.8,8.0,0,,,,2.0,1.0,,4.0,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,32.0,26.0,6.0,3.0,17.0,18.0,9.0,15.0,2.0,7.0,2.0,7.0,,,,,90.0,44.0,7.0,8.0,2,,1.0,,3.0,1.0,,,,,1.0,5.0,3.0,1.0,,,,,,,,,,2.0,,2.0,1.0,1.0,,,,
10382080,home,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,False,28.0,16.0,2.0,1.0,6.0,7.0,10.0,23.0,,3.0,1.0,9.0,,,,,89.0,52.0,8.2,19.0,4,1.0,2.0,,6.0,1.0,,5.0,1.0,2.0,1.0,2.0,,1.0,2.0,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,
10382080,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,False,21.0,13.0,,,3.0,3.0,10.0,18.0,5.0,12.0,1.0,2.0,,,,,71.0,38.0,7.8,12.0,1,,,,6.0,1.0,2.0,,,,,5.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,
10382080,home,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,148623,EUR,743472000,F,10,10,False,22.0,16.0,,,11.0,13.0,5.0,10.0,,2.0,,2.0,,,,,89.0,40.0,6.2,17.0,1,,1.0,,11.0,2.0,4.0,2.0,,,1.0,1.0,,4.0,,,,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,
10382080,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,True,3.0,2.0,1.0,,2.0,3.0,,,,1.0,2.0,1.0,,,,,19.0,9.0,6.1,2.0,0,,,,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,meeshilgerss,,,,,,,
10382080,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,7.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,,2.0,,,,,19.0,10.0,6.3,6.0,1,,,,3.0,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10382080,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,7.0,5.0,,,2.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,,,,,19.0,11.0,6.9,2.0,0,,,,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,
10382080,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,3.0,,2.0,,,,,1.0,10.0,,3.0,0,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
10382080,home,FC Twente,Wout Brama,wout-brama,W. Brama,M,6,176,15,,9895,EUR,524966400,M,6,6,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,4.0,,1.0,0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
10382080,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,home,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,128383,EUR,706320000,G,12,12,False,56.0,34.0,32.0,12.0,26.0,33.0,8.0,23.0,1.0,1.0,,20.0,1.0,1.0,3.0,,90.0,68.0,6.1,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,gerorulli,,,,,,,
10382080,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,15,15,False,40.0,35.0,5.0,3.0,18.0,22.0,17.0,18.0,,5.0,1.0,10.0,,,,,90.0,60.0,6.2,9.0,0,,,,7.0,2.0,3.0,1.0,1.0,,4.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,
10382080,away,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21701,M,958959,EUR,992736000,D,2,2,False,56.0,45.0,3.0,,33.0,37.0,12.0,19.0,,3.0,2.0,3.0,,,,,86.0,67.0,6.5,13.0,1,,,,2.0,,1.0,,,,2.0,3.0,3.0,1.0,2.0,,,1.0,,,,,,,jurrientimber,1.0,,,,1.0,,
10382080,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,57,57,False,56.0,44.0,6.0,2.0,34.0,40.0,10.0,16.0,3.0,5.0,3.0,13.0,,,,,90.0,73.0,5.7,16.0,0,,,,7.0,2.0,1.0,1.0,1.0,,,1.0,,3.0,,,,3.0,,,,,,1.0,,,,,,1.0,,
10382080,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,False,28.0,21.0,5.0,1.0,9.0,13.0,12.0,15.0,,5.0,,5.0,,,,,72.0,48.0,6.7,9.0,1,,,,2.0,,,1.0,1.0,,3.0,3.0,3.0,2.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,
10382080,away,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10882,M,847151,EUR,877651200,M,4,4,False,43.0,36.0,3.0,2.0,23.0,27.0,14.0,17.0,3.0,9.0,2.0,10.0,,,,,90.0,67.0,6.7,15.0,1,,1.0,1.0,9.0,,2.0,7.0,3.0,2.0,,2.0,,2.0,3.0,,,3.0,,,,,1.0,,EdsonAlvarez19,1.0,,,,,,1.0
10382080,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,33.0,27.0,3.0,2.0,14.0,18.0,13.0,15.0,,4.0,,6.0,,,,,72.0,51.0,5.8,14.0,3,,,,13.0,3.0,7.0,,,,,3.0,2.0,1.0,2.0,,,3.0,,,,,1.0,,,1.0,,,,,2.0,
10382080,away,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89569,M,905163,EUR,965174400,M,20,20,False,25.0,23.0,2.0,2.0,9.0,10.0,14.0,16.0,,15.0,,7.0,,,,,90.0,53.0,6.9,11.0,2,,1.0,,8.0,1.0,3.0,14.0,11.0,,,1.0,1.0,2.0,2.0,,,1.0,,,,,3.0,,Kudus,,,,,,2.0,
10382080,away,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,M,7,7,False,24.0,20.0,1.0,,6.0,6.0,14.0,19.0,,4.0,,2.0,,,,,90.0,38.0,6.8,7.0,3,,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,2.0,,,,2.0,1.0,StevenBergwijn,,,,,,1.0,
10382080,away,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,38560,EUR,595987200,M,10,10,False,23.0,18.0,1.0,1.0,5.0,6.0,16.0,24.0,,2.0,,4.0,,,,,90.0,42.0,7.8,13.0,1,,7.0,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,4.0,,,1.0,1.0,1.0,,True,,1.0,dusantadic,,,,,,,
10382080,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,5.0,3.0,,,,,3.0,5.0,1.0,3.0,,1.0,,,,,45.0,12.0,6.9,4.0,3,1.0,,,4.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,1.0,,brianbrobbeyy,2.0,1.0,,,,1.0,
10382080,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,6,6,True,14.0,12.0,1.0,,8.0,9.0,4.0,5.0,,2.0,1.0,4.0,,,,,45.0,20.0,6.2,4.0,1,,,,4.0,,2.0,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,,,
10382080,away,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5041,M,962364,EUR,968544000,F,18,18,True,7.0,2.0,,,1.0,1.0,1.0,6.0,3.0,3.0,,,,,,,18.0,13.0,6.1,8.0,2,,,,4.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,
10382080,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,True,7.0,5.0,1.0,1.0,1.0,2.0,5.0,8.0,,1.0,,,,,,,18.0,16.0,6.4,6.0,1,,3.0,1.0,4.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,2.0,,,1.0,1.0,,,,
10382080,away,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,861972,EUR,946598400,D,3,3,True,9.0,7.0,2.0,1.0,4.0,4.0,3.0,5.0,2.0,3.0,,1.0,,,,,12.0,13.0,6.9,2.0,0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1456,M,832868,EUR,881712000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Silvano Vos,silvano-vos,S. Vos,M,55,190,846,M,1142565,EUR,1110931200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382080,away,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mika Godts,,,,,,,,,,,,,,,,
