match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,player_lastName,captain,stat_accurateCross,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12625018,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,20.0,16.0,5.0,1.0,0.0,16.0,17.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,90.0,29.0,7.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625018,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,21,21,False,36.0,31.0,1.0,1.0,0.0,25.0,27.0,10.0,1.0,7.0,,,,,84.0,53.0,7.4,7.0,0,Fahad Al Abdulrazzaq,6.0,1.0,1.0,3.0,8.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12625018,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,62.0,51.0,15.0,8.0,0.0,34.0,38.0,24.0,1.0,5.0,,,,,90.0,74.0,7.6,12.0,1,,17.0,,2.0,2.0,9.0,,,3.0,2.0,3.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12625018,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,46.0,40.0,8.0,5.0,0.0,31.0,34.0,12.0,3.0,4.0,,,,,90.0,53.0,7.0,7.0,0,,9.0,,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12625018,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,8,8,False,41.0,31.0,4.0,2.0,1.0,13.0,19.0,23.0,2.0,10.0,,,,,90.0,66.0,7.9,17.0,0,,18.0,1.0,,8.0,11.0,5.0,3.0,7.0,5.0,1.0,2.0,1.0,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,
12625018,home,Al-Taawoun,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,False,31.0,28.0,2.0,1.0,0.0,16.0,17.0,14.0,,3.0,,,,,90.0,39.0,6.7,5.0,0,,12.0,,,3.0,4.0,1.0,,3.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12625018,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,78.0,70.0,10.0,7.0,0.0,43.0,45.0,34.0,2.0,13.0,,,,,90.0,97.0,7.6,10.0,0,,27.0,1.0,,7.0,10.0,2.0,2.0,6.0,3.0,1.0,4.0,1.0,1.0,,1.0,,,2.0,1.0,,True,,,,,,,,,
12625018,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,False,17.0,12.0,1.0,,1.0,2.0,5.0,15.0,1.0,3.0,,,,,89.0,36.0,7.2,13.0,1,,12.0,3.0,1.0,5.0,2.0,3.0,,2.0,2.0,,1.0,1.0,,1.0,,2.0,4.0,,,,,2.0,1.0,,,,,,,
12625018,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,False,14.0,11.0,3.0,1.0,0.0,4.0,5.0,9.0,,1.0,,,,,45.0,21.0,6.9,5.0,1,Ahmed Bahusayn,7.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,,1.0,,,,,,
12625018,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,M,99,99,False,19.0,14.0,2.0,1.0,0.0,2.0,3.0,18.0,,,,,,,57.0,28.0,7.4,8.0,2,,13.0,2.0,,3.0,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,2.0,1.0,,,,
12625018,home,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,11,11,False,21.0,17.0,1.0,1.0,0.0,10.0,11.0,10.0,1.0,3.0,,,,,84.0,33.0,6.9,10.0,3,,7.0,,,4.0,1.0,,,,,,,,1.0,1.0,,,2.0,1.0,3.0,,,,,,2.0,1.0,1.0,,,
12625018,home,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178.0,311,M,973568,EUR,1048204800,D,16,16,True,14.0,11.0,3.0,2.0,0.0,8.0,10.0,5.0,1.0,,,,,,45.0,29.0,6.7,5.0,0,,3.0,1.0,,1.0,3.0,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
