match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10382226,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185.0,507,M,826944,EUR,873072000,F,19,19,False,18.0,13.0,,,5.0,6.0,8.0,12.0,,,,,,90.0,32.0,6.8,13.0,1,,,7.0,8.0,,1.0,,,1.0,,5.0,4.0,1.0,,3.0,3.0,,,2.0,1.0,,,,,,,,,,
10382226,home,NEC Nijmegen,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170.0,76,M,825278,EUR,838080000,M,6,6,True,6.0,5.0,,,3.0,3.0,2.0,4.0,2.0,2.0,,,,19.0,19.0,6.8,6.0,2,1.0,,2.0,2.0,,1.0,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,
10382226,home,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174.0,794,M,896117,EUR,919900800,F,11,11,True,9.0,9.0,,,1.0,1.0,9.0,9.0,,,,,,19.0,18.0,6.4,3.0,0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
10382226,home,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192.0,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,c.verdonk,,,
10382226,home,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174.0,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187.0,235,M,932856,EUR,1010620800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181.0,203,M,846039,EUR,893462400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,home,NEC Nijmegen,Anthony Musaba,,,anthony-musaba,A. Musaba,F,20,182.0,2509,M,979473,EUR,976060800,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,,196.0,25,M,40935,EUR,543628800,G,12,12,False,33.0,19.0,17.0,3.0,17.0,20.0,2.0,13.0,5.0,7.0,1.0,4.0,6.0,90.0,50.0,8.7,15.0,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0
10382226,away,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177.0,10,M,163571,EUR,702604800,D,5,5,False,36.0,31.0,6.0,4.0,21.0,24.0,10.0,13.0,7.0,5.0,,,,90.0,61.0,7.5,7.0,0,1.0,,2.0,7.0,1.0,1.0,,,4.0,3.0,,2.0,,,1.0,,1.0,2.0,,,,,,,,,,,,
10382226,away,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,3,188.0,40,M,860162,EUR,893462400,D,15,15,False,10.0,9.0,2.0,2.0,7.0,8.0,2.0,2.0,2.0,2.0,,,,22.0,12.0,6.6,1.0,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Floris Smand,Floris Smand,,floris-smand,F. Smand,D,3,185.0,51,M,1394011,EUR,1043020800,D,33,33,False,54.0,49.0,6.0,4.0,44.0,47.0,5.0,7.0,5.0,4.0,,,,90.0,64.0,7.2,6.0,0,,,4.0,2.0,,,,,2.0,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,
10382226,away,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,24,183.0,149,M,967178,EUR,931824000,D,16,16,False,32.0,25.0,6.0,3.0,15.0,17.0,11.0,17.0,1.0,6.0,,,,90.0,49.0,7.3,9.0,0,2.0,1.0,1.0,6.0,,2.0,2.0,,1.0,,,3.0,1.0,2.0,,,,,,,,True,,,,,,,,
10382226,away,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,14,181.0,83,M,915171,EUR,853286400,M,14,14,False,10.0,7.0,1.0,,5.0,6.0,2.0,5.0,,1.0,,,,59.0,21.0,6.9,6.0,2,1.0,,4.0,4.0,1.0,,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10382226,away,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,6,183.0,32,M,192290,EUR,735350400,M,10,10,False,46.0,38.0,7.0,3.0,19.0,20.0,19.0,26.0,4.0,10.0,,,,90.0,66.0,7.2,12.0,1,,,5.0,7.0,4.0,1.0,1.0,1.0,5.0,2.0,4.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,
10382226,away,SC Cambuur,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,8,175.0,86,M,876257,EUR,961718400,M,21,21,False,29.0,25.0,5.0,4.0,7.0,8.0,18.0,22.0,,6.0,,,,90.0,37.0,7.2,7.0,0,1.0,,3.0,5.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,
10382226,away,SC Cambuur,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184.0,93,M,807145,EUR,844041600,F,11,11,False,8.0,8.0,1.0,1.0,3.0,3.0,5.0,7.0,,2.0,,,,59.0,17.0,6.5,4.0,0,2.0,,9.0,1.0,6.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,
10382226,away,SC Cambuur,Björn Johnsen,,,bjorn-johnsen,B. Johnsen,F,28,195.0,238,M,258739,EUR,689385600,F,9,9,False,10.0,6.0,,,1.0,4.0,5.0,6.0,8.0,2.0,,,,77.0,31.0,6.5,9.0,2,,,9.0,3.0,,,,2.0,,,4.0,2.0,2.0,1.0,1.0,7.0,,1.0,1.0,,,,,1.0,1.0,,,,,
10382226,away,SC Cambuur,Navarone Foor,,,navarone-foor,N. Foor,M,25,170.0,71,M,156562,EUR,697161600,F,19,19,False,15.0,8.0,,,2.0,3.0,7.0,20.0,1.0,2.0,,,,77.0,44.0,7.1,20.0,3,8.0,1.0,8.0,5.0,2.0,7.0,3.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,
10382226,away,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,21,185.0,33,M,795134,EUR,854150400,D,4,4,True,35.0,28.0,8.0,3.0,18.0,20.0,10.0,15.0,4.0,5.0,,,,68.0,45.0,6.9,7.0,0,,,5.0,3.0,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,
10382226,away,SC Cambuur,Vincent Pichel,,,pichel-vincent,V. Pichel,M,,,4,M,1445599,EUR,1005523200,M,38,38,True,9.0,5.0,2.0,,1.0,2.0,4.0,7.0,,1.0,,,,31.0,11.0,6.5,4.0,1,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Mimoun Mahi,Mimoun,Mahi,mimoun-mahi,M. Mahi,F,,181.0,195,M,252253,EUR,763516800,F,25,25,True,12.0,8.0,2.0,1.0,5.0,7.0,5.0,7.0,,4.0,,,,31.0,27.0,6.9,7.0,1,2.0,2.0,5.0,4.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10382226,away,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,28,198.0,415,M,883327,EUR,891561600,F,28,28,True,1.0,,,,,,,1.0,,,,,,13.0,2.0,6.5,1.0,1,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
10382226,away,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,7,176.0,183,M,1023004,EUR,983491200,F,30,30,True,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,13.0,11.0,6.7,3.0,2,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
10382226,away,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191.0,817,M,930666,EUR,939513600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,,192.0,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,18,180.0,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Sai Van Wermeskerken,,,wermeskerken-sai-van,S. V. Wermeskerken,D,,178.0,82,M,795221,EUR,772761600,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180.0,21,M,73801,EUR,618624000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181.0,102,M,893748,EUR,887760000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382226,away,SC Cambuur,Ben Rienstra,,,ben-rienstra,B. Rienstra,M,,182.0,17,,123879,EUR,644544000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
