match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_aerialWon,stat_challengeLost,stat_fouls,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_goalAssist,stat_clearanceOffLine,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
10407011,home,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,F,22,22,False,23.0,19.0,,,6.0,8.0,15.0,,1.0,,,,90.0,36.0,6.4,9.0,2,,,,13.0,,,2.0,6.0,2.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,3.0,1.0,1.0,,,,1.0,,,1.0,,,,,
10407011,home,KV Mechelen,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,True,22.0,16.0,2.0,1.0,7.0,9.0,13.0,,2.0,,,,26.0,28.0,6.8,6.0,0,,,,9.0,,,1.0,1.0,4.0,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10407011,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,True,10.0,10.0,,,1.0,1.0,9.0,,,,,,25.0,16.0,6.0,3.0,2,Yonas,Malede,,9.0,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,2.0,,2.0,,1.0,,,,1.0,,,2.0,1.0,1.0,,,
10407011,home,KV Mechelen,Frederic Soelle Soelle,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,28,28,True,1.0,,,,,1.0,,,1.0,,,,8.0,3.0,6.2,3.0,0,Frederic Soelle Soelle,,,,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
10407011,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,,,,,,,,,,,,,,,,,0,Ngal'ayel Mukau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,home,KV Mechelen,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1537,M,849114,EUR,942710400,G,1,1,False,32.0,7.0,32.0,7.0,,,32.0,1.0,13.0,1.0,5.0,8.0,90.0,43.0,8.5,25.0,0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10407011,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,111,M,902050,EUR,951523200,D,5,5,False,10.0,5.0,2.0,,,2.0,8.0,5.0,1.0,,,,90.0,26.0,7.6,5.0,0,,,,5.0,,,,3.0,3.0,,,5.0,1.0,1.0,,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,False,15.0,10.0,2.0,,7.0,8.0,7.0,4.0,8.0,,,,90.0,24.0,6.3,6.0,0,,,,3.0,,,,2.0,2.0,1.0,,2.0,,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,13.0,11.0,4.0,4.0,6.0,7.0,6.0,2.0,5.0,,,,90.0,24.0,7.3,2.0,1,,,,5.0,,,,2.0,4.0,,,3.0,3.0,3.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10407011,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,M,34,34,False,18.0,8.0,1.0,1.0,4.0,6.0,14.0,3.0,5.0,,,,90.0,54.0,7.3,24.0,0,,,,4.0,2.0,,,2.0,4.0,,,3.0,1.0,1.0,,,3.0,2.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,
10407011,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,False,31.0,19.0,6.0,,7.0,9.0,22.0,1.0,10.0,,,,90.0,46.0,7.8,13.0,2,,,,12.0,,,1.0,2.0,9.0,1.0,1.0,1.0,4.0,2.0,2.0,,3.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,
10407011,away,Cercle Brugge,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,14,14,False,34.0,23.0,6.0,2.0,7.0,8.0,31.0,,12.0,,,,90.0,54.0,7.6,19.0,1,,,,17.0,5.0,1.0,1.0,3.0,5.0,2.0,,2.0,2.0,2.0,,,1.0,,1.0,2.0,1.0,4.0,,3.0,1.0,,True,,,1.0,,,,,,,,
10407011,away,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,23,23,False,14.0,6.0,2.0,,2.0,5.0,11.0,,6.0,,,,52.0,34.0,5.9,15.0,2,,,,4.0,2.0,,,3.0,7.0,2.0,1.0,,3.0,2.0,2.0,,1.0,,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,
10407011,away,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,327,M,362270,EUR,806716800,F,10,10,False,18.0,7.0,,,3.0,7.0,18.0,,5.0,,,,58.0,33.0,6.9,22.0,1,,,,6.0,7.0,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,1.0,,2.0,,2.0,3.0,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,36,36,False,13.0,6.0,1.0,,2.0,2.0,13.0,,1.0,,,,67.0,27.0,6.7,16.0,2,,,bee18,4.0,2.0,,1.0,2.0,4.0,,1.0,,,,2.0,1.0,2.0,,,,,1.0,,6.0,1.0,,,,,1.0,,,,,,,,
10407011,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,False,24.0,16.0,1.0,,4.0,6.0,18.0,1.0,1.0,,,,89.0,44.0,7.5,17.0,3,,,,12.0,,,2.0,8.0,6.0,2.0,,1.0,,,1.0,,3.0,1.0,1.0,2.0,,,,4.0,4.0,3.0,,,,,,1.0,,,,,,
10407011,away,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195,115,M,827573,EUR,855100800,D,18,18,True,5.0,3.0,1.0,,1.0,3.0,2.0,,2.0,,,,32.0,9.0,6.3,4.0,0,Senna,Miangue,,2.0,,,,1.0,2.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0
10407011,away,Cercle Brugge,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,7,7,True,3.0,2.0,,,,,3.0,,1.0,,,,23.0,6.0,6.5,3.0,0,,,,2.0,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Dimitar Velkovski,dimitar-velkovski,D. Velkovski,D,35,180,68,M,553494,EUR,790732800,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Aske Sampers,aske-sampers,A. Sampers,F,42,184,40,M,1046156,EUR,990316800,F,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407011,away,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,972,M,911851,EUR,979430400,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
