match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_interceptionWon,player_firstName,player_lastName,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_goalAssist,stat_shotOffTarget,stat_goals,stat_penaltyWon,player_sofascoreId,stat_penaltyConceded,stat_penaltyFaced
11369298,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,25.0,13.0,17.0,5.0,8.0,9.0,5.0,16.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,90.0,30.0,6.8,12.0,0.0,0.0,0.00260485,0,-0.5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369298,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,27.0,22.0,1.0,,8.0,11.0,14.0,19.0,3.0,1.0,3.0,5.0,,,,,,,90.0,51.0,6.5,10.0,0.0,0.0,0.00757632,0,,True,3.0,1.0,1.0,10.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,
11369298,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,31.0,27.0,7.0,5.0,15.0,17.0,12.0,14.0,2.0,,2.0,3.0,,,,,,,90.0,43.0,6.8,8.0,0.0,0.0,0.06885,0,,,,,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
11369298,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,31.0,22.0,9.0,3.0,11.0,13.0,11.0,20.0,3.0,2.0,1.0,2.0,,,,,,,90.0,39.0,6.7,12.0,0.0,0.0,0.0133915,0,,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11369298,home,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,False,27.0,23.0,2.0,,11.0,13.0,13.0,23.0,,,2.0,5.0,,,,,,,90.0,51.0,6.6,15.0,0.0204,0.0,0.0364376,1,,,9.0,,,,,,,,,3.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11369298,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,12.0,9.0,1.0,,2.0,2.0,8.0,16.0,2.0,,,3.0,,,,,,,57.0,22.0,6.5,9.0,0.0,0.0,0.0207793,0,,,6.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,
11369298,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,37.0,32.0,9.0,6.0,8.0,11.0,24.0,27.0,8.0,2.0,,8.0,,,,,,,89.0,55.0,7.1,9.0,0.0857,0.2863,0.0487322,3,,,1.0,2.0,,4.0,,,2.0,1.0,,1.0,2.0,2.0,2.0,,,2.0,2.0,,,,2.0,1.0,,,,,,,
11369298,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,20.0,18.0,4.0,3.0,9.0,9.0,9.0,11.0,7.0,2.0,1.0,2.0,,,,,,,90.0,32.0,6.9,6.0,0.1213,0.0,0.00601541,1,,,,,,2.0,,,2.0,1.0,,2.0,,5.0,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,
11369298,home,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,M,18,18,False,32.0,24.0,3.0,2.0,3.0,5.0,22.0,31.0,3.0,1.0,,7.0,,,,,,,78.0,50.0,8.5,13.0,0.8441,1.1027,0.0957334,5,,,4.0,1.0,,5.0,,,2.0,1.0,,1.0,3.0,,1.0,,1.0,1.0,,,,,1.0,2.0,,2.0,2.0,,,,
11369298,home,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,False,13.0,9.0,2.0,,4.0,6.0,5.0,9.0,5.0,1.0,,6.0,,,,,,,89.0,30.0,7.0,9.0,0.2221,0.0,0.00181028,3,,,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,,,,1.0,,,,1.0,,,,2.0,,,,,
