match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_bigChanceMissed,stat_challengeLost,stat_wasFouled,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_outfielderBlock,stat_hitWoodwork
12451013,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,18.0,17.0,2.0,2.0,0.0,4.0,4.0,15.0,3.0,,,90.0,32.0,6.7,5.0,0.0339309,5,,13.0,1.0,,,3.0,2.0,2.0,,,3.0,2.0,1.0,,1.0,,1.0,1.0,0.763,0.3888,2.0,jodavid,,2.0,,1.0,,,,,,,,,,
12451013,home,Lille,Ethan Mbappé,Ethan Mbappé,,ethan-mbappe,E. Mbappé,M,8,180,27254,M,1402698,EUR,1167350400,M,29,29,True,14.0,10.0,,,0.0,1.0,1.0,20.0,1.0,,,45.0,30.0,7.2,12.0,0.5452,1,,12.0,7.0,3.0,,2.0,3.0,,1.0,1.0,,,,1.0,2.0,,3.0,1.0,0.0231,,2.0,ethanmbappe,1.0,,,,,2.0,1.0,,,,,,,
12451013,home,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,17.0,17.0,2.0,2.0,0.0,5.0,5.0,12.0,1.0,,,45.0,25.0,6.5,2.0,0.00935789,0,,12.0,,,,,3.0,,,,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,
12451013,home,Lille,Chuba Akpom,,,chuba-akpom,C. Akpom,F,29,186,1675,M,190867,EUR,813196800,F,24,24,True,2.0,2.0,,,0.0,,,3.0,3.0,,,45.0,10.0,7.5,2.0,0.129949,2,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,,,2.0,1.0,0.5051,0.8029,,,,,,1.0,,,,,1.0,,,,,
12451013,home,Lille,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,12.0,12.0,1.0,1.0,0.0,2.0,2.0,18.0,,,,24.0,23.0,6.9,5.0,0.0725586,0,,13.0,8.0,3.0,,3.0,,,,,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
12451013,home,Lille,Vito Mannone,,,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,home,Lille,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Mathieu Gorgelin,,,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,False,35.0,23.0,17.0,5.0,0.0,19.0,22.0,13.0,8.0,4.0,4.0,90.0,47.0,7.4,12.0,0.00036349,0,0.2817,4.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12451013,away,Le Havre,Loic Négo,,,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,False,25.0,21.0,2.0,1.0,0.0,15.0,15.0,12.0,4.0,,,90.0,51.0,7.1,9.0,0.0183034,0,,6.0,2.0,,1.0,,7.0,,,,,,5.0,,3.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,
12451013,away,Le Havre,Étienne Youte Kinkoue,,,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,36.0,31.0,6.0,2.0,0.0,29.0,31.0,5.0,1.0,,,90.0,49.0,6.2,5.0,0.00086773,2,,2.0,,,1.0,2.0,1.0,,,,1.0,1.0,7.0,1.0,,,,1.0,0.3561,0.2683,,,,1.0,1.0,,,,,,,,,1.0,,
12451013,away,Le Havre,Gautier Lloris,,,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,27.0,21.0,5.0,1.0,0.0,20.0,23.0,4.0,4.0,,,90.0,45.0,7.0,6.0,0.00027855,0,,1.0,,,,,1.0,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
12451013,away,Le Havre,Yanis Zouaoui,Yanis Zouaoui,,yanis-zouaoui,Y. Zouaoui,D,18,183,294,M,1397882,EUR,893721600,D,18,18,False,29.0,17.0,13.0,5.0,0.0,9.0,15.0,25.0,3.0,,,90.0,63.0,7.1,22.0,0.291391,1,,13.0,11.0,5.0,,2.0,3.0,,,,,1.0,3.0,,1.0,,,,0.0216,0.0366,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,
12451013,away,Le Havre,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,23,23,False,20.0,15.0,2.0,1.0,0.0,13.0,15.0,5.0,4.0,,,85.0,41.0,7.0,9.0,0.00197257,2,,2.0,,,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,3.0,3.0,1.0,,1.0,,0.3189,,1.0,,,,,1.0,,,1.0,1.0,,,,,,
12451013,away,Le Havre,Josué Casimir,,,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,M,10,10,False,17.0,10.0,2.0,,0.0,6.0,9.0,11.0,7.0,,,89.0,37.0,6.9,14.0,0.045918,2,,5.0,3.0,1.0,,7.0,4.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,,2.0,3.0,0.2304,,1.0,,,,1.0,2.0,True,,,,,,,,,1.0
12451013,away,Le Havre,Mahamadou Diawara,Mahamadou Diawara,,mahamadou-diawara,M. Diawara,M,34,187,449,M,1402751,EUR,1108512000,M,34,34,False,18.0,13.0,4.0,2.0,0.0,8.0,10.0,9.0,6.0,,,76.0,33.0,6.6,9.0,0.0025674,0,,5.0,1.0,,1.0,3.0,4.0,2.0,,,,,3.0,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,
12451013,away,Le Havre,Yassine Kechta,,,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,15.0,11.0,2.0,2.0,0.0,5.0,8.0,8.0,2.0,,,90.0,34.0,6.8,6.0,0.164261,1,,7.0,1.0,1.0,1.0,4.0,5.0,,1.0,,1.0,,6.0,,3.0,2.0,1.0,1.0,0.0057,,,,,,2.0,1.0,,,,,,,,,,
12451013,away,Le Havre,Issa Soumaré,,,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,M,45,45,False,21.0,14.0,2.0,2.0,1.0,7.0,10.0,13.0,2.0,,,85.0,36.0,8.9,12.0,0.212364,4,,7.0,2.0,,6.0,3.0,8.0,,1.0,,1.0,3.0,2.0,,,,2.0,,0.5863,1.0822,2.0,,1.0,,1.0,2.0,,1.0,,,1.0,,,,,1.0
12451013,away,Le Havre,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,99,99,False,14.0,14.0,2.0,2.0,0.0,12.0,12.0,2.0,5.0,,,76.0,28.0,7.4,5.0,0.00498372,1,,2.0,,,1.0,7.0,6.0,3.0,5.0,3.0,,1.0,2.0,,1.0,1.0,,,0.5321,0.9105,,,1.0,,1.0,1.0,,,,,1.0,,,,,
12451013,away,Le Havre,Rassoul Ndiaye,,,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,,,14.0,7.0,6.6,,0.00025514,1,,1.0,,,,,2.0,,,,1.0,,1.0,,2.0,,,,0.0523,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,André Ayew,,,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,True,1.0,1.0,,,0.0,1.0,1.0,1.0,,,,14.0,8.0,6.2,4.0,1.988e-05,0,,,1.0,,,8.0,1.0,3.0,,,,,1.0,,,,,,,,,andreayew10,5.0,,,1.0,,,,,,,,,,
12451013,away,Le Havre,Timothee Pembele,,,timothee-pembele,T. Pembele,D,32,182,700,M,1824137,EUR,1031529600,D,32,32,True,1.0,1.0,,,0.0,,,1.0,,,,14.0,4.0,6.3,,0.0001112,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Mathéo Bodmer,Mathéo Bodmer,,matheo-bodmer,M. Bodmer,M,,179,18,M,1121330,EUR,1083801600,M,12,12,True,2.0,2.0,,,0.0,2.0,2.0,,,,,14.0,3.0,6.3,,3.927e-05,0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Ilyes Housni,Ilyes Housni,,ilyes-housni,I. Housni,F,,172,1907,M,1154632,EUR,1116028800,F,46,46,True,,,,,0.0,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Arthur Desmas,,,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Ismail Bouneb,,,bouneb-ismail,I. Bouneb,M,44,182,458,M,1426243,EUR,1149638400,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Alois Confais,,,confais-alois,A. Confais,M,27,174,36,M,794374,EUR,842054400,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451013,away,Le Havre,Enzo Kana-Biyik,Enzo Kana-Biyik,,enzo-kana-biyik,E. Kana-Biyik,F,22,189,2152,M,2020718,EUR,1168214400,F,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
