match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,captain,stat_aerialWon,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_sofascoreId,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim
11067342,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,20.0,20.0,3.0,3.0,20.0,20.0,1.0,7.0,1.0,2.0,2.0,2.0,90.0,27.0,7.5,0.0,0.0,0.00019968,0,0.5971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067342,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,45.0,38.0,3.0,,20.0,22.0,,7.0,,,,,90.0,72.0,7.0,0.0751,0.0,0.00982003,1,,18.0,27.0,4.0,3.0,7.0,6.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,15.0,,,,,,,,,,,,,,,,,,,
11067342,home,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,99.0,92.0,6.0,4.0,54.0,58.0,5.0,8.0,,,,,90.0,110.0,7.4,0.0,0.0,0.0142259,0,,38.0,42.0,1.0,1.0,2.0,4.0,,,,1.0,1.0,,1.0,8.0,True,3.0,2.0,1.0,,,,,,,,,,,,,,,
11067342,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,60.0,56.0,8.0,6.0,33.0,35.0,,2.0,,,,,45.0,64.0,6.8,0.0,0.0,0.0099033,0,,23.0,25.0,,,1.0,3.0,,,,,,2.0,1.0,4.0,,2.0,1.0,,,,,,,,,,,,,,,,
11067342,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,16,16,False,41.0,39.0,,,16.0,17.0,1.0,1.0,,,,,90.0,62.0,7.1,0.0,0.0,0.0304915,0,,23.0,26.0,2.0,2.0,3.0,4.0,,1.0,,1.0,,1.0,,6.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,
11067342,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,30.0,25.0,,,5.0,6.0,1.0,5.0,,,,,65.0,47.0,6.6,0.0288,0.0,0.0670035,1,,21.0,30.0,6.0,,2.0,1.0,,1.0,,,,1.0,,14.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
11067342,home,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,97.0,91.0,3.0,1.0,46.0,48.0,,10.0,,,,,90.0,104.0,7.5,0.0,0.0,0.0176151,0,,45.0,49.0,,2.0,3.0,3.0,,1.0,,,,,,7.0,,,,,,3.0,,,Andre7,3.0,1.0,2.0,,,,,,,
11067342,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,False,40.0,34.0,,,21.0,22.0,,3.0,,,,,65.0,56.0,6.2,0.0744,0.0564,0.00783803,2,,13.0,18.0,,1.0,8.0,3.0,1.0,3.0,1.0,1.0,,,1.0,12.0,,,,,,4.0,,1.0,,2.0,,,1.0,,,,,,
11067342,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,18.0,13.0,,,5.0,6.0,1.0,,,,,,82.0,37.0,6.8,0.2296,0.5468,0.0363564,3,,8.0,18.0,6.0,,1.0,5.0,,,,2.0,1.0,1.0,,15.0,,,,1.0,,3.0,1.0,2.0,,2.0,,,2.0,1.0,,,,,
11067342,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,False,13.0,11.0,1.0,1.0,2.0,3.0,,2.0,,,,,90.0,25.0,7.0,0.0374,0.0,0.14704,1,,9.0,10.0,,2.0,5.0,6.0,1.0,,1.0,2.0,,3.0,,8.0,,1.0,,1.0,,2.0,,3.0,,,,,,,1.0,1.0,,,
