match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_clearanceOffLine,stat_penaltyConceded,stat_bigChanceCreated,stat_accurateCross,stat_shotOffTarget,stat_punches,stat_ownGoals,stat_totalOffside,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss
12765123,home,NK Celje,Lovro Štubljar,,,lovro-stubljar,L. Štubljar,G,13,191,142,M,1004481,EUR,1092009600,G,98,98,False,22.0,15.0,14.0,7.0,0.0,13.0,16.0,2.0,6.0,3.0,7.0,3.0,2.0,1.0,1.0,3.0,90.0,37.0,7.0,7.0,0.00477627,0,-0.0969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765123,home,NK Celje,Juanjo Nieto,,,juanjo-nieto,J. Nieto,D,2,175,74,M,868329,EUR,781142400,D,2,2,False,57.0,48.0,12.0,6.0,0.0,27.0,32.0,21.0,26.0,1.0,7.0,,,,,,90.0,77.0,6.6,14.0,0.0100736,1,,1.0,7.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1615,0.2724,,,,,,,,,,,,,,,,,,,
12765123,home,NK Celje,David Zec,,,zec-david,D. Zec,D,26,185,264,M,887911,EUR,947030400,D,6,6,False,67.0,56.0,9.0,6.0,0.0,37.0,43.0,19.0,24.0,3.0,8.0,,,,,,90.0,86.0,7.8,12.0,0.0100926,2,,,5.0,4.0,2.0,,,,1.0,1.0,4.0,2.0,1.0,2.0,2.0,0.8523,0.9872,True,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
12765123,home,NK Celje,Klemen Nemanič,,,klemen-nemanic,K. Nemanič,D,81,194,54,M,822439,EUR,847324800,D,81,81,False,57.0,53.0,5.0,4.0,0.0,33.0,34.0,20.0,23.0,4.0,1.0,,,,,,90.0,64.0,6.7,4.0,0.0103024,0,,,2.0,3.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,
12765123,home,NK Celje,Žan Karničnik,,,zan-karnicnik,Ž. Karničnik,D,23,178,419,M,896421,EUR,779846400,D,23,23,False,49.0,39.0,6.0,3.0,0.0,17.0,23.0,22.0,26.0,3.0,7.0,,,,,,90.0,68.0,6.0,13.0,0.0426452,0,,,9.0,4.0,5.0,,3.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12765123,home,NK Celje,Tamar Svetlin,,,tamar-svetlin,T. Svetlin,M,88,175,177,M,959616,EUR,996451200,M,88,88,False,53.0,48.0,2.0,2.0,0.0,18.0,21.0,30.0,32.0,,7.0,,,,,,90.0,73.0,7.2,10.0,0.0380146,2,,,6.0,6.0,1.0,,5.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,0.2408,0.217,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
12765123,home,NK Celje,Mark Zabukovnik,,,mark-zabukovnik,M. Zabukovnik,M,19,185,63,M,1001902,EUR,977875200,M,19,19,False,52.0,43.0,2.0,1.0,1.0,15.0,20.0,28.0,32.0,1.0,3.0,,,,,,90.0,62.0,7.4,10.0,0.907901,1,,,1.0,2.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,,,0.0841,,,,1.0,,,2.0,,,,1.0,,,,,,,,,
12765123,home,NK Celje,Svit Sešlar,,,svit-seslar,S. Sešlar,M,10,185,669,M,946291,EUR,1010534400,M,11,11,False,44.0,39.0,5.0,5.0,0.0,6.0,7.0,37.0,42.0,,5.0,,,,,,90.0,63.0,7.7,9.0,1.27622,1,,5.0,8.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,0.0659,,,1.0,,,1.0,1.0,,,,,4.0,,,,,,,,
12765123,home,NK Celje,Mario Kvesić,,,mario-kvesic,M. Kvesić,M,8,175,141,M,137095,EUR,695174400,M,16,16,False,41.0,32.0,2.0,1.0,0.0,13.0,14.0,23.0,32.0,,4.0,,,,,,79.0,56.0,7.1,12.0,0.346201,2,,5.0,7.0,4.0,2.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,,0.2183,,,3.0,,,,2.0,,,,,4.0,2.0,,,,,,,
12765123,home,NK Celje,Ivan Brnić,,,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,M,77,77,False,42.0,37.0,4.0,2.0,0.0,7.0,9.0,31.0,43.0,,1.0,,,,,,90.0,61.0,6.9,17.0,0.224227,5,,10.0,3.0,,,,3.0,,1.0,,,,,,,0.2145,0.0663,,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,
