match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_totalContest,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_errorLeadToAGoal,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside
12448244,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,7,7,False,19.0,14.0,3.0,1.0,0.0,5.0,7.0,9.0,15.0,,1.0,,,,66.0,36.0,7.0,13.0,0.014641,3,,3.0,,2.0,1.0,8.0,3.0,1.0,1.0,,3.0,3.0,,,,1.0,,,2.0,1.0,,,0.1527,1.0,,3.0,,,,,2.0,,,,,
12448244,home,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,2.0,,,,24.0,8.0,7.0,2.0,1.282e-05,1,,,,1.0,,4.0,,1.0,,,,1.0,,Mayckel Lahdo,,,,,,1.0,,,0.966,,,,,1.0,0.995,1.0,,,,,,
12448244,home,AZ Alkmaar,Kees Smit,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,26,26,True,3.0,,,,0.0,,1.0,,2.0,2.0,,,,,13.0,8.0,6.4,5.0,,0,,,,1.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,1.0,3.0,,,6.96e-06,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,2.0,,1.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,31,188,46,M,1066470,EUR,1045094400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Maxim Dekker,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Bruno Martins Indi,bruno-martins-indi,B. M. Indi,D,4,185,169,M,116947,EUR,697507200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Zico Buurmeester,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Jayden Addai,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,home,AZ Alkmaar,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,False,54.0,47.0,21.0,14.0,0.0,39.0,43.0,8.0,11.0,,3.0,1.0,2.0,,90.0,61.0,6.4,7.0,0.00745735,0,0.0971,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
12448244,away,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,False,43.0,39.0,3.0,2.0,0.0,24.0,26.0,15.0,24.0,1.0,7.0,,,,90.0,75.0,6.8,17.0,0.010166,1,,7.0,,1.0,3.0,2.0,7.0,,1.0,1.0,4.0,,,,,3.0,3.0,,,1.0,,1.0,0.0303,,,,,,,,,,,,,
12448244,away,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,81.0,76.0,6.0,4.0,0.0,53.0,57.0,23.0,24.0,9.0,4.0,,,,90.0,103.0,6.8,7.0,0.0121551,0,,,,3.0,3.0,6.0,6.0,,1.0,1.0,,1.0,,,,4.0,2.0,,,2.0,,,,,,,,,,,,,,josip.sutalo,,
12448244,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,100.0,96.0,3.0,2.0,0.0,70.0,72.0,26.0,28.0,4.0,3.0,,,,90.0,113.0,7.0,5.0,0.138668,0,,,,,1.0,2.0,6.0,1.0,3.0,3.0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
12448244,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,42.0,37.0,1.0,1.0,0.0,26.0,27.0,11.0,16.0,2.0,,,,,90.0,68.0,6.5,12.0,0.0061695,0,,1.0,,2.0,7.0,6.0,13.0,2.0,4.0,,2.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,14.0,9.0,,,0.0,7.0,10.0,2.0,4.0,2.0,2.0,,,,73.0,25.0,6.2,9.0,0.00228879,0,,,,,,4.0,2.0,,2.0,,,,1.0,,,,,,2.0,2.0,,,,,True,,,,,,,,,,1.0,
12448244,away,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,False,63.0,55.0,8.0,7.0,0.0,38.0,39.0,18.0,27.0,4.0,8.0,,,,90.0,79.0,7.1,13.0,0.438788,1,,3.0,1.0,,1.0,3.0,2.0,2.0,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,0.0388,,,,,1.0,0.0651,,,,,,,
12448244,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,33.0,26.0,2.0,2.0,0.0,13.0,18.0,13.0,15.0,,3.0,,,,78.0,45.0,6.6,10.0,0.00590343,1,,,,,,3.0,3.0,,,,,,,,,1.0,1.0,,4.0,1.0,,,0.047,2.0,,,,1.0,0.0424,,,,,,,
12448244,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,False,24.0,16.0,2.0,1.0,0.0,10.0,12.0,7.0,18.0,,4.0,,,,63.0,39.0,6.8,14.0,0.367507,0,,6.0,1.0,3.0,1.0,4.0,4.0,,2.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12448244,away,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,25,25,False,9.0,6.0,,,0.0,5.0,5.0,1.0,4.0,2.0,,,,,63.0,14.0,6.5,6.0,0.0020474,0,,,,1.0,3.0,2.0,3.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,wout.weghorst,,
12448244,away,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,False,13.0,11.0,,,0.0,4.0,4.0,7.0,11.0,1.0,3.0,,,,73.0,30.0,6.4,11.0,0.00399846,0,,2.0,,,,3.0,5.0,,2.0,,4.0,2.0,,,,,2.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0
12448244,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,27.0,9.0,7.2,2.0,0.0385031,1,,,,3.0,3.0,5.0,5.0,,,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,0.0804,,,1.0,,,,,,,,brianbrobbeyy,,
12448244,away,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,True,15.0,14.0,,,0.0,1.0,1.0,13.0,17.0,1.0,,,,,27.0,22.0,6.7,6.0,0.027742,0,,3.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,bertrandtraore10,,
12448244,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,28,28,True,13.0,12.0,,,0.0,7.0,7.0,5.0,6.0,,2.0,,,,17.0,20.0,6.8,3.0,0.0173496,1,,,,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,0.0197,2.0,,1.0,,,,,,,,,,
12448244,away,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,True,13.0,9.0,,,0.0,3.0,5.0,6.0,8.0,,2.0,,,,17.0,22.0,7.4,6.0,0.0277808,1,,,,1.0,,2.0,4.0,,,,1.0,,,Mika Godts,,,1.0,1.0,4.0,,,,0.0455,3.0,,,,1.0,0.3872,1.0,,,,,1.0,
12448244,away,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,,,,,,12.0,16.0,6.6,4.0,0.0158855,1,,1.0,,,,2.0,1.0,,,,,,,,,,,,3.0,,,,0.0223,1.0,,1.0,,,,,,,,,,1.0
12448244,away,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2109,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448244,away,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6342,M,42694,EUR,645580800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jordanhenderson,,
12448244,away,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
