match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_goalAssist,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt
10408337,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,172,6120,M,984624,EUR,1035072000,F,21,21,False,19.0,17.0,2.0,2.0,6.0,7.0,11.0,12.0,5.0,,,72.0,33.0,6.9,5.0,0.5597,0.3639,0.0981547,3,,,,10,1.0,5.0,6.0,2.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,,1.0,,2.0,,,1.0,,1.0,2.0,,,2.0,,,1.0,1.0,
10408337,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,187,6465,M,873189,EUR,884563200,D,8,8,True,34.0,22.0,4.0,3.0,14.0,20.0,8.0,14.0,8.0,,,57.0,57.0,7.6,17.0,0.2818,0.5436,0.0125998,1,,,,8,3.0,6.0,5.0,1.0,2.0,2.0,,,,,2.0,2.0,,juanfoyth,1.0,,,,,,,3.0,,,,1.0,,1.0,,,
10408337,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,180,1811,M,344129,EUR,553996800,F,22,22,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,18.0,7.0,6.6,2.0,0.0834,0.1515,0.00038129,1,,,,11,,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,
10408337,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,186,89434,M,1085381,EUR,992995200,F,15,15,True,8.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,,,18.0,11.0,6.5,4.0,0.0,0.0,0.0191034,0,,Nicolas Jackson,,11,1.0,1.0,1.0,1.0,,,,,,,,,,NJackson11,1.0,,,,,,,,,,,,,,,1.0,
10408337,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,184,576,M,797290,EUR,829008000,M,24,24,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,,,12.0,9.0,6.4,4.0,0.0,0.0,0.00029696,0,,,,24,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,
10408337,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,178,191,M,153966,EUR,687657600,M,14,14,True,5.0,3.0,,,,,3.0,5.0,,,,11.0,5.0,6.4,2.0,0.0,0.0,0.00587311,0,,,,14,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10408337,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,12,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,,,,
10408337,home,Villarreal,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,189,13363,M,128383,EUR,706320000,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,gerorulli,,,,,,,,,,,,,,,,,
10408337,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,186,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,23,,,,,,,,,,,,,,aissamandi23,,,,,,,,,,,,,,,,,
10408337,home,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,home,Villarreal,Alberto del Moral,alberto-del-moral,A. d. Moral,M,185,61,M,1136798,EUR,964051200,M,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,home,Villarreal,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,178,3536,M,827064,EUR,854668800,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,200,17187,M,930997,EUR,970185600,G,25,25,False,32.0,20.0,18.0,7.0,16.0,19.0,4.0,13.0,4.0,5.0,6.0,90.0,41.0,7.8,12.0,0.0,0.0,0.00064499,0,0.1414,,,25,,,,,,,,,,,,,,mamardashvili,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Thierry Correia,correia-thierry,T. Correia,D,176,798,M,851282,EUR,920937600,D,2,2,False,31.0,22.0,2.0,,10.0,14.0,12.0,20.0,6.0,,,90.0,62.0,6.9,18.0,0.0,0.0,0.0143561,0,,,,12,1.0,2.0,9.0,1.0,1.0,6.0,5.0,,,1.0,,,,,,,2.0,3.0,,,4.0,,,,,,,,,,
10408337,away,Valencia,Eray Cömert,eray-comert,E. Cömert,D,183,508,M,814023,EUR,886550400,D,24,24,False,44.0,38.0,5.0,2.0,22.0,25.0,16.0,19.0,7.0,,,90.0,54.0,6.9,6.0,0.0,0.0,0.00825155,0,,,,24,2.0,2.0,4.0,,5.0,2.0,1.0,,,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,1.0,
10408337,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,192,4026,M,797306,EUR,850953600,D,12,12,False,25.0,21.0,4.0,2.0,9.0,12.0,12.0,13.0,7.0,,,90.0,30.0,6.5,5.0,0.1674,0.0,0.00526826,2,,,,4,1.0,2.0,2.0,,1.0,1.0,,,2.0,,,,,mouctar_dkh,,,,,,2.0,,,,,,,,,,1.0,
10408337,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,172,1685,M,227922,EUR,801360000,D,14,14,False,26.0,20.0,3.0,,7.0,8.0,15.0,25.0,2.0,,,90.0,52.0,6.9,14.0,0.0,0.0,0.304989,0,,,,14,,3.0,7.0,,,6.0,5.0,True,1.0,2.0,,,3.0,,,,1.0,7.0,2.0,,2.0,,,,,,,,,1.0,
10408337,away,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,178,4211,M,983815,EUR,1038528000,M,4,4,False,22.0,18.0,1.0,,2.0,2.0,16.0,21.0,1.0,,,57.0,28.0,6.3,6.0,0.0252,0.0,0.188684,1,,,,6,,4.0,,,,,,,1.0,1.0,,,2.0,yunusmusah8,1.0,,,1.0,,,1.0,2.0,,,,,,,,,1.0
10408337,away,Valencia,Nico González,nico-gonzalez,N. González,M,186,19859,M,954056,EUR,1010016000,M,17,17,False,49.0,45.0,2.0,,14.0,15.0,31.0,34.0,8.0,,,79.0,57.0,6.9,5.0,0.0,0.0,0.064551,0,,,,14,1.0,4.0,4.0,,,1.0,,,,1.0,2.0,,2.0,nico14,3.0,,,,,,,3.0,2.0,,,,,,,,
10408337,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,176,1200,M,845693,EUR,959644800,M,18,18,False,30.0,29.0,1.0,1.0,12.0,12.0,19.0,22.0,4.0,,,90.0,51.0,7.0,9.0,0.0,0.0,0.0730046,0,,,,10,1.0,8.0,8.0,2.0,,5.0,4.0,,,2.0,1.0,,3.0,,1.0,,2.0,4.0,2.0,,1.0,3.0,,,,,,,,,
10408337,away,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,182,950,M,188405,EUR,790387200,F,11,11,False,22.0,18.0,2.0,1.0,1.0,1.0,17.0,22.0,3.0,,,90.0,41.0,6.6,11.0,0.1822,0.0,0.0177258,1,,,,70,2.0,6.0,8.0,2.0,,2.0,,,,,2.0,,,,,,4.0,1.0,,1.0,1.0,2.0,,,,,,,,2.0,
10408337,away,Valencia,Edinson Cavani,edinson-cavani,E. Cavani,F,184,18667,M,21521,EUR,540259200,F,7,7,False,19.0,13.0,2.0,2.0,7.0,8.0,6.0,11.0,3.0,,,79.0,30.0,6.7,12.0,0.742,1.1027,0.0449587,3,,,,10,,4.0,1.0,1.0,,1.0,,,1.0,,2.0,,,ElMatador,,,,,,,3.0,,,,,2.0,,1.0,1.0,1.0,1.0
10408337,away,Valencia,Samuel Lino,samuel-lino,S. Lino,M,178,22125,M,874705,EUR,945907200,F,16,16,False,22.0,16.0,2.0,1.0,5.0,6.0,11.0,16.0,6.0,,,74.0,43.0,6.7,12.0,0.3493,0.1057,0.00787516,6,,,,16,,7.0,2.0,,1.0,2.0,1.0,,3.0,,3.0,,1.0,osamuellino,2.0,,,,,,3.0,1.0,,,,2.0,,,,,4.0
10408337,away,Valencia,Ilaix Moriba,ilaix-moriba,I. Moriba,M,183,6577,M,962890,EUR,1042934400,M,8,8,True,14.0,12.0,1.0,1.0,5.0,5.0,7.0,9.0,1.0,,,33.0,21.0,6.8,4.0,0.0,0.0,0.0302745,0,,,,6,1.0,1.0,4.0,,,1.0,1.0,,,,1.0,,,ilaixmk,1.0,,1.0,,,,,1.0,1.0,,,,,,,,
10408337,away,Valencia,Justin Kluivert,justin-kluivert,J. Kluivert,M,171,6976,M,851596,EUR,925862400,F,9,9,True,1.0,,,,,,,2.0,,,,16.0,8.0,6.6,4.0,0.0,0.0,0.0,0,,,,19,,,4.0,,,1.0,1.0,,,,2.0,,,justinkluivert,,,1.0,1.0,,,2.0,,2.0,,,,,,,,
10408337,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,178,876,M,855830,EUR,949276800,D,6,6,True,6.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,,,11.0,8.0,6.3,2.0,0.0,0.0,0.00099229,0,,,,6,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
10408337,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,180,2868,M,909119,EUR,942192000,F,19,19,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,11.0,3.0,6.5,1.0,0.0,0.0,2.071e-05,0,,,,9,,4.0,1.0,,,,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,
10408337,away,Valencia,Iago Herrerín,iago-herrerin,I. Herrerín,G,188,62,M,139931,EUR,570067200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,182,419,M,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,190,733,M,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Toni Lato,toni-lato,T. Lato,D,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,183,461,M,151138,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,187,5224,M,124737,EUR,659577600,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408337,away,Valencia,Marcos André,marcos-andre,M. André,F,184,480,M,880157,EUR,845769600,F,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
