match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,player_sofascoreId,stat_totalOffside,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_hitWoodwork
11523749,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188.0,241,M,101367,EUR,742521600,G,25,25,False,42.0,37.0,8.0,4.0,35.0,39.0,2.0,3.0,6.0,1.0,90.0,50.0,7.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182.0,1433,M,143047,EUR,695520000,D,2,2,False,124.0,113.0,9.0,4.0,70.0,73.0,43.0,51.0,3.0,,90.0,145.0,9.7,15.0,2,1.0,4.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192.0,1256,M,894474,EUR,864345600,D,23,23,False,122.0,113.0,7.0,4.0,91.0,93.0,22.0,29.0,9.0,,81.0,127.0,7.3,9.0,0,1.0,4.0,1.0,4.0,,,,,2.0,1.0,,,,,True,2.0,,,,,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187.0,1047,M,973418,EUR,916444800,D,24,24,False,142.0,132.0,8.0,4.0,111.0,117.0,21.0,25.0,6.0,,90.0,157.0,7.3,12.0,1,7.0,3.0,7.0,6.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,564,M,235648,EUR,762652800,M,19,19,False,66.0,58.0,3.0,2.0,38.0,41.0,20.0,25.0,5.0,,90.0,85.0,7.4,12.0,1,,2.0,5.0,7.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2479,M,138573,EUR,705542400,M,21,21,False,58.0,47.0,5.0,3.0,14.0,15.0,35.0,48.0,4.0,,90.0,78.0,8.2,22.0,2,,,6.0,2.0,3.0,,1.0,,,,,,2.0,4.0,,,1.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,,,,,,,,,,
11523749,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183.0,1008,M,982613,EUR,998265600,M,6,6,False,76.0,70.0,4.0,4.0,48.0,50.0,22.0,26.0,8.0,,90.0,95.0,7.1,15.0,1,2.0,2.0,9.0,7.0,4.0,2.0,1.0,,,1.0,3.0,3.0,5.0,,,1.0,,2.0,,,,,,,,3.0,,,,,,,,,
11523749,home,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172.0,265,M,988882,EUR,1031961600,M,32,32,False,37.0,32.0,,,18.0,20.0,14.0,17.0,5.0,,55.0,41.0,6.8,5.0,0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11523749,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179.0,45066,M,931278,EUR,991785600,M,3,3,False,63.0,56.0,4.0,2.0,39.0,40.0,17.0,24.0,6.0,,81.0,85.0,7.1,12.0,0,3.0,2.0,4.0,5.0,1.0,1.0,,,3.0,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,1.0,,,,,r_aitnouri,,,,,,,,
11523749,home,Wolverhampton,Saša Kalajdžić,sasa-kalajdzic,S. Kalajdžić,F,10,200.0,1155,M,870038,EUR,868233600,F,18,18,False,18.0,13.0,,,5.0,6.0,8.0,12.0,1.0,,62.0,27.0,7.2,9.0,1,,1.0,2.0,3.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Fábio Silva,fabio-silva,F. Silva,F,21,185.0,5311,M,954076,EUR,1027036800,F,29,29,False,42.0,30.0,3.0,2.0,16.0,19.0,14.0,24.0,3.0,,90.0,57.0,7.1,20.0,2,3.0,,11.0,2.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,1.0,2.0,fabio.silva,1.0,,,,,,,
11523749,home,Wolverhampton,Harvey Griffiths,harvey-griffiths,H. Griffiths,M,8,176.0,31,M,1065637,EUR,1064188800,M,42,42,True,16.0,12.0,,,8.0,10.0,4.0,7.0,4.0,,35.0,24.0,6.6,8.0,0,,,1.0,1.0,,,,,1.0,,,,3.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,
11523749,home,Wolverhampton,Nathan Fraser,nathan-fraser,N. Fraser,F,63,188.0,854,M,1166679,EUR,1120176000,F,63,63,True,10.0,7.0,,,4.0,4.0,3.0,6.0,2.0,,28.0,18.0,8.2,5.0,2,2.0,1.0,3.0,2.0,1.0,,1.0,1.0,,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,
11523749,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180.0,796,M,1013928,EUR,1032307200,D,17,17,True,7.0,6.0,,,1.0,2.0,5.0,6.0,1.0,,9.0,11.0,6.8,2.0,1,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
11523749,home,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191.0,64,M,1083020,EUR,1076544000,D,46,46,True,29.0,28.0,1.0,,25.0,25.0,3.0,4.0,2.0,,9.0,30.0,6.5,1.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Alfie Pond,,,,,,
11523749,home,Wolverhampton,Tom King,tom-king,T. King,G,31,186.0,323,M,603922,EUR,794707200,G,40,40,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188.0,422,M,50027,EUR,641952000,D,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523749,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176.0,14899,M,1015267,EUR,981936000,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,joaogomes.01,,,,,,,,
11523749,home,Wolverhampton,Emilio Ballard-Matthews,emilio-ballard-matthews,E. Ballard-Matthews,F,78,,29,M,1527691,EUR,1196380800,F,78,78,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emilio Ballard-Matthews,,,,,,
11523749,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184.0,69685,M,886363,EUR,927763200,F,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cunha,,,,,,,,
11523749,away,Blackpool,Richard O'Donnell,richard-odonnell,R. O'Donnell,G,12,188.0,33,M,23562,EUR,590025600,G,1,1,False,31.0,18.0,26.0,13.0,7.0,8.0,11.0,23.0,11.0,,90.0,37.0,6.3,13.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,
11523749,away,Blackpool,Matthew Pennington,matthew-pennington,M. Pennington,D,28,185.0,46,M,371366,EUR,781401600,D,5,5,False,31.0,21.0,7.0,2.0,15.0,16.0,6.0,16.0,5.0,,90.0,44.0,6.0,11.0,2,1.0,3.0,3.0,5.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,,,
11523749,away,Blackpool,Marvin Ekpiteta,marvin-ekpiteta,M. Ekpiteta,D,21,193.0,35,M,929867,EUR,809395200,D,21,21,False,42.0,33.0,10.0,4.0,28.0,31.0,5.0,11.0,6.0,,90.0,55.0,6.5,9.0,1,1.0,2.0,1.0,5.0,,,,,4.0,3.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
11523749,away,Blackpool,Callum Connolly,callum-connolly,C. Connolly,D,16,183.0,21,M,823078,EUR,874972800,D,2,2,False,34.0,30.0,5.0,3.0,21.0,23.0,9.0,11.0,8.0,,90.0,58.0,6.8,10.0,1,1.0,1.0,2.0,5.0,,,,,3.0,3.0,3.0,2.0,1.0,1.0,True,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0
11523749,away,Blackpool,Andy Lyons,lyons-andy,A. Lyons,M,2,177.0,72,M,932236,EUR,965174400,M,24,24,False,26.0,15.0,5.0,1.0,4.0,7.0,11.0,20.0,4.0,,90.0,43.0,6.1,19.0,2,3.0,3.0,7.0,5.0,,,,,,,2.0,1.0,3.0,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,2.0,,,,
11523749,away,Blackpool,Matthew Virtue-Thick,matthew-virtue-thick,M. Virtue-Thick,M,8,175.0,23,M,920395,EUR,862531200,M,17,17,False,21.0,18.0,2.0,,5.0,6.0,13.0,16.0,4.0,,90.0,36.0,6.6,8.0,2,,1.0,2.0,2.0,1.0,,,,,3.0,1.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,2.0,,,,
11523749,away,Blackpool,Kenny Dougall,kenny-dougall,K. Dougall,D,16,182.0,59,M,587018,EUR,736732800,M,12,12,False,34.0,28.0,,,15.0,16.0,13.0,18.0,5.0,,90.0,49.0,6.8,7.0,3,1.0,,4.0,5.0,,,,,1.0,,3.0,3.0,,,,,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,1.0,,,,1.0
11523749,away,Blackpool,Jensen Weir,jensen-weir,Weir,M,6,184.0,84,M,1514742,EUR,1012435200,M,15,15,False,27.0,23.0,2.0,1.0,11.0,13.0,12.0,14.0,3.0,,61.0,39.0,6.1,10.0,0,,,5.0,,3.0,,,,1.0,2.0,,,3.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,
11523749,away,Blackpool,Dominic Thompson,dominic-thompson,D. Thompson,M,3,183.0,52,M,970366,EUR,964569600,M,23,23,False,26.0,15.0,6.0,2.0,4.0,10.0,11.0,18.0,11.0,,84.0,46.0,6.6,17.0,0,3.0,,5.0,5.0,3.0,3.0,,,1.0,4.0,2.0,2.0,2.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
11523749,away,Blackpool,Jake Beesley,jake-beesley,J. Beesley,F,9,185.0,78,M,551236,EUR,849484800,F,18,18,False,15.0,5.0,,,1.0,1.0,4.0,14.0,,,67.0,19.0,6.7,11.0,0,5.0,10.0,7.0,12.0,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11523749,away,Blackpool,Sonny Carey,sonny-carey,S. Carey,M,14,184.0,144,M,1020336,EUR,979948800,F,10,10,False,14.0,10.0,1.0,,3.0,3.0,9.0,14.0,3.0,,67.0,25.0,6.9,8.0,0,2.0,,5.0,3.0,,,,,,,1.0,1.0,2.0,4.0,,,1.0,1.0,,2.0,,3.0,2.0,,,1.0,,,,,,,,,
11523749,away,Blackpool,Tashan Oakley-Boothe,oakley-boothe-tashan,T. Oakley-Boothe,M,35,182.0,47,M,859900,EUR,950486400,M,30,30,True,7.0,5.0,,,4.0,4.0,1.0,3.0,1.0,,29.0,9.0,6.5,2.0,0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11523749,away,Blackpool,Robert Apter,robert-apter,R. Apter,M,15,175.0,79,M,1089677,EUR,1042675200,F,25,25,True,6.0,3.0,,,,,4.0,9.0,1.0,,23.0,13.0,6.9,6.0,1,,,1.0,2.0,,,,,,,2.0,2.0,,2.0,,,1.0,,,,,3.0,1.0,,1.0,,,,Robert Apter,,,,,,
11523749,away,Blackpool,CJ Hamilton,cj-hamilton,C. Hamilton,M,22,185.0,40,M,827147,EUR,795916800,M,22,22,True,1.0,1.0,,,,,1.0,2.0,,,23.0,4.0,6.3,2.0,0,2.0,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
11523749,away,Blackpool,Albie Morgan,albie-morgan,A. Morgan,M,8,180.0,47,M,944264,EUR,949449600,M,8,8,True,4.0,2.0,1.0,,2.0,2.0,,2.0,1.0,,13.0,6.0,6.5,2.0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11523749,away,Blackpool,Daniel Grimshaw,grimshaw-daniel,D. Grimshaw,G,32,185.0,82,M,851096,EUR,884908800,G,32,32,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523749,away,Blackpool,James Husband,james-husband,J. Husband,D,3,180.0,22,M,810572,EUR,757555200,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
