match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_accurateCross,stat_challengeLost,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12528195,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186.0,93,M,758606,EUR,763603200,G,1,1,False,34.0,19.0,21.0,6.0,0.0,14.0,17.0,5.0,17.0,1.0,1.0,2.0,9.0,1.0,1.0,3.0,5.0,90.0,47.0,6.8,16.0,0.00109607,0,1.4797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528195,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173.0,57,M,124728,EUR,696902400,D,2,2,False,26.0,21.0,4.0,2.0,0.0,17.0,17.0,4.0,10.0,,3.0,3.0,5.0,,,,,78.0,46.0,7.6,8.0,0.00493889,0,,,,True,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12528195,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180.0,315,M,944222,EUR,928022400,D,3,3,False,17.0,12.0,3.0,1.0,0.0,8.0,10.0,4.0,7.0,3.0,8.0,6.0,6.0,,,,,90.0,35.0,7.7,5.0,0.0088628,0,,,,,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12528195,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185.0,31,M,904172,EUR,817430400,D,15,15,False,31.0,27.0,5.0,2.0,0.0,23.0,23.0,4.0,8.0,,1.0,3.0,,,,,,81.0,36.0,6.9,4.0,0.00480855,0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12528195,home,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186.0,55,M,929956,EUR,947116800,D,88,88,False,16.0,13.0,4.0,3.0,0.0,10.0,12.0,4.0,5.0,,8.0,3.0,6.0,,,,,90.0,39.0,6.7,6.0,0.043965,0,,,,,1.0,1.0,,1.0,7.0,5.0,,1.0,1.0,2.0,9.0,1.0,4.0,2.0,,,,,,,,,,,,,
12528195,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172.0,201,M,1083138,EUR,934848000,M,8,8,False,44.0,29.0,12.0,7.0,0.0,17.0,20.0,12.0,24.0,5.0,7.0,6.0,6.0,,,,,90.0,56.0,7.2,15.0,0.0113688,1,,Chandrel Massanga,,,,,,2.0,1.0,,1.0,1.0,,,3.0,,3.0,,1.0,0.0355,,,,,,,,,,,
12528195,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173.0,115,M,822469,EUR,915840000,M,7,7,False,21.0,9.0,2.0,1.0,0.0,4.0,6.0,8.0,20.0,1.0,9.0,2.0,9.0,,,,,90.0,48.0,7.7,21.0,0.243929,0,,,,,5.0,4.0,2.0,2.0,4.0,3.0,,3.0,3.0,,5.0,3.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,
12528195,home,Hatayspor,Lamine Diack,lamine-diack,L. Diack,M,25,186.0,193,M,982317,EUR,974246400,M,17,17,False,24.0,19.0,2.0,,0.0,8.0,10.0,11.0,14.0,1.0,5.0,3.0,1.0,,,,,90.0,41.0,6.7,10.0,0.0391643,0,,,,,,2.0,1.0,,2.0,1.0,,1.0,,3.0,4.0,,,1.0,,,,,4.0,,,,,,,,
12528195,home,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182.0,143,M,862672,EUR,890352000,M,14,14,False,14.0,13.0,1.0,,0.0,5.0,5.0,9.0,11.0,,,,2.0,,,,,62.0,18.0,6.7,2.0,0.0942806,1,,,,,2.0,,,,,,,,2.0,,1.0,1.0,,1.0,,0.01,,,,1.0,,,,,,,
12528195,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172.0,480,M,1032547,EUR,1046390400,M,77,77,False,12.0,12.0,,,0.0,7.0,7.0,6.0,7.0,,2.0,1.0,,,,,,78.0,23.0,7.4,1.0,0.100164,1,,Joelson Mendes,,,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0.112,,,,,1.0,1.0,0.5261,,,,
