match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,captain,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper
14131921,home,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180,563,M,910316,EUR,1039305600,F,10,10,False,16.0,11.0,2.0,2.0,0.0,3.0,5.0,8.0,11.0,1.0,3.0,,2.0,,,,,62.0,26.0,7.2,8.0,0.0169199,,1,,-0.26,0.13,0.14,,,,2.0,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,1.0,0.9113,0.9946,1.0,0.32,2.0,,,1.0,
14131921,home,CF Estrela Amadora,Oumar Ngom,ngom-oumar,O. Ngom,M,79,184,780,M,1175854,EUR,1078790400,M,6,6,True,17.0,14.0,1.0,,0.0,13.0,14.0,1.0,3.0,2.0,5.0,,2.0,,,,,31.0,21.0,6.6,3.0,0.00080455,,1,,-0.01,0.06,0.13,,,,2.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,0.0325,,1.0,0.0,,,,,
14131921,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,1.0,,,,0.0,,1.0,,,,,,,,,,,12.0,1.0,6.4,1.0,,,0,,-0.01,,0.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,Jefferson Encada,encada-jefferson,J. Encada,D,17,188,308,M,851283,EUR,892771200,D,17,17,True,7.0,6.0,,,0.0,6.0,6.0,,1.0,,2.0,1.0,,,,,,8.0,11.0,6.8,1.0,1.888e-05,,0,,-0.04,0.03,0.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,Issiar Drame,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,,,,,8.0,5.0,6.7,,0.00014922,,0,,0.02,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,Alex Sola,alex-sola,A. Sola,M,63,173,71,M,2037671,EUR,1071360000,M,63,63,True,6.0,6.0,,,0.0,6.0,6.0,,,,,,,,,,,8.0,7.0,6.6,,8.603e-05,,0,,0.0,0.01,0.14,,Alex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,David Grilo,david-grilo,D. Grilo,G,22,184,31,M,929640,EUR,839894400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,Ryan,ryan,Ryan,D,,177,221,M,1086990,EUR,1021334400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,Joao Gastao,gastao-joao,J. Gastao,F,89,180,63,M,2218660,EUR,1153526400,F,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,home,CF Estrela Amadora,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189,330,M,1158547,EUR,1042416000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Leandro Antonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Simão,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,False,30.0,22.0,16.0,8.0,0.0,17.0,19.0,5.0,11.0,,,1.0,11.0,1.0,1.0,3.0,1.0,90.0,41.0,6.3,8.0,0.00178634,0.0773,0,-0.1823,0.01,0.08,-0.17,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14131921,away,AVS - Futebol SAD,Diogo Spencer,diogo-spencer,D. Spencer,D,82,178,353,M,1120043,EUR,1082160000,D,2,2,False,48.0,30.0,8.0,3.0,0.0,14.0,15.0,16.0,33.0,,4.0,1.0,3.0,,,,,90.0,66.0,5.9,19.0,0.0112342,,0,,0.03,0.11,-0.53,,,,3.0,,1.0,1.0,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,29.0,29.0,5.0,5.0,0.0,23.0,23.0,6.0,6.0,1.0,1.0,3.0,1.0,,,,,45.0,36.0,6.1,,0.00271263,,0,,0.08,0.1,-0.56,,Cristian Castro,,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Paulo Vitor,paulo-vitor,P. Vitor,D,3,190,73,M,1176165,EUR,995500800,D,3,3,False,41.0,35.0,4.0,2.0,0.0,26.0,28.0,9.0,13.0,,2.0,3.0,,,,,,77.0,53.0,5.4,8.0,0.00351395,,0,,0.05,-0.04,-0.4,,,,6.0,2.0,2.0,2.0,3.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,30.0,25.0,4.0,2.0,0.0,14.0,15.0,11.0,15.0,,2.0,2.0,3.0,,,,,62.0,54.0,6.3,13.0,0.262986,,2,,0.38,0.05,-0.47,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,7.0,1.0,1.0,2.0,,,2.0,,0.0849,,1.0,0.01,,True,,,
14131921,away,AVS - Futebol SAD,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,27,27,False,19.0,18.0,3.0,3.0,0.0,11.0,11.0,7.0,8.0,,4.0,,2.0,,,,,45.0,26.0,6.7,2.0,0.00928796,,0,,0.03,0.02,-0.06,,,,,,4.0,3.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
14131921,away,AVS - Futebol SAD,Jaume Grau,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,37.0,32.0,6.0,4.0,0.0,14.0,17.0,18.0,20.0,,3.0,,2.0,,,,,90.0,50.0,6.5,10.0,0.0277338,,0,,0.21,0.12,-0.09,,,,8.0,3.0,2.0,,4.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,,
14131921,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,M,11,11,False,20.0,13.0,1.0,,0.0,4.0,5.0,9.0,15.0,1.0,6.0,1.0,6.0,,,,,90.0,44.0,6.4,18.0,0.0204536,,2,,-0.07,0.17,-0.14,,,,3.0,1.0,,,,1.0,,4.0,2.0,,3.0,,,,,,2.0,6.0,,0.0677,,1.0,-0.23,,,,,
14131921,away,AVS - Futebol SAD,Pedro Lima,pedro-lima,P. Lima,M,8,184,482,M,1067648,EUR,1048723200,M,8,8,False,16.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,13.0,,2.0,,3.0,,,,,62.0,22.0,6.1,9.0,0.0218876,,0,,-0.02,0.11,-0.18,,Pedro Lima,,3.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,
14131921,away,AVS - Futebol SAD,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,10,10,False,27.0,22.0,2.0,1.0,0.0,10.0,12.0,12.0,15.0,,2.0,,4.0,,,,,78.0,46.0,6.1,13.0,0.0580152,,2,,-0.23,0.16,-0.21,,,,5.0,1.0,,,4.0,,,,,,2.0,6.0,,,1.0,,1.0,1.0,,0.0754,,,-0.24,1.0,,,,
14131921,away,AVS - Futebol SAD,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,7,7,False,18.0,11.0,1.0,,0.0,3.0,3.0,8.0,15.0,5.0,7.0,3.0,1.0,,,,,90.0,37.0,7.1,17.0,0.0187491,,2,,-0.1,0.26,0.18,,,,9.0,,,,2.0,5.0,,1.0,,,2.0,1.0,,,1.0,1.0,,5.0,,0.1415,0.2667,1.0,0.22,2.0,,,,
14131921,away,AVS - Futebol SAD,Sidi Bane,sidi-bane,S. Bane,D,,184,152,M,1211830,EUR,1074038400,D,4,4,True,18.0,17.0,1.0,1.0,0.0,11.0,11.0,6.0,7.0,1.0,3.0,3.0,,,,,,45.0,26.0,7.0,2.0,0.0091462,,2,,0.12,0.01,0.14,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,0.3951,0.2803,,-0.53,,,1.0,,
14131921,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,11.0,10.0,2.0,2.0,0.0,4.0,4.0,6.0,7.0,,1.0,1.0,6.0,,,,,45.0,15.0,6.8,1.0,0.00706654,,0,,0.12,0.12,0.17,,,,3.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Leonardo Rivas,leonardo-rivas,L. Rivas,D,12,177,133,M,988778,EUR,1007596800,D,12,12,True,11.0,7.0,4.0,2.0,0.0,4.0,5.0,3.0,6.0,,1.0,,2.0,,,,,28.0,18.0,6.6,5.0,0.0186995,,0,,0.0,0.04,-0.01,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,
14131921,away,AVS - Futebol SAD,Diego Duarte,duarte-diego,D. Duarte,F,20,177,164,M,1003071,EUR,1018224000,F,20,20,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,1.0,,1.0,,,,,28.0,9.0,6.4,3.0,0.00071714,,1,,-0.16,0.19,-0.05,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,2.0,,0.022,,,-0.2,,,,,
14131921,away,AVS - Futebol SAD,Tiago Galletto,tiago-galletto,T. Galletto,M,19,181,72,M,1018546,EUR,1021075200,M,19,19,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,1.0,,,,,,12.0,7.0,6.7,,0.00070565,,0,,0.02,0.01,0.13,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131921,away,AVS - Futebol SAD,Jordi Escobar,jordi-escobar,J. Escobar,F,7,187,146,M,942907,EUR,1013299200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
