match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim
10437929,home,Chaves,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195,133,M,861003,EUR,596073600,G,1,1,False,20.0,19.0,4.0,3.0,17.0,17.0,2.0,3.0,2.0,12.0,2.0,2.0,1.0,1.0,1.0,90.0,33.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437929,home,Chaves,João Correia,,,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,D,77,77,False,40.0,34.0,2.0,1.0,19.0,21.0,19.0,27.0,1.0,8.0,,,,,,90.0,67.0,8.4,12.0,0,1.0,8.0,4.0,1.0,1.0,7.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,
10437929,home,Chaves,Steven Vitória,,,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,67.0,56.0,12.0,5.0,39.0,40.0,17.0,27.0,6.0,7.0,,,,,,90.0,79.0,7.3,11.0,1,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10437929,home,Chaves,Nélson Monte,,,nelson-monte,N. Monte,D,4,187,67,M,831014,EUR,807062400,D,3,3,False,67.0,57.0,10.0,6.0,39.0,44.0,18.0,23.0,4.0,1.0,,,,,,90.0,78.0,6.7,11.0,1,,,,2.0,4.0,4.0,,,,2.0,,,,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,
10437929,home,Chaves,Sandro Cruz,,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,False,45.0,39.0,6.0,3.0,24.0,24.0,15.0,23.0,,3.0,,,,,,90.0,71.0,6.1,12.0,0,,2.0,,,4.0,2.0,3.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,
10437929,home,Chaves,Guima,,,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,False,53.0,47.0,2.0,2.0,29.0,30.0,18.0,24.0,1.0,5.0,,,,,,90.0,69.0,6.8,10.0,0,,1.0,,,4.0,6.0,4.0,3.0,,,,,1.0,2.0,1.0,,,,1.0,3.0,,,,,,,,,
10437929,home,Chaves,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,10,10,False,62.0,53.0,7.0,6.0,27.0,29.0,28.0,37.0,,7.0,,,,,,88.0,85.0,7.3,18.0,1,1.0,4.0,2.0,,7.0,8.0,2.0,2.0,,,3.0,2.0,1.0,3.0,3.0,1.0,,,,1.0,,True,6.0,,,,,,
10437929,home,Chaves,Jonny Arriba,,,jonny-arriba,J. Arriba,M,19,176,24,M,1171544,EUR,1004572800,M,28,28,False,27.0,22.0,1.0,1.0,8.0,9.0,14.0,20.0,,4.0,,,,,,88.0,47.0,7.0,12.0,5,,2.0,,2.0,3.0,3.0,1.0,,,2.0,2.0,1.0,3.0,,,,,,1.0,,3.0,,,2.0,2.0,1.0,1.0,,
10437929,home,Chaves,João Mendes,,,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,8,8,False,36.0,29.0,4.0,4.0,9.0,10.0,20.0,28.0,,4.0,,,,,,72.0,50.0,8.8,13.0,4,,2.0,,,3.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,3.0,1.0,,1.0,,1.0,2.0,,,,1.0,2.0,,,
10437929,home,Chaves,Issah Abass,,,abass-issah,I. Abass,M,8,173,216,M,873419,EUR,906768000,M,17,17,False,18.0,14.0,,,5.0,5.0,9.0,15.0,,2.0,,,,,,72.0,31.0,6.2,9.0,4,,2.0,,1.0,5.0,3.0,1.0,,,1.0,2.0,1.0,,,,1.0,,3.0,1.0,,2.0,,,2.0,1.0,,2.0,,
