match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_keyPass,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12450232,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198.0,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,29.0,16.0,16.0,4.0,0.0,12.0,15.0,4.0,14.0,9.0,1.0,1.0,3.0,90.0,38.0,7.3,13.0,0.00192356,0,0.2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186.0,6281,M,,1120615,EUR,1085529600,D,33,33,False,58.0,55.0,2.0,1.0,0.0,30.0,31.0,25.0,27.0,4.0,,,,69.0,67.0,6.9,5.0,0.00910421,0,,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190.0,602,M,,1469180,EUR,954374400,D,64,64,False,76.0,72.0,4.0,2.0,0.0,50.0,51.0,22.0,25.0,2.0,,,,90.0,90.0,7.7,4.0,0.00700612,0,,1.0,3.0,2.0,7.0,6.0,1.0,1.0,,1.0,Moise Bombito,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173.0,502,M,,906075,EUR,973468800,D,26,26,False,86.0,75.0,11.0,3.0,0.0,34.0,37.0,41.0,50.0,4.0,,,,90.0,106.0,7.7,14.0,0.0398633,1,,4.0,2.0,7.0,10.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0163,0.0112,,,,,,,,,,,,
12450232,home,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,,821728,EUR,717379200,M,92,92,False,34.0,26.0,3.0,1.0,0.0,11.0,14.0,17.0,28.0,2.0,,,,90.0,60.0,6.8,16.0,0.0286562,0,,,,3.0,3.0,1.0,1.0,,1.0,1.0,,,,,2.0,8.0,2.0,,,,,,,,2.0,,,,,,,,,,,
12450232,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176.0,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,26.0,22.0,1.0,1.0,0.0,12.0,14.0,10.0,14.0,4.0,,,,78.0,40.0,6.8,9.0,0.0152355,1,,1.0,,3.0,5.0,1.0,2.0,1.0,1.0,,,,,1.0,2.0,2.0,,1.0,2.0,1.0,,,0.0335,,,1.0,,,,,,,,,,
12450232,home,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188.0,1208,M,,804472,EUR,852595200,M,8,8,False,33.0,24.0,2.0,1.0,0.0,8.0,12.0,16.0,21.0,3.0,,,,90.0,53.0,7.1,14.0,0.0220102,1,,,3.0,3.0,7.0,3.0,2.0,1.0,4.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,0.0286,,,,True,1.0,,,,,,,,
12450232,home,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182.0,499,M,,250133,EUR,777168000,M,11,11,False,27.0,22.0,,,0.0,12.0,13.0,10.0,14.0,3.0,,,,69.0,36.0,7.6,6.0,0.00629409,2,,2.0,,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,0.7474,0.9853,,,,1.0,1.0,,,,,,,
12450232,home,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183.0,4213,M,,919027,EUR,756345600,M,2,2,False,30.0,23.0,,,0.0,13.0,13.0,10.0,20.0,2.0,,,,90.0,59.0,7.1,19.0,0.0147859,1,,,1.0,2.0,7.0,1.0,2.0,1.0,5.0,1.0,,,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,,,0.3583,,,,,1.0,,1.0,,,,,,
12450232,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177.0,10091,M,bouanani,1153265,EUR,1102464000,F,19,19,False,36.0,29.0,2.0,2.0,0.0,8.0,8.0,21.0,31.0,3.0,,,,77.0,48.0,6.8,12.0,0.0597798,1,,2.0,,9.0,3.0,,1.0,,,2.0,Badredine Bouanani,,,2.0,1.0,3.0,3.0,1.0,2.0,1.0,,,0.0413,,,,,1.0,,,,,,,,
12450232,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181.0,848,M,,149730,EUR,767923200,F,24,24,False,15.0,10.0,,,0.0,6.0,7.0,5.0,9.0,1.0,,,,89.0,27.0,6.6,9.0,0.0910138,1,,3.0,2.0,8.0,4.0,,1.0,1.0,2.0,3.0,,,,,1.0,1.0,,1.0,1.0,,,,0.2886,,1.0,1.0,,,,,,,,,,
12450232,home,Nice,Dante,dante,Dante,D,4,188.0,1257,M,,3577,EUR,435283200,D,4,4,True,8.0,8.0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,,,,,21.0,9.0,6.7,,0.00252237,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175.0,3842,M,,944164,EUR,960508800,M,10,10,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,2.0,,,,21.0,9.0,6.5,2.0,0.0104942,0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
12450232,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183.0,473,M,,344751,EUR,794707200,M,28,28,True,10.0,6.0,1.0,,0.0,4.0,5.0,2.0,6.0,1.0,,,,12.0,16.0,6.3,7.0,0.00148293,0,,1.0,,4.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12450232,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182.0,1757,M,,1063235,EUR,1074470400,F,25,25,True,5.0,2.0,1.0,,0.0,1.0,2.0,1.0,4.0,,,,,13.0,9.0,7.1,4.0,0.00739135,0,,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,
12450232,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188.0,3115,M,,894396,EUR,927590400,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,9.0,2.0,6.4,2.0,,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186.0,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176.0,395,M,,1127313,EUR,1052006400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5228,M,,930245,EUR,993945600,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172.0,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450232,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,,845183,EUR,942710400,G,94,94,False,26.0,20.0,14.0,8.0,0.0,13.0,15.0,7.0,11.0,3.0,,,1.0,90.0,33.0,6.2,6.0,0.00102893,0,-0.0034999999999999,,,,,4.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,1.0,2.0,2.0,
12450232,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169.0,489,M,,357752,EUR,855532800,D,23,23,False,28.0,23.0,1.0,1.0,0.0,14.0,15.0,9.0,15.0,1.0,,,,81.0,49.0,6.4,13.0,0.00390391,0,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
12450232,away,Stade de Reims,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196.0,670,M,,886802,EUR,850089600,D,21,21,False,57.0,48.0,4.0,1.0,0.0,33.0,37.0,16.0,22.0,6.0,,,,90.0,77.0,7.2,13.0,0.0593606,0,,2.0,1.0,4.0,5.0,6.0,1.0,1.0,2.0,1.0,,,2.0,3.0,2.0,2.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,
12450232,away,Stade de Reims,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193.0,662,M,,985933,EUR,864604800,D,2,2,False,29.0,23.0,4.0,,0.0,13.0,13.0,10.0,16.0,3.0,,,,66.0,38.0,6.7,6.0,0.0791278,0,,1.0,2.0,2.0,5.0,5.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
