match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId,stat_clearanceOffLine,stat_goals,stat_totalOffside
12388473,home,VfL Osnabrück,Ba-Muaka Simakala,ba-muaka-simakala,B. Simakala,F,11,180,172,M,812822,EUR,854409600,F,7,7,False,11.0,8.0,3.0,1.0,0.0,2.0,4.0,10.0,14.0,1.0,5.0,,1.0,,,,74.0,33.0,7.2,8.0,3,7.0,4.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,2.0,3.0,1.0,,,,1.0,,,,,
12388473,home,VfL Osnabrück,Lion Semić,lion-semic,L. Semić,D,17,171,87,M,997009,EUR,1063411200,D,17,17,True,12.0,10.0,2.0,1.0,0.0,4.0,6.0,7.0,7.0,,2.0,,1.0,,,,45.0,19.0,6.4,3.0,0,1.0,1.0,4.0,1.0,1.0,,,3.0,,1.0,2.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,
12388473,home,VfL Osnabrück,Jannes Wulff,jannes-wulff,J. Wulff,M,30,188,10,M,987444,EUR,937267200,M,10,10,True,10.0,6.0,1.0,,0.0,3.0,4.0,3.0,6.0,,3.0,,,,,,16.0,10.0,6.2,4.0,0,,,1.0,,,,1.0,4.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Kofi Jeremy Amoako,amoako-kofi-jeremy,K. J. Amoako,M,6,186,164,M,1467703,EUR,1115337600,M,6,6,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,,,,,,,16.0,6.0,6.3,1.0,0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Joël Zwarts,joel-zwarts,J. Zwarts,F,29,190,58,M,907476,EUR,925084800,F,11,11,True,,,,,0.0,,,,1.0,,,,,,,,16.0,4.0,6.7,2.0,1,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Marcus Müller,marcus-muller,M. Müller,F,25,187,44,M,1085199,EUR,1029801600,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,8.0,3.0,6.7,,1,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Lukas Jonsson,lukas-jonsson,L. Jonsson,G,21,191,23,M,120042,EUR,719625600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Yiğit Karademir,yigit-karademir,Y. Karademir,D,4,185,61,M,1171410,EUR,1081555200,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Kevin Wiethaup,wiethaup-kevin,K. Wiethaup,M,19,175,23,M,1210640,EUR,1123286400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,home,VfL Osnabrück,Brian Beyer,brian-beyer,B. Beyer,F,15,186,40,M,1143141,EUR,845337600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,203,M,842858,EUR,879379200,G,21,21,False,34.0,26.0,18.0,10.0,0.0,20.0,20.0,6.0,14.0,,11.0,,,2.0,3.0,,90.0,46.0,7.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
12388473,away,SC Freiburg,Bruno Ogbus,ogbus-bruno,B. Ogbus,D,43,188,230,M,1596573,EUR,1134777600,D,43,43,False,14.0,12.0,1.0,1.0,1.0,5.0,6.0,8.0,9.0,3.0,2.0,,4.0,,,,70.0,42.0,7.5,10.0,0,1.0,1.0,6.0,1.0,1.0,,1.0,6.0,1.0,4.0,3.0,,,,1.0,1.0,,4.0,2.0,,1.0,,,,1.0,,,,,,
12388473,away,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,237,M,1131337,EUR,1044835200,D,37,37,False,40.0,38.0,3.0,1.0,0.0,30.0,30.0,8.0,10.0,3.0,3.0,,2.0,,,,90.0,53.0,7.0,5.0,2,,,3.0,1.0,,2.0,,3.0,,,,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,
12388473,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,691,M,576266,EUR,837043200,D,3,3,False,55.0,47.0,10.0,4.0,0.0,36.0,38.0,11.0,17.0,3.0,2.0,,,,,,90.0,62.0,7.1,8.0,1,,,1.0,,,,,2.0,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
12388473,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,354,M,142231,EUR,730857600,D,30,30,False,30.0,26.0,2.0,,0.0,20.0,21.0,8.0,13.0,2.0,2.0,,1.0,,,,90.0,44.0,7.0,7.0,0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,1.0,,,,,,,,,,
12388473,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5676,M,790965,EUR,897955200,M,42,42,False,21.0,14.0,1.0,,0.0,5.0,7.0,9.0,16.0,3.0,1.0,,,,,,70.0,40.0,6.4,14.0,1,2.0,,4.0,1.0,,,,8.0,4.0,1.0,2.0,,,,,1.0,1.0,3.0,3.0,1.0,,,,,,1.0,,doanritsu,,,
12388473,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,35.0,31.0,1.0,,0.0,19.0,20.0,12.0,15.0,,2.0,,,,,,80.0,47.0,7.8,4.0,1,,,3.0,,,1.0,,2.0,,2.0,,,,,1.0,1.0,,2.0,2.0,1.0,,,2.0,,,,,,1.0,,
12388473,away,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,262,M,914755,EUR,949363200,M,6,6,False,44.0,37.0,3.0,1.0,1.0,19.0,21.0,18.0,23.0,,6.0,,,,,,90.0,52.0,7.4,8.0,0,,,5.0,1.0,1.0,,2.0,3.0,1.0,2.0,1.0,,,,,1.0,,,,2.0,3.0,,,,,,,,,,
12388473,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,False,34.0,26.0,4.0,2.0,0.0,15.0,18.0,12.0,19.0,3.0,7.0,,1.0,,,,84.0,50.0,7.4,14.0,2,3.0,1.0,1.0,3.0,1.0,1.0,,5.0,,,2.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,1.0,
12388473,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,False,31.0,21.0,2.0,,0.0,9.0,10.0,12.0,21.0,1.0,3.0,,2.0,,,,80.0,50.0,8.0,13.0,2,,,6.0,,,,1.0,7.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,1.0,,4.0,,,1.0,,,,,,,1.0,
12388473,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1126,M,902381,EUR,991785600,F,20,20,False,16.0,15.0,,,0.0,6.0,6.0,9.0,11.0,1.0,3.0,,,,,,90.0,33.0,9.0,3.0,6,1.0,,3.0,2.0,1.0,4.0,1.0,9.0,,,4.0,,,,4.0,,2.0,,,1.0,1.0,,,,1.0,,,,,2.0,1.0
12388473,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,14.0,13.0,1.0,,0.0,7.0,7.0,6.0,8.0,,2.0,,,,,,20.0,20.0,6.6,4.0,0,1.0,,2.0,1.0,1.0,,,3.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
12388473,away,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,809,M,882019,EUR,899683200,M,23,23,True,12.0,10.0,1.0,,0.0,3.0,3.0,9.0,13.0,,2.0,,,,,,20.0,19.0,7.1,5.0,0,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,
12388473,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,10.0,10.0,1.0,1.0,1.0,3.0,3.0,7.0,7.0,,,,,,,,10.0,13.0,7.4,,1,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,
12388473,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1519,M,111483,EUR,766627200,F,38,38,True,7.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,,,,,,,,10.0,8.0,6.6,3.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,3.0,3.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,1.0,,,,10.0,9.0,6.9,2.0,0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
12388473,away,SC Freiburg,Jannik Huth,jannik-huth,J. Huth,G,24,185,61,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,away,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Kenneth Schmidt,,,,,,,,,,,,,,,,,,,
12388473,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,320,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388473,away,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,490,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
