match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceMissed
11453000,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194,228,M,13691,EUR,428198400,G,88,88,False,29.0,15.0,24.0,10.0,5.0,9.0,10.0,20.0,1.0,1.0,2.0,11.0,1.0,3.0,5.0,2.0,90.0,43.0,8.3,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,29.0,23.0,5.0,2.0,16.0,20.0,7.0,10.0,,6.0,3.0,8.0,,,,,89.0,48.0,6.7,10.0,0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185,15,M,893198,EUR,622080000,D,4,4,False,23.0,19.0,6.0,4.0,14.0,16.0,5.0,7.0,1.0,4.0,10.0,3.0,,,,,90.0,39.0,7.4,4.0,1,,1.0,,,,,,,3.0,,True,1.0,1.0,1.0,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170,16,M,921767,EUR,927158400,D,2,2,False,22.0,20.0,2.0,1.0,19.0,20.0,1.0,2.0,,2.0,9.0,1.0,,,,,90.0,38.0,7.2,4.0,0,,3.0,1.0,,1.0,3.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
11453000,home,Al-Fayha,Ghislain Konan,ghislain-konan,G. Konan,D,3,176,2811,M,831781,EUR,820022400,D,3,3,False,42.0,34.0,2.0,,14.0,20.0,21.0,23.0,1.0,6.0,1.0,6.0,,,,,90.0,58.0,7.3,13.0,0,1.0,1.0,,,1.0,1.0,4.0,4.0,,,,,,,1.0,Ghislain,Konan,1.0,1.0,3.0,,,,,,,,
11453000,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,13,13,False,29.0,28.0,3.0,2.0,17.0,18.0,11.0,12.0,,1.0,2.0,10.0,,,,,85.0,40.0,7.2,4.0,2,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,2.0,2.0,,,,,,,
11453000,home,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,37,37,False,43.0,29.0,13.0,6.0,17.0,23.0,12.0,20.0,2.0,2.0,3.0,3.0,,,,,90.0,55.0,6.7,15.0,0,,4.0,2.0,,,4.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,
11453000,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178,8842,M,876626,EUR,858297600,M,17,17,False,25.0,21.0,,,7.0,8.0,14.0,19.0,,5.0,,3.0,,,,,89.0,45.0,7.1,13.0,2,2.0,7.0,,1.0,7.0,,1.0,1.0,1.0,3.0,,2.0,1.0,,,,,,3.0,2.0,1.0,fashionjr10,1.0,,,,,
11453000,home,Al-Fayha,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4174,M,807400,EUR,849139200,M,77,77,False,37.0,25.0,3.0,3.0,14.0,18.0,12.0,24.0,8.0,19.0,2.0,3.0,,,,,90.0,68.0,7.8,23.0,2,5.0,7.0,1.0,2.0,,1.0,7.0,4.0,4.0,2.0,,2.0,,,2.0,,,1.0,,5.0,,abdelhamidsabiri,,2.0,,,,
11453000,home,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175,741,M,809220,EUR,865468800,M,7,7,False,25.0,22.0,2.0,1.0,13.0,15.0,9.0,10.0,1.0,3.0,,7.0,,,,,72.0,35.0,6.5,9.0,0,,5.0,,4.0,2.0,,,,,,,1.0,,,,,,,2.0,2.0,,,1.0,,,,,
11453000,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,F,9,9,False,20.0,17.0,1.0,1.0,8.0,9.0,9.0,11.0,,2.0,1.0,3.0,,,,,85.0,34.0,7.0,9.0,2,,6.0,,1.0,2.0,,,,,2.0,,4.0,,,1.0,,,,2.0,3.0,1.0,,1.0,1.0,,,,
11453000,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175,362,M,818568,EUR,782352000,M,27,27,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,4.0,,1.0,,,,,18.0,10.0,6.4,3.0,0,,4.0,,1.0,2.0,,1.0,,2.0,,,1.0,,,2.0,,,,1.0,,,,,,,,,
11453000,home,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176,22,M,990187,EUR,733536000,M,8,8,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,,16.0,6.0,6.8,1.0,0,,1.0,,,,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
11453000,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,1.0,,,,,,,16.0,1.0,6.6,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11453000,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169,18,M,948046,EUR,908150400,M,29,29,True,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178,26,M,818871,EUR,851558400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453000,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170,25,M,1171233,EUR,1038787200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rakan Kaabi,,,,,,,,,,,,
11453000,away,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188,626,M,39427,EUR,537494400,G,34,34,False,14.0,12.0,5.0,3.0,12.0,12.0,,2.0,,,1.0,5.0,,3.0,5.0,,90.0,22.0,8.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11453000,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184,54,M,350072,EUR,496627200,D,4,4,False,62.0,53.0,5.0,2.0,34.0,39.0,19.0,23.0,4.0,6.0,2.0,8.0,,,,,90.0,72.0,7.5,9.0,1,,3.0,1.0,,,3.0,2.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,
11453000,away,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,15,15,False,51.0,50.0,3.0,2.0,32.0,33.0,18.0,19.0,1.0,4.0,,8.0,,,,,90.0,62.0,7.0,3.0,0,1.0,3.0,2.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,
11453000,away,Al-Ittihad,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187,1042,M,850035,EUR,858988800,D,5,5,False,59.0,55.0,2.0,2.0,28.0,30.0,27.0,29.0,4.0,5.0,2.0,4.0,,,,,90.0,65.0,7.5,4.0,0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11453000,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,M,13,13,False,41.0,33.0,,,13.0,13.0,21.0,30.0,1.0,3.0,1.0,4.0,,,,,74.0,59.0,6.7,13.0,0,2.0,9.0,3.0,2.0,,,2.0,1.0,,1.0,,4.0,,,,,,1.0,,2.0,,,1.0,,,,,
