match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,from,injury,confirmed
12624432,FT,6.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12624432,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
12624432,,,,,89,,,2,,,card,,Musab Al Juwayr,Time wasting,False,122667291.0,True,yellow,1106234.0,Musab Al Juwayr,,,
12624432,,6.0,0.0,,82,,,9,,,goal,,,,,256625148.0,True,penalty,826961.0,Abderrazak Hamdallah,penalty,,
12624432,,,,,82,,,9,,,substitution,,,,,123696851.0,True,regular,,,,False,
12624432,,,,,81,,,10,,,card,,Kurt Zouma,Foul,False,122667275.0,False,yellow,139227.0,Kurt Zouma,,,
12624432,,,,,80,,,11,,,substitution,,,,,123696845.0,False,regular,,,,False,
12624432,,,,,80,,,11,,,substitution,,,,,123696846.0,False,injury,,,,True,
12624432,,,,,78,,,13,,,substitution,,,,,123696843.0,True,regular,,,,False,
12624432,,,,,78,,,13,,,substitution,,,,,123696844.0,True,regular,,,,False,
12624432,,,,,73,,,18,,,substitution,,,,,123696830.0,False,regular,,,,False,
12624432,,,,,70,,,21,,,substitution,,,,,123696823.0,True,regular,,,,False,
12624432,,,,,70,,,21,,,substitution,,,,,123696822.0,True,regular,,,,False,
12624432,,5.0,0.0,,69,,,22,,,goal,,,,,256620918.0,True,regular,336813.0,Wesley Hoedt,,,
12624432,,4.0,0.0,,59,,,32,,,goal,,,,,256618193.0,True,penalty,826961.0,Abderrazak Hamdallah,penalty,,
12624432,,,,,56,,,35,,,varDecision,,,,,32079.0,True,penaltyNotAwarded,1106234.0,Musab Al Juwayr,,,False
12624432,,3.0,0.0,,52,,,39,,,goal,,,,,256616521.0,True,regular,36784.0,Giacomo Bonaventura,,,
12624432,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12624432,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,
12624432,,2.0,0.0,,34,,,12,,,goal,,,,,256586311.0,True,regular,789438.0,Cristian Guanca,,,
12624432,,1.0,0.0,,16,,,30,,,goal,,,,,256547168.0,True,regular,826961.0,Abderrazak Hamdallah,,,
