match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_wonTackle,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalCross,stat_fouls,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyWon,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,captain,stat_penaltyFaced,stat_penaltyConceded
12624432,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,182.0,11081,M,826961,EUR,661392000,F,9,9,False,19.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,13.0,1.0,3.0,,,,,,90.0,42.0,9.4,12.0,6,9,,8.0,5.0,2.0,8.0,4.0,,,2.0,1.0,,1.0,,,,3.0,3.0,,,,,1.0,,3.0,,1.0,,,abderrazak_hamdallah,True,,
12624432,home,Al-Shabab,Leandrinho,leandrinho,Leandrinho,M,170.0,995,M,1589416,EUR,1111017600,M,3,3,True,15.0,15.0,,,0.0,2.0,2.0,13.0,14.0,,,,,,,,20.0,21.0,7.2,2.0,0,12,,,1.0,,,,,,1.0,1.0,,,,Leandro Viana,da Silva Gama,,,,1.0,,,,,,1.0,,,,,,,
12624432,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,187.0,2967,M,926730,EUR,883612800,F,70,70,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,20.0,6.0,6.8,1.0,1,70,,,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
12624432,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,12.0,3.0,6.4,,0,38,,1.0,,1.0,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,
12624432,home,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,44,M,1842132,EUR,1073347200,M,17,17,True,16.0,15.0,1.0,1.0,0.0,10.0,11.0,5.0,5.0,,1.0,,,,,,12.0,20.0,6.6,2.0,0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,Younes Al-Shanqeeti,,,,,,1.0,,,,,,,,,,,,
12624432,home,Al-Shabab,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,175.0,35,M,1653046,EUR,1001462400,M,34,34,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,8.0,2.0,6.5,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624432,home,Al-Shabab,Mishal Saad,mishal-saad,M. Saad,G,182.0,15,M,2035873,EUR,1139529600,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,55,,,,,,,,,,,,,,Mishal Saad,,,,,,,,,,,,,,,,,,
12624432,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,,,
12624432,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,172.0,36,M,828444,EUR,730771200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624432,away,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,187.0,160,M,794989,EUR,910051200,G,28,28,False,28.0,22.0,11.0,5.0,0.0,21.0,21.0,1.0,7.0,1.0,8.0,,1.0,1.0,,,90.0,36.0,6.0,6.0,0,98,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12624432,away,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,179.0,198,M,1475444,EUR,1123372800,D,66,66,False,14.0,10.0,3.0,2.0,0.0,6.0,7.0,4.0,8.0,4.0,3.0,,,,,,80.0,34.0,6.4,7.0,0,66,1.0,1.0,8.0,1.0,2.0,2.0,,4.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12624432,away,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,190.0,2246,M,139227,EUR,783216000,D,5,5,False,15.0,12.0,3.0,1.0,0.0,11.0,12.0,1.0,3.0,5.0,,,,,,,90.0,23.0,5.4,3.0,0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0
12624432,away,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,185.0,17,M,818758,EUR,625881600,D,33,33,False,38.0,30.0,9.0,2.0,0.0,25.0,26.0,5.0,12.0,1.0,3.0,,,,,,90.0,41.0,5.6,8.0,0,33,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12624432,away,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,176.0,520,M,1114775,EUR,1044144000,D,14,14,False,33.0,26.0,4.0,2.0,0.0,17.0,18.0,9.0,18.0,6.0,2.0,,,,,,90.0,62.0,5.9,14.0,0,14,1.0,3.0,7.0,1.0,2.0,2.0,,3.0,2.0,1.0,,,1.0,Abu Taha,,,,,3.0,1.0,,1.0,,,,,,,,,,1.0
12624432,away,Al Orobah,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,178.0,26,M,818871,EUR,851558400,M,88,88,False,43.0,37.0,6.0,3.0,0.0,27.0,29.0,10.0,15.0,,1.0,,,,,,90.0,54.0,6.3,9.0,1,8,,3.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12624432,away,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,175.0,9,M,948603,EUR,742694400,M,11,11,False,31.0,25.0,1.0,1.0,0.0,13.0,17.0,13.0,15.0,,2.0,,,,,,90.0,42.0,5.8,10.0,1,11,,4.0,1.0,2.0,,,1.0,,2.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,True,,
12624432,away,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,177.0,13,M,846889,EUR,808531200,M,18,18,False,30.0,25.0,5.0,4.0,0.0,8.0,11.0,17.0,21.0,1.0,4.0,,,,,,90.0,51.0,6.0,16.0,0,17,1.0,12.0,5.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,,4.0,1.0,,,,,,2.0,2.0,,3.0,,,,1.0,,,,,,
12624432,away,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,178.0,644,M,114157,EUR,681868800,M,37,37,False,31.0,27.0,2.0,2.0,0.0,16.0,19.0,12.0,13.0,1.0,1.0,,,,,,80.0,39.0,6.5,6.0,1,,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,,,
12624432,away,Al Orobah,Fwaz Altryes,fwaz-altryes,F. Altryes,F,170.0,19,M,902358,EUR,861840000,M,27,27,False,18.0,17.0,,,0.0,7.0,7.0,10.0,12.0,,3.0,,,,,,73.0,30.0,6.2,8.0,0,8,,6.0,3.0,,3.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,,
12624432,away,Al Orobah,Brad Young,brad-young,B. Young,F,185.0,212,M,1083046,EUR,1041811200,F,9,9,False,27.0,23.0,1.0,1.0,0.0,15.0,17.0,8.0,10.0,,5.0,,,,,,90.0,41.0,6.4,9.0,1,32,,9.0,4.0,,5.0,3.0,,1.0,,,,4.0,1.0,Brad Young,,,,,,,,3.0,,,,,1.0,,,,,
12624432,away,Al Orobah,Mohammed Al-Shanqiti,mohammed-al-shanqiti,M. Al-Shanqiti,D,168.0,20,M,976206,EUR,926726400,D,40,40,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,17.0,3.0,6.3,1.0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624432,away,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,170.0,15,M,1523635,EUR,897782400,D,70,70,True,3.0,,1.0,,0.0,,1.0,,2.0,,1.0,,,,,,10.0,8.0,6.2,4.0,0,70,,1.0,,,,,1.0,,,,,,,Abdulrahman Al Anzi,,,,,,,,1.0,,,,,,,,,,
12624432,away,Al Orobah,Abdulaziz Awadh Masnom,abdulaziz-awadh-masnom,A. A. Masnom,F,194.0,192,M,1947429,EUR,1139184000,F,91,91,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,10.0,4.0,6.5,3.0,0,99,1.0,,1.0,,,,,,2.0,,,,,Abdulaziz Awadh Masnom,,,,,,1.0,,,,,,,,,,,,
12624432,away,Al Orobah,Mutni Fareed  Altimawi,fareed-altimawi-mutni,M. F. Altimawi,G,,3,M,2058330,EUR,1147824000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624432,away,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,171.0,15,M,1398859,EUR,992131200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,
12624432,away,Al Orobah,Ibrahim Al-Hamlan,ibrahim-al-hamlan,I. Al-Hamlan,M,,9,M,2221208,EUR,1105574400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ibrahim Al-Hamlan,,,,,,,,,,,,,,,,,,
