match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_interceptionWon,stat_wonTackle,stat_aerialLost,stat_lastManTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_outfielderBlock,stat_bigChanceCreated,stat_goals
12499355,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,True,40.0,37.0,3.0,2.0,0.0,36.0,38.0,1.0,2.0,1.0,9.0,1.0,2.0,90.0,47.0,6.6,3.0,0.00162683,1.0,0,-0.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499355,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,False,,48.0,46.0,2.0,1.0,0.0,24.0,25.0,22.0,24.0,2.0,3.0,,,62.0,67.0,6.6,5.0,0.00810394,,1,,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0107,,,,,,,,,,,,,,,,,,,,,,
12499355,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,,92.0,88.0,8.0,7.0,0.0,48.0,48.0,41.0,45.0,,6.0,,,90.0,101.0,7.0,5.0,0.0311928,,0,,1.0,,2.0,4.0,,,,,4.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12499355,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,False,,71.0,66.0,2.0,1.0,0.0,31.0,31.0,35.0,40.0,2.0,3.0,,,90.0,83.0,6.9,8.0,0.0239374,1.0,0,,,1.0,5.0,5.0,,2.0,,,3.0,1.0,,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
12499355,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,D,42,42,False,,46.0,42.0,2.0,1.0,0.0,14.0,16.0,29.0,32.0,,3.0,,,90.0,62.0,6.6,5.0,0.0511111,1.0,1,,2.0,1.0,6.0,4.0,,,,,3.0,,2.0,0.0763,1.0,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12499355,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,False,,35.0,27.0,2.0,1.0,0.0,6.0,7.0,21.0,28.0,1.0,3.0,,,87.0,47.0,6.9,12.0,0.01431,2.0,1,,,4.0,6.0,8.0,,3.0,1.0,,2.0,1.0,2.0,0.0918,,,2.0,2.0,,2.0,,,,1.0,0.6571,,,,,,,,,,,
12499355,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,False,,74.0,67.0,8.0,5.0,0.0,25.0,26.0,42.0,48.0,2.0,6.0,,,90.0,87.0,7.7,7.0,0.0320272,1.0,2,,,,,5.0,,,,,4.0,1.0,,0.0543,,2.0,4.0,,,,,1.0,,1.0,0.0106,,,,,,,,,,,
12499355,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,False,,41.0,38.0,2.0,2.0,0.0,15.0,15.0,24.0,27.0,,4.0,,,90.0,50.0,6.9,5.0,0.231514,2.0,2,,1.0,,3.0,2.0,,1.0,1.0,2.0,1.0,,2.0,0.0704,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
12499355,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,False,,35.0,33.0,4.0,4.0,0.0,6.0,6.0,27.0,35.0,,1.0,,,90.0,65.0,6.9,17.0,0.368949,2.0,1,,6.0,,9.0,6.0,,8.0,3.0,,2.0,1.0,,0.0153,,,,,,2.0,4.0,,,1.0,0.0423,,,,,,,,,,,
12499355,home,Milan,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,7,7,False,,27.0,19.0,,,0.0,3.0,4.0,16.0,23.0,,,,,90.0,33.0,6.9,9.0,0.0321682,,1,,,1.0,6.0,3.0,1.0,,,1.0,2.0,,3.0,0.0841,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,
