match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wonContest,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_punches,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
12764268,home,FC Viktoria Plzeň,Prince Kwabena Adu,,,adu-prince-kwabena,P. K. Adu,F,80,179.0,1482,M,1472288,EUR,1064275200,F,80,80,False,9.0,5.0,,,0.0,1.0,2.0,4.0,8.0,6.0,1.0,3.0,,,,88.0,37.0,7.2,19.0,0.0114375,3,,1.0,1.0,8.0,,,1.0,,,1.0,3.0,5.0,,7.0,2.0,,,1.0,,1.0,2.0,0.1078,,2.0,0.1208,1.0,,,,
12764268,home,FC Viktoria Plzeň,Cheick Souaré,,,cheick-souare,C. Souaré,M,19,185.0,344,M,1046473,EUR,1031011200,M,19,19,True,5.0,1.0,2.0,,0.0,1.0,3.0,,4.0,1.0,3.0,,,,,16.0,9.0,6.6,6.0,2.704e-05,0,,,,,,,1.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Matěj Vydra,,,matej-vydra,M. Vydra,F,11,178.0,591,M,58488,EUR,704678400,F,11,11,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,16.0,8.0,6.5,3.0,0.0002844,0,,3.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Daniel Vašulín,,,daniel-vasulin,D. Vašulín,F,51,195.0,184,M,937325,EUR,897436800,F,51,51,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,,,10.0,5.0,7.4,2.0,6.675e-05,1,,,,,,,,,,,,,,,,,,,,,,0.1717,,1.0,0.695,1.0,,,,
12764268,home,FC Viktoria Plzeň,Alexandr Sojka,,,alexandr-sojka,A. Sojka,M,12,178.0,30,M,1403491,EUR,1049241600,M,12,12,True,,,,,0.0,,,,,1.0,,,,,,1.0,1.0,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Florian Wiegele,,,florian-wiegele,F. Wiegele,G,44,204.0,84,M,869476,EUR,985132800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Marián Tvrdoň,,,marian-tvrdon,M. Tvrdoň,G,13,194.0,31,M,772347,EUR,777168000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Jhon Mosquera,,,jhon-mosquera,J. Mosquera,M,,186.0,122,M,591682,EUR,644630400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Jiří Panoš,Jiri Panos,,jiri-panos,J. Panoš,M,20,183.0,258,M,1489154,EUR,1195084800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Jan Kopic,,,jan-kopic,J. Kopic,M,10,179.0,33,M,122185,EUR,644457600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,home,FC Viktoria Plzeň,Tom Slončík,Tom Sloncik,,tom-sloncik,T. Sloncik,F,29,183.0,122,M,1408987,EUR,1103587200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191.0,2826,M,791773,EUR,796003200,G,1,1,False,35.0,21.0,21.0,8.0,0.0,19.0,24.0,2.0,11.0,1.0,5.0,,1.0,1.0,2.0,90.0,40.0,6.4,14.0,0.0002408,0,-0.9631,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12764268,away,Real Sociedad,Jon Aramburu,Jon Aramburu,,jon-aramburu,J. Aramburu,D,2,176.0,6573,M,1116388,EUR,1027382400,D,27,27,False,72.0,60.0,4.0,3.0,0.0,22.0,30.0,38.0,42.0,7.0,4.0,3.0,,,,90.0,101.0,6.6,17.0,0.0218286,0,,,,6.0,2.0,2.0,,4.0,1.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,ElBufalo,,
12764268,away,Real Sociedad,Igor Zubeldia,,,igor-zubeldia,I. Zubeldia,D,5,180.0,901,M,838159,EUR,859680000,D,5,5,False,68.0,63.0,6.0,3.0,0.0,47.0,51.0,16.0,18.0,3.0,4.0,,,,,81.0,81.0,6.9,6.0,0.328497,0,,3.0,1.0,5.0,4.0,2.0,2.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12764268,away,Real Sociedad,Nayef Aguerd,,,nayef-aguerd,N. Aguerd,D,21,188.0,25685,M,877102,EUR,828144000,D,21,21,False,80.0,67.0,15.0,9.0,0.0,41.0,47.0,26.0,33.0,13.0,4.0,2.0,,,,90.0,101.0,7.2,16.0,0.0164949,0,,1.0,6.0,3.0,6.0,,,5.0,4.0,,,2.0,,1.0,,,,,,,,,,,,,,nayefaguard,,
12764268,away,Real Sociedad,Javi López,,,lopez-javi,J. López,D,25,183.0,403,M,945404,EUR,1009843200,D,12,12,False,31.0,25.0,4.0,1.0,0.0,11.0,15.0,14.0,18.0,7.0,6.0,1.0,,,,74.0,52.0,6.5,13.0,0.340496,0,,,2.0,5.0,1.0,2.0,,1.0,,1.0,2.0,4.0,,,3.0,,,2.0,,,,,,,,,,,,
12764268,away,Real Sociedad,Martín Zubimendi,,,martin-zubimendi,M. Zubimendi,M,36,180.0,26374,M,966837,EUR,917913600,M,4,4,False,83.0,73.0,6.0,3.0,0.0,34.0,38.0,39.0,45.0,8.0,5.0,1.0,,,,90.0,100.0,7.6,11.0,0.0650318,1,,2.0,4.0,4.0,6.0,,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,0.0565,,1.0,0.1322,,,martin_zubimendi,,
12764268,away,Real Sociedad,Takefusa Kubo,,,kubo-takefusa,T. Kubo,M,14,174.0,23735,M,880218,EUR,991612800,M,14,14,False,15.0,11.0,,,0.0,5.0,7.0,6.0,11.0,4.0,1.0,1.0,,,,60.0,29.0,6.5,12.0,0.0611018,1,,2.0,,6.0,,,,1.0,1.0,1.0,,5.0,,2.0,2.0,1.0,,3.0,,1.0,,0.0339,,,,,,KuboTake,,
12764268,away,Real Sociedad,Sergio Gómez,,,sergio-gomez,S. Gómez,M,17,171.0,4433,M,855835,EUR,968025600,M,17,17,False,52.0,50.0,3.0,2.0,0.0,25.0,25.0,27.0,32.0,1.0,3.0,,,,,90.0,70.0,6.6,8.0,0.139289,2,,1.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,5.0,2.0,2.0,,0.0604,,,,,,sergiogm_10,,
12764268,away,Real Sociedad,Luka Sučić,,,luka-sucic,L. Sučić,M,24,185.0,6255,M,949156,EUR,1031443200,M,24,24,False,52.0,41.0,4.0,3.0,0.0,14.0,14.0,27.0,39.0,7.0,9.0,,,,,90.0,73.0,7.3,18.0,0.0878823,2,,2.0,1.0,8.0,2.0,1.0,,1.0,1.0,3.0,1.0,6.0,2.0,2.0,5.0,3.0,,1.0,,2.0,,0.081,,,,,,luka_sucic,,
12764268,away,Real Sociedad,Mikel Oyarzabal,,,mikel-oyarzabal,M. Oyarzabal,F,10,181.0,11885,M,823622,EUR,861580800,M,10,10,False,32.0,21.0,1.0,,1.0,6.0,6.0,17.0,29.0,5.0,1.0,,,,,90.0,56.0,7.6,18.0,0.431992,6,,1.0,,4.0,1.0,,,4.0,4.0,,1.0,3.0,,3.0,1.0,2.0,True,3.0,2.0,2.0,,0.9608,1.0,3.0,0.9866,,,mikel10oyar,1.0,1.0
12764268,away,Real Sociedad,Orri Steinn Óskarsson,,,orri-steinn-oskarsson,O. S. Óskarsson,F,9,186.0,2688,M,1026015,EUR,1093737600,F,9,9,False,36.0,24.0,,,0.0,7.0,8.0,17.0,28.0,5.0,1.0,1.0,,,,90.0,47.0,8.0,16.0,0.0510835,3,,3.0,4.0,3.0,2.0,1.0,,,,,,,,4.0,,2.0,,,,,2.0,0.8088,2.0,1.0,0.9794,1.0,,,1.0,
12764268,away,Real Sociedad,Sheraldo Becker,,,sheraldo-becker,S. Becker,F,23,180.0,1512,M,352544,EUR,792288000,F,11,11,True,16.0,13.0,1.0,1.0,0.0,2.0,2.0,14.0,19.0,1.0,2.0,,,,,30.0,24.0,7.0,5.0,0.589732,0,,1.0,,1.0,,,,,,,,1.0,,,1.0,3.0,,5.0,3.0,,,,,,,,,,,
12764268,away,Real Sociedad,Brais Méndez,,,brais-mendez,B. Méndez,M,23,184.0,2008,M,845385,EUR,852595200,M,23,23,True,20.0,19.0,1.0,1.0,0.0,4.0,4.0,16.0,17.0,,1.0,,,,,16.0,23.0,6.8,1.0,0.0489519,1,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,0.0154,,1.0,0.0305,,,,,
12764268,away,Real Sociedad,Aritz Elustondo,,,aritz-elustondo,A. Elustondo,D,6,178.0,410,M,785468,EUR,764812800,D,6,6,True,13.0,12.0,,,0.0,9.0,9.0,3.0,4.0,,,,,,,9.0,13.0,6.2,1.0,0.00291336,0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Unai Marrero,Unai Marrero,,unai-marrero,U. Marrero,G,13,187.0,283,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Aitor Fraga,,,aitor-fraga,A. Fraga,G,1,194.0,113,M,1000247,EUR,1047168000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Jon Pacheco,,,jon-pacheco,J. Pacheco,D,5,184.0,536,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Jon Martin,Jon Martín,,vicente-jon-martin,J. Martin,D,31,185.0,1266,M,1466116,EUR,1145750400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Álvaro Odriozola,,,alvaro-odriozola,Á. Odriozola,D,20,175.0,2586,M,353250,EUR,818899200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Urko González,,,urko-gonzalez,U. González,M,4,189.0,459,M,1064009,EUR,985046400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Jon Ander Olasagasti,,,jon-ander-olasagasti,J. A. Olasagasti,M,8,176.0,269,M,1010383,EUR,966384000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Jon Magunazelaia,Jon Magunacelaya,,jon-magunazelaia,J. Magunazelaia,M,11,180.0,127,M,1134396,EUR,994982400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764268,away,Real Sociedad,Umar Sadiq,,,umar-sadiq,U. Sadiq,F,6,192.0,2967,M,754710,EUR,854841600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
