match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals
11368653,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,17.0,12.0,,,3.0,4.0,9.0,14.0,1.0,,,,90.0,35.0,6.8,12.0,0.032989,2,,,,1.0,,5.0,9.0,4.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,mikel10oyar,,1.0,0.2524,0.3892,1.0,,1.0,True,2.0,,,,
11368653,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,True,15.0,12.0,1.0,1.0,4.0,5.0,8.0,13.0,,,,,23.0,24.0,6.9,6.0,0.00486459,1,,Arsen Zakharyan,,3.0,,,,2.0,,,1.0,,,,,2.0,,,,,zaha47,,,0.0676,,,1.0,,,,,,,
11368653,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,True,17.0,13.0,1.0,1.0,8.0,9.0,5.0,8.0,4.0,,,,15.0,22.0,6.6,6.0,0.00159049,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,,,15.0,8.0,6.6,4.0,0.00237907,1,,,,3.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,0.0113,,,1.0,,,,,,,
11368653,home,Real Sociedad,André Silva,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,21,21,True,2.0,1.0,,,,,1.0,2.0,,,,,1.0,2.0,,1.0,0.00402499,0,,,,,,1.0,1.0,,,,,,,,,,,,,,andresilva9,,,,,,,,,,,,,
11368653,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Gaizka Ayesa,gaizka-ayesa,G. Ayesa,G,1,182,27,M,1012408,EUR,986169600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,39,39,True,,,,,,,,,,,,,,,,,,0,,Jon Aramburu,,,,,,,,,,,,,,,,,,,ElBufalo,,,,,,,,,,,,,
11368653,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,home,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368653,away,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,25,25,False,49.0,37.0,22.0,10.0,32.0,38.0,5.0,11.0,5.0,1.0,2.0,3.0,90.0,57.0,7.8,12.0,0.00138639,0,0.7521,,,,,,,1.0,,,1.0,,,,,,,1.0,,,KepaA,,,,,,,,,,1.0,,,
11368653,away,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,False,34.0,24.0,2.0,1.0,18.0,23.0,7.0,12.0,2.0,,,,90.0,50.0,7.6,11.0,0.067407,0,,,,1.0,1.0,3.0,4.0,6.0,1.0,1.0,5.0,,1.0,1.0,1.0,,1.0,4.0,,1.0,DaniCarvajal,,,,,,,,,,,1.0,1.0,
11368653,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,822519,EUR,885081600,D,3,3,False,42.0,37.0,9.0,5.0,31.0,33.0,6.0,10.0,2.0,,,,90.0,51.0,7.2,7.0,0.00083647,0,,,,1.0,,2.0,3.0,5.0,,,3.0,,2.0,2.0,,1.0,,2.0,,,EMilitão,1.0,,,,,,,,,,,,
11368653,away,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,69404,EUR,632620800,D,6,6,False,55.0,46.0,7.0,1.0,41.0,45.0,5.0,10.0,2.0,,,,90.0,65.0,7.0,9.0,0.00064301,0,,,,,,,2.0,7.0,1.0,1.0,3.0,2.0,1.0,,,2.0,1.0,3.0,,,nachofdez90,1.0,,,,,,,True,,,,,
11368653,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,False,25.0,24.0,,,19.0,20.0,5.0,5.0,5.0,,,,76.0,48.0,6.9,3.0,0.00914224,0,,,,,,1.0,4.0,5.0,,,1.0,,3.0,2.0,,1.0,1.0,1.0,,,frangarci11,1.0,,,,1.0,,,,,,,,
11368653,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,M,18,18,False,45.0,43.0,2.0,2.0,29.0,30.0,14.0,15.0,6.0,,,,90.0,62.0,7.1,6.0,0.203542,1,,,,,,1.0,7.0,6.0,,,3.0,2.0,3.0,1.0,,1.0,3.0,2.0,1.0,1.0,ATchouaméni,1.0,1.0,0.0268,0.4715,2.0,,,,,,,,
11368653,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,59.0,54.0,4.0,4.0,33.0,36.0,21.0,24.0,5.0,,,,84.0,68.0,6.8,9.0,0.0405144,0,,,,1.0,,,7.0,4.0,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,LModric10,5.0,,,,2.0,,,,,,,,
11368653,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,24,24,False,16.0,15.0,3.0,3.0,9.0,10.0,6.0,7.0,4.0,,,,68.0,34.0,7.5,6.0,0.00396803,3,,Arda Guler,,1.0,,,5.0,5.0,3.0,2.0,,,2.0,1.0,2.0,1.0,1.0,,,,AGüler,2.0,1.0,0.2217,0.117,1.0,,2.0,,1.0,,,,1.0
11368653,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,False,15.0,12.0,1.0,1.0,4.0,4.0,9.0,12.0,2.0,,,,76.0,28.0,6.6,8.0,0.0403408,0,,,,1.0,1.0,,7.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,Brahim,1.0,,,,,,,,,,,,
11368653,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,False,29.0,23.0,1.0,,12.0,15.0,11.0,14.0,4.0,,,,68.0,37.0,6.5,10.0,0.0408585,0,,,,,,2.0,3.0,2.0,1.0,,,,,,3.0,2.0,,,,,Danifuli10,,,,,,,,,,,,,
11368653,away,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,14,14,False,18.0,9.0,,,3.0,5.0,6.0,13.0,1.0,,,,90.0,23.0,6.7,11.0,0.00436276,0,,,,,,4.0,4.0,8.0,,,,,,,2.0,1.0,,7.0,,,joselumato,,,,,,,,,2.0,,,,
11368653,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,15,15,True,10.0,8.0,1.0,,5.0,5.0,3.0,5.0,,,,,22.0,13.0,6.5,3.0,0.00154043,0,,,,,,1.0,3.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,Fede,,,,,,,,,,,,,
11368653,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,7,7,True,9.0,4.0,1.0,,,3.0,4.0,7.0,1.0,,,,22.0,13.0,6.4,7.0,0.00997089,0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,ViniJr,,,,,,,,,,,,,
11368653,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,True,10.0,7.0,2.0,,6.0,7.0,1.0,3.0,,,,,14.0,12.0,6.7,3.0,0.00020391,0,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,ARüdiger,,,,,,,,,,,,,
11368653,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,12,12,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,,,,14.0,9.0,6.8,2.0,0.00015885,1,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,Tacklevinga,,1.0,0.1404,0.2797,,,,,,,,,
11368653,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,M,17,17,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,12.0,5.0,6.6,2.0,0.0164858,0,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,LucasVaz91,,,,,,,,,1.0,,,,
11368653,away,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,1493226,EUR,1119571200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,_franglez1,,,,,,,,,,,,,
11368653,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,ALunin,,,,,,,,,,,,,
11368653,away,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,26502,EUR,631411200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kroos,,,,,,,,,,,,,
11368653,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,JudeBell,,,,,,,,,,,,,
